timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
25305609,800000.0,0.05,0.0,0.0,0.60866094,3,5,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26077958,800000.0,0.05,0.0,0.0,0.60866094,3,5,0,0,0,1,49,0,0,0,0,0,26076058,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28536852,800000.0,1.0,0.046691228,22.02336,0.0,3,5,0,0,1,1,50,0,0,0,0,0,28536732,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31563515,800000.0,1.0,0.046996094,21.769192,0.0,3,5,0,0,1,1,50,0,0,0,0,0,31559300,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32568746,800000.0,1.0,0.046836443,21.867638,0.0,3,5,0,0,1,1,50,0,0,0,0,0,32564791,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34563963,800000.0,1.0,0.09072609,21.970669,0.0,3,5,0,0,1,1,50,0,0,0,0,0,34561840,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35554710,800000.0,1.0,0.046937194,21.74091,0.0,3,5,0,0,1,1,50,0,0,0,0,0,35552710,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36557617,800000.0,1.0,0.046990927,21.941765,0.0,3,5,0,0,1,1,50,0,0,0,0,0,36556496,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37555599,800000.0,1.0,0.046907965,21.94095,0.0,3,5,0,0,1,1,50,0,0,0,0,0,37554958,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39556189,800000.0,1.0,0.04687171,21.867147,0.0,3,5,0,0,1,1,50,0,0,0,0,0,39556009,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42559957,800000.0,1.0,0.046924356,21.756926,0.0,3,5,0,0,1,1,50,0,0,0,0,0,42559589,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43555201,800000.0,1.0,0.04683159,21.849428,0.0,3,5,0,0,1,1,50,0,0,0,0,0,43554661,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46562749,800000.0,1.0,0.046981346,21.93729,0.0,3,5,0,0,1,1,50,0,0,0,0,0,46559983,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49571486,800000.0,1.0,0.04690567,21.88399,0.0,3,5,0,0,1,1,50,0,0,0,0,0,49570699,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51588206,800000.0,1.0,0.046847183,21.855705,0.0,3,5,0,0,1,1,50,0,0,0,0,0,51587407,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53609190,800000.0,1.0,0.046837144,21.922773,0.0,3,5,0,0,1,1,50,0,0,0,0,0,53608513,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54618897,800000.0,1.0,0.046985995,21.785507,0.0,3,5,0,0,1,1,50,0,0,0,0,0,54618677,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55626932,800000.0,1.0,0.046957973,21.909391,0.0,3,5,0,0,1,1,50,0,0,0,0,0,55626821,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57641709,800000.0,1.0,0.04694076,22.06116,0.0,3,5,0,0,1,1,50,0,0,0,0,0,57641229,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58665916,800000.0,1.0,0.046844006,21.815353,0.0,3,5,0,0,1,1,50,0,0,0,0,0,58665110,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60666897,800000.0,1.0,0.04687643,21.894285,0.0,3,5,0,0,1,1,50,0,0,0,0,0,60665845,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62687127,800000.0,1.0,0.046745747,21.82728,0.0,3,5,0,0,1,1,50,0,0,0,0,0,62683662,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65691520,800000.0,1.0,0.046820115,21.847063,0.0,3,5,0,0,1,1,50,0,0,0,0,0,65691200,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67707755,800000.0,1.0,0.04695187,21.905546,0.0,3,5,0,0,1,1,50,0,0,0,0,0,67707372,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68722829,800000.0,1.0,0.04695905,21.933872,0.0,3,5,0,0,1,1,50,0,0,0,0,0,68720797,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70757882,800000.0,1.0,0.046834856,21.87387,0.0,3,5,0,0,1,1,50,0,0,0,0,0,70756738,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71752501,800000.0,1.0,0.046940994,21.90047,0.0,3,5,0,0,1,1,50,0,0,0,0,0,71749995,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72759736,800000.0,1.0,0.046896543,21.903679,0.0,3,5,0,0,1,1,50,0,0,0,0,0,72757805,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73752983,800000.0,1.0,0.046896968,21.881926,0.0,3,5,0,0,1,1,50,0,0,0,0,0,73752499,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76761771,800000.0,1.0,0.04684933,22.103912,0.0,3,5,0,0,1,1,50,0,0,0,0,0,76759762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77744860,800000.0,1.0,0.046817597,22.247324,0.0,3,5,0,0,1,1,50,0,0,0,0,0,77744431,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78772143,800000.0,1.0,0.046992715,22.013588,0.0,3,5,0,0,1,1,50,0,0,0,0,0,78771167,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80801895,800000.0,1.0,0.04683803,21.999924,0.0,3,5,0,0,1,1,50,0,0,0,0,0,80799480,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82814032,800000.0,1.0,0.046867177,22.01062,0.0,3,5,0,0,1,1,50,0,0,0,0,0,82812732,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83828072,800000.0,1.0,0.046810787,21.90745,0.0,3,5,0,0,1,1,50,0,0,0,0,0,83825813,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84835735,800000.0,1.0,0.046914753,21.975069,0.0,3,5,0,0,1,1,50,0,0,0,0,0,84833950,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86860030,800000.0,1.0,0.046971954,22.001863,0.0,3,5,0,0,1,1,50,0,0,0,0,0,86857718,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89867463,800000.0,1.0,0.046953138,21.97407,0.0,3,5,0,0,1,1,50,0,0,0,0,0,89866396,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93875423,800000.0,1.0,0.04684214,19.867046,0.0,3,5,0,0,1,1,50,0,0,0,0,0,93874913,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95906735,800000.0,1.0,0.04699995,21.931976,0.0,3,5,0,0,1,1,50,0,0,0,0,0,95906436,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96914120,800000.0,1.0,0.046816804,21.867432,0.0,3,5,0,0,1,1,50,0,0,0,0,0,96913933,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97930910,800000.0,1.0,0.04682114,22.066704,0.0,3,5,0,0,1,1,50,0,0,0,0,0,97928338,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101954649,800000.0,1.0,0.046939634,21.90383,0.0,3,5,0,0,1,1,50,0,0,0,0,0,101949764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103957759,800000.0,1.0,0.046859793,21.922407,0.0,3,5,0,0,1,1,50,0,0,0,0,0,103955386,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107951127,800000.0,1.0,0.04684508,21.827814,0.0,3,5,0,0,1,1,50,0,0,0,0,0,107950441,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108942040,800000.0,1.0,0.046997413,21.98179,0.0,3,5,0,0,1,1,50,0,0,0,0,0,108940886,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109943503,800000.0,1.0,0.04695403,21.87858,0.0,3,5,0,0,1,1,50,0,0,0,0,0,109942799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115952415,800000.0,1.0,0.046950135,21.940697,0.0,3,5,0,0,1,1,50,0,0,0,0,0,114950751,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116982124,800000.0,1.0,0.046785716,22.102768,0.0,3,5,0,0,1,1,50,0,0,0,0,0,116981700,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121002699,800000.0,1.0,0.046967965,21.970015,0.0,3,5,0,0,1,1,50,0,0,0,0,0,120997860,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122985011,800000.0,1.0,0.046965994,21.969093,0.0,3,5,0,0,1,1,50,0,0,0,0,0,122984911,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123989220,800000.0,1.0,0.04695905,21.880919,0.0,3,5,0,0,1,1,50,0,0,0,0,0,123989072,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126019469,800000.0,1.0,1.802789,23.959196,0.0,3,5,0,0,1,1,50,0,0,0,0,0,126016843,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137116077,800000.0,1.0,0.04699436,21.824379,0.0,3,5,0,0,1,1,50,0,0,0,0,0,137114141,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139117102,800000.0,1.0,0.04698487,21.977922,0.0,3,5,0,0,1,1,50,0,0,0,0,0,139115258,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141124377,800000.0,1.0,0.046968292,21.97017,0.0,3,5,0,0,1,1,50,0,0,0,0,0,141123999,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142115669,800000.0,1.0,0.046883397,21.845669,0.0,3,5,0,0,1,1,50,0,0,0,0,0,142112215,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147151634,800000.0,1.0,0.046908244,21.94208,0.0,3,5,0,0,1,1,50,0,0,0,0,0,147149066,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148163123,800000.0,1.0,0.046901315,21.69635,0.0,3,5,0,0,1,1,50,0,0,0,0,0,148162351,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149175166,800000.0,1.0,0.046829447,21.90522,0.0,3,5,0,0,1,1,50,0,0,0,0,0,149172839,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151207421,800000.0,1.0,0.046976697,21.972101,0.0,3,5,0,0,1,1,50,0,0,0,0,0,151206770,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153242074,800000.0,1.0,0.046951216,22.283846,0.0,3,5,0,0,1,1,50,0,0,0,0,0,153237952,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156252926,800000.0,1.0,0.04699652,21.898378,0.0,3,5,0,0,1,1,50,0,0,0,0,0,156252755,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157274863,800000.0,1.0,0.046911478,21.943592,0.0,3,5,0,0,1,1,50,0,0,0,0,0,157273561,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158290012,800000.0,1.0,0.046996992,21.898598,0.0,3,5,0,0,1,1,50,0,0,0,0,0,158288451,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159298792,800000.0,1.0,0.046949387,21.960325,0.0,3,5,0,0,1,1,50,0,0,0,0,0,159296115,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160299306,800000.0,1.0,0.046743423,21.780445,0.0,3,5,0,0,1,1,50,0,0,0,0,0,160297709,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169355612,800000.0,1.0,0.04695286,21.957954,0.0,3,5,0,0,1,1,50,0,0,0,0,0,169354597,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171395647,800000.0,1.0,0.0468798,21.927776,0.0,3,5,0,0,1,1,50,0,0,0,0,0,171392303,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173382684,800000.0,1.0,0.046954263,21.963606,0.0,3,5,0,0,1,1,50,0,0,0,0,0,173380054,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174393040,800000.0,1.0,0.046823006,21.81753,0.0,3,5,0,0,1,1,50,0,0,0,0,0,174388370,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176404596,800000.0,1.0,0.04696637,21.884329,0.0,3,5,0,0,1,1,50,0,0,0,0,0,176399326,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177401839,800000.0,1.0,0.046931993,21.95319,0.0,3,5,0,0,1,1,50,0,0,0,0,0,177397570,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189447191,800000.0,1.0,0.046989754,21.980207,0.0,3,5,0,0,1,1,50,0,0,0,0,0,189443692,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191473153,800000.0,1.0,0.04698708,21.976955,0.0,3,5,0,0,1,1,50,0,0,0,0,0,191470673,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192470884,800000.0,1.0,0.046977777,21.889647,0.0,3,5,0,0,1,1,50,0,0,0,0,0,192470738,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194488976,800000.0,1.0,0.04688293,22.168644,0.0,3,5,0,0,1,1,50,0,0,0,0,0,194485955,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206517083,800000.0,1.0,0.046866942,21.838001,0.0,3,5,0,0,1,1,50,0,0,0,0,0,206516257,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207512801,800000.0,1.0,0.046963554,21.96795,0.0,3,5,0,0,1,1,50,0,0,0,0,0,207506604,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208518578,800000.0,1.0,0.04699727,21.89873,0.0,3,5,0,0,1,1,50,0,0,0,0,0,208518053,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209535751,800000.0,1.0,0.04692759,21.951128,0.0,3,5,0,0,1,1,50,0,0,0,0,0,209533976,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210554521,800000.0,1.0,0.04694751,21.875542,0.0,3,5,0,0,1,1,50,0,0,0,0,0,210549813,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213573565,800000.0,1.0,0.04686082,21.917904,0.0,3,5,0,0,1,1,50,0,0,0,0,0,213572357,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214578136,800000.0,1.0,0.046977777,21.889647,0.0,3,5,0,0,1,1,50,0,0,0,0,0,214573968,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218580248,800000.0,1.0,0.04686283,21.836084,0.0,3,5,0,0,1,1,50,0,0,0,0,0,218576931,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219600035,800000.0,1.0,0.04695891,22.026726,0.0,3,5,0,0,1,1,50,0,0,0,0,0,219594508,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221616487,800000.0,1.0,0.046956234,21.965527,0.0,3,5,0,0,1,1,50,0,0,0,0,0,221613112,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222621685,800000.0,1.0,0.04679909,21.806385,0.0,3,5,0,0,1,1,50,0,0,0,0,0,222621326,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223646535,800000.0,1.0,0.046968106,21.970081,0.0,3,5,0,0,1,1,50,0,0,0,0,0,223643266,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224642940,800000.0,1.0,0.04695178,21.93547,0.0,3,5,0,0,1,1,50,0,0,0,0,0,224640202,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226659148,800000.0,1.0,0.025956133,21.947906,0.0,3,5,0,0,1,1,50,0,0,0,0,0,226658148,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227655595,800000.0,1.0,0.025956133,21.947906,0.0,3,5,0,0,1,1,50,0,0,0,0,0,227652412,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
