timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
38150502,38150483,1114122,0.35428113,0.033557374,-0.060615256,38.75,0,0
38352104,38352084,1114122,0.35395244,0.03370478,-0.060785975,38.875,0,0
38457095,38457076,1114122,0.35567793,0.033262596,-0.060615256,38.875,0,0
38554467,38554445,1114122,0.35452765,0.03237821,-0.061468843,38.75,0,0
38648194,38648174,1114122,0.35493842,0.033188894,-0.059334878,38.875,0,0
38755306,38755278,1114122,0.35436326,0.034073263,-0.05728627,38.75,0,0
39350643,39350620,1114122,0.35452765,0.033778466,-0.058139857,38.875,0,0
39647575,39647549,1114122,0.35518494,0.03363108,-0.059932392,38.875,0,0
39755952,39755925,1114122,0.35518494,0.03230451,-0.060785975,39.0,0,0
39851498,39851475,1114122,0.35428113,0.03304149,-0.060188465,38.875,0,0
39957631,39957611,1114122,0.35567793,0.032967802,-0.059505597,39.0,0,0
40349208,40349189,1114122,0.3552671,0.03385217,-0.059420235,38.75,0,0
40454209,40454177,1114122,0.35452765,0.031788625,-0.060785975,38.875,0,0
40548696,40548676,1114122,0.35477412,0.034146965,-0.05711555,38.875,0,0
40655443,40655421,1114122,0.3538703,0.033409987,-0.059847035,38.75,0,0
40749254,40749235,1114122,0.35592446,0.034294356,-0.058737367,39.0,0,0
41455890,41455870,1114122,0.35477412,0.032820396,-0.05916416,38.875,0,0
41750960,41750940,1114122,0.3546098,0.033925872,-0.059761673,38.875,0,0
42056094,42056071,1114122,0.35469195,0.03304149,-0.06070062,38.875,0,0
42657097,42657077,1114122,0.35477412,0.03333628,-0.059505597,39.0,0,0
42751594,42751574,1114122,0.35485625,0.033925872,-0.059676316,38.875,0,0
42856451,42856429,1114122,0.35559577,0.032894097,-0.06104205,38.875,0,0
42952181,42952158,1114122,0.35493842,0.035105035,-0.060188465,39.125,0,0
43047698,43047678,1114122,0.35502064,0.032451913,-0.060359184,39.0,0,0
43152690,43152670,1114122,0.35493842,0.03385217,-0.060273826,39.0,0,0
43649479,43649437,1114122,0.35436326,0.03370478,-0.059590954,38.875,0,0
43849466,43849446,1114122,0.35452765,0.033925872,-0.059420235,39.125,0,0
43954894,43954874,1114122,0.35419896,0.03370478,-0.05856665,39.0,0,0
44354706,44354671,1114122,0.3535416,0.032673005,-0.060359184,38.875,0,0
44747432,44747403,1114122,0.35493842,0.03333628,-0.059847035,39.0,0,0
44854917,44854897,1114122,0.35436326,0.03363108,-0.06121277,39.125,0,0
45055304,45055278,1114122,0.3554314,0.033925872,-0.059847035,39.125,0,0
45352637,45352615,1114122,0.35493842,0.033557374,-0.05788378,39.125,0,0
45457704,45457684,1114122,0.35362384,0.034368057,-0.06010311,39.0,0,0
45552699,45552679,1114122,0.3554314,0.033925872,-0.058908086,39.125,0,0
45655896,45655876,1114122,0.3538703,0.033925872,-0.059932392,39.125,0,0
45750395,45750376,1114122,0.35510278,0.033483688,-0.060444538,39.25,0,0
45855400,45855381,1114122,0.35452765,0.03311519,-0.060956694,39.0,0,0
46350620,46350600,1114122,0.3546098,0.03473655,-0.06240779,39.125,0,0
46549452,46549432,1114122,0.35559577,0.034368057,-0.062066354,39.25,0,0
46654452,46654429,1114122,0.35493842,0.034441758,-0.062578514,39.125,0,0
46750738,46750718,1114122,0.3540346,0.03481024,-0.06181028,39.125,0,0
46855808,46855788,1114122,0.35485625,0.033188894,-0.06240779,39.25,0,0
46951597,46951577,1114122,0.35452765,0.034368057,-0.06104205,39.125,0,0
47056639,47056588,1114122,0.35493842,0.033999573,-0.061981,39.25,0,0
47152147,47152127,1114122,0.35436326,0.034957644,-0.062578514,39.125,0,0
47448733,47448703,1114122,0.35452765,0.034073263,-0.063005306,39.0,0,0
47554306,47554277,1114122,0.3540346,0.034146965,-0.062578514,39.0,0,0
48650506,48650476,1114122,0.35518494,0.034441758,-0.063005306,39.125,0,0
48755500,48755480,1114122,0.35444543,0.035252437,-0.06420033,39.125,0,0
48851727,48851708,1114122,0.35395244,0.033925872,-0.06317602,39.125,0,0
49349497,49349477,1114122,0.35477412,0.034146965,-0.06385889,39.125,0,0
49749680,49749660,1114122,0.35444543,0.034073263,-0.06573678,39.125,0,0
49952252,49952232,1114122,0.3540346,0.034957644,-0.064541765,39.125,0,0
50057325,50057305,1114122,0.35428113,0.034441758,-0.063773535,39.125,0,0
50153038,50153019,1114122,0.35395244,0.03547353,-0.064883195,39.125,0,0
50247527,50247497,1114122,0.35469195,0.03311519,-0.065651424,39.125,0,0
50355078,50355050,1114122,0.35444543,0.035768326,-0.06351745,39.25,0,0
51056059,51056040,1114122,0.35485625,0.03363108,-0.065395355,39.25,0,0
51151607,51151580,1114122,0.35452765,0.034368057,-0.06582215,39.125,0,0
51255563,51255543,1114122,0.35485625,0.03481024,-0.0659075,39.375,0,0
51350478,51350458,1114122,0.35444543,0.035252437,-0.06530999,39.25,0,0
51549562,51549537,1114122,0.3538703,0.03458915,-0.065651424,39.125,0,0
51752207,51752182,1114122,0.3552671,0.034146965,-0.06513927,39.375,0,0
51848209,51848186,1114122,0.35510278,0.034146965,-0.06428568,39.25,0,0
51955722,51955703,1114122,0.35510278,0.035399828,-0.06334674,39.25,0,0
52049426,52049384,1114122,0.35419896,0.035178736,-0.06471248,39.125,0,0
52155853,52155830,1114122,0.3546098,0.034220666,-0.0644564,39.375,0,0
52250948,52250928,1114122,0.35477412,0.03451546,-0.06437105,39.25,0,0
52651099,52651080,1114122,0.35452765,0.03547353,-0.06599286,39.25,0,0
52757049,52757029,1114122,0.35452765,0.03481024,-0.066590376,39.25,0,0
52853753,52853734,1114122,0.35469195,0.033925872,-0.06573678,39.375,0,0
53147645,53147626,1114122,0.3540346,0.03547353,-0.06505392,39.375,0,0
53254747,53254724,1114122,0.35477412,0.034957644,-0.06479784,39.375,0,0
53854310,53854280,1114122,0.35444543,0.035105035,-0.06266387,39.25,0,0
53949311,53949282,1114122,0.35411683,0.035031345,-0.06479784,39.375,0,0
54054874,54054848,1114122,0.35436326,0.035178736,-0.06505392,39.375,0,0
54150437,54150415,1114122,0.35452765,0.035326127,-0.06394425,39.25,0,0
54256877,54256857,1114122,0.35419896,0.034294356,-0.06462712,39.25,0,0
54350949,54350929,1114122,0.35477412,0.03458915,-0.06317602,39.375,0,0
54755201,54755175,1114122,0.35304862,0.03385217,-0.064541765,39.375,0,0
54955791,54955748,1114122,0.35370597,0.03458915,-0.06249315,39.25,0,0
55549002,55548983,1114122,0.35510278,0.033778466,-0.06121277,39.375,0,0
55655054,55655035,1114122,0.35485625,0.033188894,-0.06104205,39.25,0,0
55949052,55949028,1114122,0.35469195,0.033483688,-0.06240779,39.25,0,0
56148551,56148523,1114122,0.3540346,0.03363108,-0.06326138,39.375,0,0
56749149,56749128,1114122,0.35362384,0.03304149,-0.059761673,39.5,0,0
57951147,57951119,1114122,0.35452765,0.032009717,-0.0537012,39.375,0,0
58056260,58056231,1114122,0.35485625,0.03237821,-0.054213356,39.375,0,0
58151951,58151932,1114122,0.35411683,0.03274671,-0.053615842,39.375,0,0
58247527,58247495,1114122,0.3535416,0.033188894,-0.052847613,39.5,0,0
58352497,58352477,1114122,0.35469195,0.032451913,-0.052164745,39.375,0,0
58953091,58953071,1114122,0.35321298,0.032967802,-0.054384075,39.375,0,0
59154165,59154142,1114122,0.3535416,0.030683162,-0.05617661,39.375,0,0
59353144,59353124,1114122,0.35436326,0.03237821,-0.055920526,39.5,0,0
59649499,59649479,1114122,0.35345945,0.033188894,-0.055664454,39.5,0,0
59753194,59753174,1114122,0.35444543,0.032009717,-0.055664454,39.5,0,0
60155394,60155374,1114122,0.35370597,0.032820396,-0.054554794,39.625,0,0
60250898,60250878,1114122,0.35395244,0.031051645,-0.054554794,39.625,0,0
60347350,60347324,1114122,0.3540346,0.03230451,-0.054128,39.5,0,0
60454836,60454814,1114122,0.3535416,0.03333628,-0.05387192,39.625,0,0
60549926,60549897,1114122,0.35419896,0.032599304,-0.05395728,39.5,0,0
60654986,60654956,1114122,0.35378814,0.031567533,-0.05446943,39.5,0,0
61655810,61655778,1114122,0.35469195,0.03230451,-0.05395728,39.5,0,0
61751395,61751376,1114122,0.35395244,0.033188894,-0.05395728,39.5,0,0
61846906,61846884,1114122,0.35329515,0.032820396,-0.055749808,39.625,0,0
62249072,62249046,1114122,0.35469195,0.03237821,-0.055323016,39.5,0,0
62448389,62448363,1114122,0.3540346,0.03311519,-0.056944832,39.5,0,0
62553545,62553525,1114122,0.35362384,0.031641234,-0.055835173,39.625,0,0
62754097,62754077,1114122,0.35395244,0.033409987,-0.05711555,39.625,0,0
62849647,62849627,1114122,0.3540346,0.03311519,-0.056261964,39.75,0,0
62956090,62956070,1114122,0.35502064,0.032525603,-0.055920526,39.5,0,0
63156256,63156236,1114122,0.35370597,0.033262596,-0.056261964,39.625,0,0
63454441,63454422,1114122,0.35362384,0.032451913,-0.05771306,39.625,0,0
63550002,63549973,1114122,0.35518494,0.032451913,-0.05745699,39.625,0,0
63856606,63856576,1114122,0.35419896,0.033925872,-0.057030194,39.5,0,0
64047702,64047682,1114122,0.35362384,0.033262596,-0.057969138,39.75,0,0
64449893,64449864,1114122,0.3538703,0.03274671,-0.05865201,39.625,0,0
65155446,65155426,1114122,0.35534924,0.032599304,-0.05711555,39.75,0,0
65249761,65249731,1114122,0.35428113,0.032967802,-0.05848129,39.625,0,0
65355997,65355974,1114122,0.35485625,0.031936027,-0.057627708,39.75,0,0
65852456,65852436,1114122,0.3546098,0.033778466,-0.059847035,39.875,0,0
65957532,65957496,1114122,0.35567793,0.033262596,-0.058908086,39.75,0,0
66051110,66051091,1114122,0.35370597,0.032599304,-0.059249524,39.625,0,0
66547963,66547932,1114122,0.3540346,0.032673005,-0.060359184,39.75,0,0
66653798,66653779,1114122,0.35411683,0.033999573,-0.05899344,39.75,0,0
66749444,66749418,1114122,0.35304862,0.03215712,-0.059420235,39.75,0,0
66854365,66854346,1114122,0.35428113,0.032894097,-0.060785975,39.625,0,0
67255669,67255646,1114122,0.3538703,0.03230451,-0.060359184,39.75,0,0
67748987,67748968,1114122,0.35477412,0.032894097,-0.059590954,39.75,0,0
67856104,67856072,1114122,0.35493842,0.03304149,-0.05848129,39.75,0,0
67951010,67950988,1114122,0.35345945,0.03370478,-0.05745699,39.875,0,0
68054498,68054478,1114122,0.35551363,0.032967802,-0.058139857,39.75,0,0
68148634,68148614,1114122,0.35378814,0.03363108,-0.059078805,39.75,0,0
68253634,68253615,1114122,0.35419896,0.032820396,-0.05856665,39.625,0,0
68454543,68454523,1114122,0.35534924,0.031936027,-0.059676316,39.75,0,0
68549074,68549055,1114122,0.3538703,0.03208342,-0.059420235,39.875,0,0
68854598,68854578,1114122,0.3538703,0.032673005,-0.05848129,39.75,0,0
68950241,68950218,1114122,0.3546098,0.03274671,-0.05779842,39.75,0,0
69055151,69055128,1114122,0.35255563,0.032009717,-0.058310572,39.75,0,0
69149674,69149655,1114122,0.35518494,0.03208342,-0.05916416,39.75,0,0
69456740,69456720,1114122,0.35485625,0.032451913,-0.05839593,39.75,0,0
69549343,69549324,1114122,0.35378814,0.033262596,-0.056944832,39.875,0,0
69654696,69654676,1114122,0.35477412,0.03237821,-0.059334878,39.875,0,0
70055806,70055776,1114122,0.3546098,0.032820396,-0.05899344,39.875,0,0
70457257,70457235,1114122,0.35510278,0.03333628,-0.059249524,39.75,0,0
70552468,70552449,1114122,0.3535416,0.032820396,-0.05839593,39.75,0,0
70647991,70647971,1114122,0.3531308,0.033188894,-0.058908086,39.875,0,0
70848597,70848554,1114122,0.35452765,0.03311519,-0.058310572,39.875,0,0
70955018,70954998,1114122,0.3540346,0.032525603,-0.05822522,39.75,0,0
71250146,71250124,1114122,0.35428113,0.032525603,-0.059078805,40.0,0,0
71355181,71355161,1114122,0.3533773,0.033925872,-0.05822522,39.875,0,0
71755760,71755741,1114122,0.35534924,0.031567533,-0.058139857,39.875,0,0
71851300,71851280,1114122,0.35411683,0.03223082,-0.05916416,39.875,0,0
71946860,71946831,1114122,0.3540346,0.033483688,-0.058310572,40.0,0,0
72346912,72346892,1114122,0.35395244,0.031936027,-0.056859475,39.875,0,0
72451947,72451927,1114122,0.35411683,0.033188894,-0.05728627,39.875,0,0
72548327,72548307,1114122,0.3538703,0.032673005,-0.056261964,39.875,0,0
72853481,72853457,1114122,0.35329515,0.03370478,-0.05745699,39.875,0,0
72947501,72947476,1114122,0.35419896,0.03237821,-0.05506694,39.875,0,0
73053574,73053551,1114122,0.3538703,0.03230451,-0.055749808,39.875,0,0
73148724,73148685,1114122,0.35419896,0.032599304,-0.056261964,40.0,0,0
73254096,73254076,1114122,0.35362384,0.032967802,-0.057627708,40.0,0,0
73454700,73454680,1114122,0.35436326,0.03370478,-0.05848129,40.0,0,0
73548846,73548816,1114122,0.35567793,0.03304149,-0.057969138,39.875,0,0
