timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
45421665,0.9980028,0.010774122,-0.013317683,-0.060801353,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45426667,0.99800295,0.010765643,-0.013315946,-0.060803127,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45431667,0.9980029,0.010755853,-0.013318003,-0.06080548,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45436675,0.9980027,0.010741761,-0.013316498,-0.060811125,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45441685,0.99800277,0.010731335,-0.0133148795,-0.06081253,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45446687,0.9980025,0.010727398,-0.013317016,-0.06081609,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45451676,0.9980025,0.010733783,-0.013316645,-0.060815033,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45456693,0.9980026,0.0107420515,-0.013316303,-0.06081293,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45461691,0.99800247,0.0107490355,-0.013320226,-0.0608126,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45466683,0.9980026,0.010750822,-0.013320372,-0.0608108,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45471686,0.9980026,0.01075221,-0.013318967,-0.060810875,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45541723,0.99800295,0.010751692,-0.013327046,-0.060802408,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45546755,0.998003,0.0107532125,-0.01332637,-0.06080123,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45551734,0.99800307,0.010753865,-0.013326611,-0.060800467,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45556743,0.9980031,0.010750658,-0.013326421,-0.06080074,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45561748,0.9980035,0.010749592,-0.013327949,-0.0607947,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45566757,0.9980036,0.010753165,-0.013327352,-0.060791787,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45571763,0.99800366,0.010766441,-0.013326907,-0.060788754,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45581748,0.99800366,0.01078553,-0.013325974,-0.060784847,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45586764,0.9980037,0.010787386,-0.01332957,-0.06078254,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45591773,0.99800396,0.010783644,-0.013327323,-0.060781203,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45596752,0.9980039,0.010781837,-0.013325181,-0.06078251,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45641772,0.99800307,0.010750859,-0.0133247,-0.060802024,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45646778,0.99800295,0.010746029,-0.013324445,-0.06080336,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45651784,0.99800295,0.010749754,-0.013325182,-0.06080405,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45656773,0.9980029,0.010759035,-0.013323434,-0.060804214,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45661775,0.9980028,0.010768085,-0.013323116,-0.060802907,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45666782,0.9980028,0.010770822,-0.013322336,-0.06080326,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45671790,0.9980028,0.010774368,-0.013319699,-0.060801264,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45686794,0.9980029,0.010794359,-0.013311805,-0.060800076,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45691801,0.99800295,0.010799163,-0.013311996,-0.060796417,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45696799,0.9980031,0.0108020445,-0.013313421,-0.06079396,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45701796,0.9980031,0.010795633,-0.0133152325,-0.060794916,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45746821,0.9980025,0.010764552,-0.013327521,-0.060807366,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45751821,0.99800247,0.010774434,-0.013329526,-0.060806688,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45756820,0.9980022,0.010793449,-0.013331661,-0.060805976,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45761822,0.9980021,0.010804488,-0.013333572,-0.060805272,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45766827,0.9980023,0.010804675,-0.013333564,-0.060801953,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45771839,0.99800247,0.010801723,-0.013334053,-0.060800236,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45776829,0.9980026,0.010801503,-0.01333429,-0.060798697,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45781838,0.9980024,0.0108036,-0.013333538,-0.060799964,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45786840,0.9980025,0.01080394,-0.0133345695,-0.06079849,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45791840,0.99800265,0.010804936,-0.013335076,-0.060796395,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45796841,0.9980028,0.010800475,-0.013332529,-0.060795724,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45801847,0.9980028,0.010796986,-0.013333338,-0.060794473,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45831858,0.99800336,0.010769907,-0.01333961,-0.06079085,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45836860,0.9980035,0.010762277,-0.013338014,-0.06078975,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45841860,0.99800354,0.01075963,-0.013337559,-0.060789023,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45846868,0.9980036,0.010766523,-0.013337609,-0.060786985,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45851868,0.99800354,0.010771484,-0.01333899,-0.060787313,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45856889,0.9980035,0.010776784,-0.013338237,-0.060787525,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45861869,0.99800354,0.010778685,-0.013338653,-0.060784828,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45866885,0.9980035,0.01078242,-0.0133426385,-0.06078399,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45871877,0.99800366,0.01078305,-0.013344665,-0.060781244,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45876876,0.9980036,0.010788297,-0.013347934,-0.06078027,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45881878,0.99800384,0.010787844,-0.01334924,-0.060776774,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45886929,0.9980039,0.010790113,-0.013348815,-0.060775694,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45961916,0.99800414,0.010784451,-0.013340984,-0.060775142,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45966927,0.9980041,0.010788844,-0.013341528,-0.06077471,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45971960,0.99800414,0.010791714,-0.013342257,-0.060772337,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45976926,0.998004,0.010800048,-0.013342723,-0.0607726,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45981925,0.99800396,0.010803503,-0.013343809,-0.060774304,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45986931,0.99800396,0.010802312,-0.013340335,-0.060772955,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45991930,0.9980042,0.010794193,-0.013337155,-0.06077216,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
45996932,0.9980042,0.010793955,-0.0133356545,-0.06077192,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46001938,0.9980044,0.01079398,-0.013331814,-0.060771514,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46006961,0.99800444,0.010792755,-0.013329498,-0.06077112,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46011943,0.9980045,0.010790108,-0.013332093,-0.060769614,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46026953,0.99800456,0.010782279,-0.013337074,-0.060768317,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46031950,0.99800456,0.010790235,-0.013337533,-0.060767706,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46036952,0.9980046,0.010789087,-0.013337642,-0.06076695,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46041953,0.9980046,0.010790094,-0.013340268,-0.060766462,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46046964,0.99800456,0.0107865445,-0.01333746,-0.060767844,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46051958,0.99800456,0.010791719,-0.013337723,-0.060766507,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46076970,0.9980044,0.010817024,-0.013342017,-0.06076317,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46081976,0.9980045,0.010814378,-0.013342792,-0.06076326,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46086985,0.99800456,0.010807689,-0.013342582,-0.06076348,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46091979,0.9980046,0.010803741,-0.01334248,-0.0607616,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46096981,0.9980048,0.010801638,-0.013340169,-0.060761098,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46101982,0.99800473,0.010799627,-0.013337259,-0.060762886,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46127015,0.9980048,0.0107903965,-0.013340925,-0.060762163,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46131996,0.99800473,0.010791751,-0.013339202,-0.06076317,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46136998,0.99800485,0.010791019,-0.013340296,-0.06076112,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46142030,0.99800485,0.010787872,-0.013342363,-0.060761243,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46147016,0.998005,0.010786593,-0.013344846,-0.060760263,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46152005,0.99800485,0.01078542,-0.013344169,-0.06076067,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46177017,0.99800485,0.010800561,-0.01334493,-0.060759697,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46182019,0.9980046,0.010801589,-0.01334667,-0.06076139,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46187044,0.99800473,0.010802136,-0.01334361,-0.06076083,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46192024,0.9980048,0.010797817,-0.013344867,-0.06076043,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46197045,0.9980048,0.010796213,-0.013343924,-0.06076004,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46202029,0.99800473,0.010792701,-0.013344265,-0.06076222,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46227052,0.99800485,0.010786361,-0.013344976,-0.06076064,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46232045,0.99800503,0.010788882,-0.013345337,-0.060758043,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46237045,0.9980052,0.010788704,-0.01334696,-0.06075493,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46242048,0.99800515,0.010792243,-0.013351574,-0.060753755,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46247084,0.9980051,0.01079485,-0.013353934,-0.06075302,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46252055,0.9980052,0.01079782,-0.013356138,-0.0607519,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46297073,0.9980042,0.010801718,-0.013373525,-0.060761902,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46302076,0.99800444,0.010795118,-0.013372192,-0.06076063,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46307087,0.9980045,0.010791765,-0.013372013,-0.06076104,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46312088,0.99800426,0.010792033,-0.0133732855,-0.06076288,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46317086,0.99800414,0.010794472,-0.0133782,-0.060763855,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46322085,0.99800414,0.01079632,-0.013377507,-0.060763635,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46352100,0.9980048,0.010796713,-0.013382412,-0.060751505,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46357103,0.9980048,0.010799494,-0.013383006,-0.060750823,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46362104,0.99800485,0.010803512,-0.0133822495,-0.06075083,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46367119,0.998005,0.01080162,-0.013384657,-0.060747698,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46372118,0.9980049,0.010802228,-0.013385807,-0.060748667,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46377111,0.99800503,0.010801544,-0.013388014,-0.060746893,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46422161,0.9980047,0.010784429,-0.013390499,-0.060754273,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46427144,0.9980048,0.010783355,-0.01339077,-0.060753938,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46432137,0.99800473,0.010784164,-0.013391673,-0.060752783,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46437151,0.99800473,0.01078782,-0.013392133,-0.060753375,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46442142,0.9980047,0.010795036,-0.01339296,-0.06075175,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46447164,0.99800473,0.010795162,-0.013391167,-0.060751148,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46497169,0.99800473,0.010800248,-0.013391312,-0.060750894,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46502200,0.9980048,0.010799782,-0.013389179,-0.06074988,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46507176,0.99800485,0.010796679,-0.013387024,-0.060749795,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46512175,0.9980049,0.01079386,-0.013383719,-0.06075034,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46517177,0.998005,0.010791145,-0.013384522,-0.060749304,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46522190,0.99800515,0.010787478,-0.013386503,-0.060746964,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46542201,0.99800503,0.010801735,-0.013387692,-0.06074561,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46547201,0.9980051,0.010804589,-0.013388839,-0.06074565,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46552199,0.99800515,0.01080263,-0.0133909425,-0.060744304,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46557196,0.9980051,0.010800924,-0.013391372,-0.060743462,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46562200,0.99800515,0.010799267,-0.01339345,-0.060742654,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46597218,0.9980051,0.010788174,-0.013398015,-0.060744956,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46602221,0.99800503,0.010788953,-0.013399513,-0.060745966,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46607239,0.9980049,0.010788271,-0.013399591,-0.060748342,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46612224,0.99800485,0.010784706,-0.013398901,-0.060749926,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46617228,0.99800515,0.010783278,-0.013401402,-0.060743883,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46622249,0.99800533,0.010785604,-0.013401392,-0.06074131,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46627241,0.99800515,0.010790252,-0.013404841,-0.060742427,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46642247,0.99800503,0.010797344,-0.013411131,-0.06074215,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46647248,0.9980051,0.010801238,-0.013414995,-0.060739323,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46652251,0.9980051,0.010800116,-0.013415468,-0.060739372,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46657243,0.9980052,0.010798012,-0.013417737,-0.06073853,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46662249,0.9980053,0.010795451,-0.013417319,-0.060737662,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46697265,0.99800515,0.010777956,-0.01343255,-0.06073763,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46702268,0.99800515,0.010778769,-0.013433748,-0.060739152,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46707281,0.9980052,0.010775393,-0.013435707,-0.06073741,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46712279,0.99800533,0.010767557,-0.013436991,-0.060736958,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46717281,0.9980054,0.0107629225,-0.013437395,-0.060737383,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46722284,0.9980054,0.010760855,-0.013437206,-0.06073732,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46727285,0.9980052,0.010762348,-0.013439507,-0.060738068,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46737294,0.99800503,0.010760245,-0.013440268,-0.060742415,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46742292,0.9980051,0.010756712,-0.013440019,-0.060742225,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46747300,0.99800503,0.010753825,-0.013439662,-0.06074271,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46752301,0.9980049,0.010752763,-0.013440277,-0.060745142,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46757292,0.9980045,0.010757455,-0.013444329,-0.060749788,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46797326,0.99800456,0.010740953,-0.013453018,-0.060750365,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46802320,0.9980046,0.010741016,-0.013456995,-0.060748145,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46807312,0.99800456,0.010739365,-0.013459349,-0.06075029,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46812339,0.9980047,0.010736714,-0.013459927,-0.060748048,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46817320,0.9980047,0.01073525,-0.013456621,-0.060747378,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46822329,0.9980048,0.010738077,-0.013458242,-0.060746178,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46827341,0.99800503,0.010741508,-0.01346137,-0.06074049,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46842349,0.998005,0.010749102,-0.0134610385,-0.060739793,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46847402,0.9980049,0.010748151,-0.013461354,-0.060740866,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46852341,0.9980049,0.01075001,-0.013460089,-0.060740888,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46857345,0.9980051,0.010749261,-0.013461409,-0.060737535,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46927397,0.9980046,0.010751929,-0.013462442,-0.060745787,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46932400,0.9980047,0.010751634,-0.013460867,-0.06074502,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46937412,0.99800456,0.010756574,-0.01346135,-0.06074633,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46942410,0.99800456,0.010758789,-0.013459498,-0.060745813,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46947382,0.9980047,0.010760123,-0.013462232,-0.0607432,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46952395,0.99800473,0.010758048,-0.013462984,-0.0607426,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46957435,0.9980048,0.010757705,-0.013464201,-0.060741305,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46972399,0.9980046,0.010761668,-0.013466365,-0.06074352,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46977401,0.99800456,0.010757768,-0.013465927,-0.060745083,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46982396,0.9980045,0.010752161,-0.013465639,-0.060747206,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46987399,0.9980045,0.010750035,-0.013464418,-0.060747024,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
46992404,0.99800444,0.010747182,-0.013466571,-0.06074736,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47042428,0.9980045,0.010737883,-0.013472017,-0.060748085,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47047456,0.9980045,0.010734467,-0.013471979,-0.060747523,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47052432,0.9980044,0.010735555,-0.013472802,-0.06074937,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47057454,0.9980045,0.01073697,-0.013473309,-0.060747743,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47062437,0.99800444,0.010736639,-0.013473165,-0.060748808,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47067436,0.9980042,0.01073973,-0.013475079,-0.060751386,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47082446,0.9980041,0.010725682,-0.013473205,-0.06075683,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47087446,0.99800396,0.010723989,-0.013474568,-0.06075907,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47092451,0.9980039,0.010723208,-0.013475496,-0.06075817,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47097460,0.9980041,0.01072101,-0.013474692,-0.06075723,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47157483,0.998005,0.010694825,-0.013467402,-0.060749277,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47162490,0.99800485,0.010695942,-0.01346782,-0.060751066,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47167496,0.9980049,0.01069352,-0.013465702,-0.060749903,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47172489,0.9980049,0.010692352,-0.013468462,-0.06075102,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47177492,0.99800473,0.010694123,-0.013471568,-0.06075136,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47182493,0.99800473,0.010693316,-0.013475873,-0.060750403,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47187493,0.9980048,0.010691862,-0.013475743,-0.060749386,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47192496,0.9980049,0.010692985,-0.013476684,-0.060747266,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47197502,0.9980051,0.010690525,-0.013474657,-0.06074607,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47202556,0.99800503,0.010689296,-0.013476827,-0.060745794,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47207502,0.9980051,0.010690927,-0.01347894,-0.06074504,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47212511,0.99800503,0.010693378,-0.013477453,-0.06074617,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47272533,0.99800473,0.010668635,-0.013481364,-0.060754426,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47277536,0.9980048,0.01066314,-0.013476696,-0.06075387,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47282538,0.9980049,0.010664744,-0.013476068,-0.06075381,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47287547,0.99800485,0.010658271,-0.013475998,-0.060755655,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47292543,0.99800473,0.010656,-0.013473834,-0.060757328,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47297545,0.9980049,0.010650973,-0.013471645,-0.06075728,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47302554,0.99800473,0.010649795,-0.013472371,-0.06075868,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47307550,0.99800473,0.010652161,-0.013472588,-0.060758986,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47332578,0.9980047,0.010653521,-0.0134742465,-0.060759027,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47337579,0.9980046,0.010656726,-0.013472473,-0.060761075,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47342569,0.99800456,0.010658797,-0.013472524,-0.060760226,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47347569,0.99800473,0.010661697,-0.013473309,-0.06075658,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47427606,0.9980044,0.010670379,-0.013472029,-0.06076165,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47432617,0.99800426,0.010671678,-0.013475773,-0.060762607,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47437611,0.9980042,0.01066915,-0.013477203,-0.06076329,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47442613,0.99800444,0.010667434,-0.013475633,-0.0607612,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47447618,0.9980045,0.010667125,-0.013474918,-0.060760107,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47452622,0.9980043,0.010672029,-0.013474447,-0.0607622,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47457641,0.99800426,0.010672182,-0.013475181,-0.06076274,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47462623,0.9980043,0.010668872,-0.013476734,-0.06076085,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47482635,0.99800444,0.010668919,-0.013479498,-0.060758665,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47487636,0.99800456,0.010668172,-0.0134826815,-0.060756247,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47492641,0.9980046,0.010666031,-0.013483263,-0.060755752,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47497649,0.9980047,0.010666702,-0.01348377,-0.0607549,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47552669,0.9980038,0.010680469,-0.013488226,-0.060766704,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47557668,0.99800354,0.010679974,-0.013492444,-0.06076987,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47562680,0.99800354,0.010674089,-0.013490622,-0.060771003,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
47567682,0.99800354,0.01067091,-0.0134903025,-0.0607721,1.0,3.5145817e-09,-1.1724501e-09,0.00012391566,2
