timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
408285428,921600.0,1.0,1314.2588,0.0,11647,8,20.988163,650,4,0,0,0,0.006153846,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409206329,921600.0,1.0,1200.377,0.0,11678,8,20.989105,651,4,0,0,0,0.0061443932,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
410307728,921600.0,1.0,1313.6667,0.0,11709,8,20.978708,652,4,0,0,0,0.006134969,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411276076,921600.0,1.0,1198.1664,0.0,11743,8,20.950453,653,4,0,0,0,0.0061255745,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412426401,921600.0,1.0,1405.7872,0.0,11778,8,46.926136,655,4,0,0,0,0.0061068702,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
413346260,921600.0,1.0,1199.4635,0.0,11807,8,20.973133,656,4,0,0,0,0.0060975607,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414266225,921600.0,1.0,1310.7976,0.0,11835,8,20.932888,657,4,0,0,0,0.00608828,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
415418319,921600.0,1.0,1197.7911,0.0,11871,8,20.943892,658,4,0,0,0,0.0060790274,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
416341784,921600.0,1.0,1313.7637,0.0,11899,8,20.980257,659,4,0,0,0,0.0060698027,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417488706,921600.0,1.0,1199.5748,0.0,11936,8,20.97508,660,4,0,0,0,0.006060606,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
418324361,921600.0,1.0,1329.8137,0.0,11961,8,20.90276,661,4,0,0,0,0.006051437,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419331101,921600.0,1.0,1200.4321,0.0,11993,8,20.99007,662,4,0,0,0,0.006042296,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
420482567,921600.0,1.0,1313.2141,0.0,12028,8,20.97148,663,4,0,0,0,0.0060331826,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421404549,921600.0,1.0,1199.7188,0.0,12060,8,20.977596,664,4,0,0,0,0.006024096,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422317308,921600.0,1.0,1367.1838,0.0,12087,8,46.97196,666,4,0,0,0,0.006006006,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423467700,921600.0,1.0,1197.2277,0.0,12124,8,20.934038,667,4,0,0,0,0.0059970017,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424390989,921600.0,1.0,1314.1956,0.0,12152,8,20.971205,668,4,0,0,0,0.005988024,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425309786,921600.0,1.0,1203.7361,0.0,12180,8,20.977974,669,4,0,0,0,0.0059790732,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426460465,921600.0,1.0,1315.6163,0.0,12216,8,20.946127,670,4,0,0,0,0.0059701493,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427381469,921600.0,1.0,1267.1968,0.0,12247,8,20.97016,671,4,0,0,0,0.005961252,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428533699,921600.0,1.0,1314.0146,0.0,12280,8,20.920628,672,4,0,0,0,0.005952381,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429454730,921600.0,1.0,1202.0873,0.0,12311,8,20.94924,673,4,0,0,0,0.0059435363,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430376399,921600.0,1.0,1304.1444,0.0,12338,8,20.763483,674,4,0,0,0,0.005934718,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431537469,921600.0,1.0,1197.5095,0.0,12377,8,20.869461,676,4,0,0,0,0.00591716,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432447567,921600.0,1.0,1371.8218,0.0,12405,8,46.993893,677,4,0,0,0,0.0059084194,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433519058,921600.0,1.0,1204.8083,0.0,12438,8,20.99666,678,4,0,0,0,0.005899705,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434516904,921600.0,1.0,1337.501,0.0,12468,8,20.80557,679,4,0,0,0,0.005891016,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435439050,921600.0,1.0,1204.7927,0.0,12498,8,20.996387,680,4,0,0,0,0.005882353,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436508431,921600.0,1.0,1317.3125,0.0,12529,8,20.973133,681,4,0,0,0,0.005873715,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437510332,921600.0,1.0,1202.7101,0.0,12561,8,20.960093,682,4,0,0,0,0.0058651026,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438431288,921600.0,1.0,1317.6969,0.0,12590,8,20.979252,683,4,0,0,0,0.0058565154,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439580646,921600.0,1.0,1493.035,0.0,12626,8,20.777824,684,4,0,0,0,0.0058479533,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440502175,921600.0,1.0,1198.4769,0.0,12653,8,20.921043,685,4,0,0,0,0.005839416,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
441437476,921600.0,1.0,1357.1072,0.0,12686,8,20.893879,687,4,0,0,0,0.0058224164,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442534072,921600.0,1.0,1197.0726,0.0,12719,8,46.92445,688,4,0,0,0,0.0058139535,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443494780,921600.0,1.0,1370.2278,0.0,12749,8,20.942345,689,4,0,0,0,0.005805515,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444648841,921600.0,1.0,1193.8647,0.0,12784,8,20.805943,690,4,0,0,0,0.0057971017,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445536613,921600.0,1.0,1305.1061,0.0,12813,8,20.763052,691,4,0,0,0,0.005788712,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446486770,921600.0,1.0,1203.9622,0.0,12841,8,20.981913,692,4,0,0,0,0.0057803467,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447638233,921600.0,1.0,1307.2451,0.0,12877,8,20.797083,693,4,0,0,0,0.0057720058,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448561573,921600.0,1.0,1202.3633,0.0,12905,8,20.954048,694,4,0,0,0,0.0057636886,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449476116,921600.0,1.0,1314.7135,0.0,12935,8,20.915895,695,4,0,0,0,0.0057553956,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450550120,921600.0,1.0,1237.5857,0.0,12967,8,20.874939,696,4,0,0,0,0.0057471264,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451569418,921600.0,1.0,1371.1613,0.0,13001,8,20.971876,698,4,0,0,0,0.0057306592,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453539949,921600.0,1.0,1319.8192,0.0,13063,8,20.997124,700,4,0,0,0,0.0057142857,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454542093,921600.0,1.0,1201.9255,0.0,13093,8,20.946419,701,4,0,0,0,0.0057061343,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455612536,921600.0,1.0,1312.174,0.0,13127,8,20.891323,702,4,0,0,0,0.0056980057,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456613628,921600.0,1.0,1204.9072,0.0,13157,8,20.998383,703,4,0,0,0,0.0056899004,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457531839,921600.0,1.0,1318.7574,0.0,13186,8,20.996138,704,4,0,0,0,0.0056818184,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458604596,921600.0,1.0,1204.0933,0.0,13219,8,20.984198,705,4,0,0,0,0.0056737587,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459604118,921600.0,1.0,1318.2644,0.0,13251,8,20.988289,706,4,0,0,0,0.0056657223,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460523269,921600.0,1.0,1204.8386,0.0,13278,8,20.997187,707,4,0,0,0,0.0056577087,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461596024,921600.0,1.0,1372.0027,0.0,13314,8,20.984745,709,4,0,0,0,0.005641749,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462595042,921600.0,1.0,1202.884,0.0,13344,8,46.91747,710,4,0,0,0,0.0056338026,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463517257,921600.0,1.0,1316.1989,0.0,13374,8,20.939528,711,4,0,0,0,0.005625879,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464666812,921600.0,1.0,1197.9417,0.0,13408,8,20.876991,712,4,0,0,0,0.0056179776,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465588752,921600.0,1.0,1317.594,0.0,13438,8,20.961723,713,4,0,0,0,0.005610098,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466348869,921600.0,1.0,1204.5315,0.0,13462,8,20.991835,713,4,0,0,0,0.005610098,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467663686,921600.0,1.0,1318.0559,0.0,13502,8,20.96907,715,4,0,0,0,0.005594406,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468590053,921600.0,1.0,1204.5603,0.0,13530,8,20.992338,716,4,0,0,0,0.005586592,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469350319,921600.0,1.0,1316.2842,0.0,13556,8,20.940884,716,4,0,0,0,0.005586592,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470650915,921600.0,1.0,1196.696,0.0,13594,8,20.855284,718,4,0,0,0,0.0055710305,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471586343,921600.0,1.0,1371.2612,0.0,13626,8,20.973406,720,4,0,0,0,0.0055555557,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472342293,921600.0,1.0,1203.6555,0.0,13649,8,46.94756,720,4,0,0,0,0.0055555557,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473651302,921600.0,1.0,1305.9608,0.0,13690,8,20.77665,722,4,0,0,0,0.005540166,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474713283,921600.0,1.0,1204.2089,0.0,13721,8,20.986214,723,4,0,0,0,0.0055325036,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475714025,921600.0,1.0,1305.3988,0.0,13753,8,20.815016,724,4,0,0,0,0.005524862,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476634131,921600.0,1.0,1228.2338,0.0,13781,8,20.783972,725,4,0,0,0,0.0055172415,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477684757,921600.0,1.0,1315.8538,0.0,13814,8,20.94991,726,4,0,0,0,0.005509642,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478708166,921600.0,1.0,1199.6853,0.0,13844,8,20.90738,727,4,0,0,0,0.0055020633,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479630128,921600.0,1.0,1317.5271,0.0,13875,8,20.97655,728,4,0,0,0,0.0054945056,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480695206,921600.0,1.0,1201.2257,0.0,13906,8,20.934225,729,4,0,0,0,0.0054869684,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481695901,921600.0,1.0,1372.9067,0.0,13940,8,20.998573,731,4,0,0,0,0.0054719565,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482611104,921600.0,1.0,1197.4192,0.0,13969,8,46.704315,732,4,0,0,0,0.0054644807,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483368050,921600.0,1.0,1317.427,0.0,13994,8,20.959066,732,4,0,0,0,0.0054644807,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484685612,921600.0,1.0,1197.1907,0.0,14032,8,20.863905,734,4,0,0,0,0.005449591,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486588895,921600.0,1.0,1201.6857,0.0,14092,8,20.942242,735,4,0,0,0,0.005442177,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487679306,921600.0,1.0,1318.8091,0.0,14126,8,20.981054,737,4,0,0,0,0.0054274085,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488438950,921600.0,1.0,1196.4525,0.0,14150,8,20.85104,737,4,0,0,0,0.0054274085,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489584776,921600.0,1.0,1317.4717,0.0,14186,8,20.975668,738,4,0,0,0,0.0054200543,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490668971,921600.0,1.0,1201.9686,0.0,14218,8,20.947172,740,4,0,0,0,0.0054054055,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491429447,921600.0,1.0,1361.7642,0.0,14246,8,20.828148,741,4,0,0,0,0.0053981105,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492655058,921600.0,1.0,1204.9325,0.0,14282,8,46.997368,743,4,0,0,0,0.00538358,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493659992,921600.0,1.0,1315.8196,0.0,14314,8,20.933493,744,4,0,0,0,0.005376344,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494415155,921600.0,1.0,1203.0222,0.0,14337,8,20.965532,744,4,0,0,0,0.005376344,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495492623,921600.0,1.0,1315.1143,0.0,14371,8,20.922274,745,4,0,0,0,0.0053691277,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496493427,921600.0,1.0,1204.5411,0.0,14401,8,20.992002,746,4,0,0,0,0.0053619305,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497574927,921600.0,1.0,1356.35,0.0,14435,8,20.94364,747,4,0,0,0,0.0053547523,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498493559,921600.0,1.0,1203.1196,0.0,14463,8,20.96723,748,4,0,0,0,0.0053475937,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
499474070,921600.0,1.0,1319.2019,0.0,14495,8,20.987303,749,4,0,0,0,0.005340454,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500711085,921600.0,1.0,1204.4015,0.0,14530,8,20.989569,751,4,0,0,0,0.0053262315,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
501466738,921600.0,1.0,1372.8132,0.0,14559,8,20.997145,751,4,0,0,0,0.0053262315,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502466058,921600.0,1.0,1200.6956,0.0,14589,8,46.832108,753,4,0,0,0,0.005312085,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503626526,921600.0,1.0,1316.3431,0.0,14625,8,20.941822,754,4,0,0,0,0.0053050397,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504387898,921600.0,1.0,1201.6582,0.0,14649,8,0.0,754,4,0,0,0,0.0053050397,0,0,0,1,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505616629,921600.0,1.0,1318.3118,0.0,14687,8,20.989044,755,5,0,0,0,0.0066225166,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506618252,921600.0,1.0,1204.1606,0.0,14717,8,20.985373,756,5,0,0,0,0.0066137565,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
507538876,921600.0,1.0,1360.0028,0.0,14747,8,20.786068,757,5,0,0,0,0.00660502,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
508679830,921600.0,1.0,1202.3824,0.0,14780,8,20.954382,758,5,0,0,0,0.006596306,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509609245,921600.0,1.0,1319.2955,0.0,14811,8,20.988792,759,5,0,0,0,0.0065876152,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510674235,921600.0,1.0,1203.486,0.0,14842,8,20.973616,760,5,0,0,0,0.0065789474,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
511670584,921600.0,1.0,1372.3508,0.0,14876,8,46.97778,762,5,0,0,0,0.0065616798,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512599993,921600.0,1.0,1201.4569,0.0,14904,8,20.938253,763,5,0,0,0,0.00655308,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
513681956,921600.0,1.0,1342.5166,0.0,14938,8,20.868134,764,5,0,0,0,0.0065445025,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
514612033,921600.0,1.0,1203.8492,0.0,14967,8,20.979944,765,5,0,0,0,0.006535948,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515582542,921600.0,1.0,1318.6167,0.0,14998,8,20.977993,766,5,0,0,0,0.006527415,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516653457,921600.0,1.0,1200.9371,0.0,15030,8,20.929195,767,5,0,0,0,0.006518905,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517626097,921600.0,1.0,1319.6846,0.0,15061,8,20.994982,768,5,0,0,0,0.0065104165,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518583715,921600.0,1.0,1196.9327,0.0,15090,8,20.859407,769,5,0,0,0,0.006501951,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518976662,921600.0,1.0,1196.9327,0.0,15099,8,20.859407,770,5,0,0,0,0.0064935065,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520623612,921600.0,1.0,1204.2269,0.0,15153,8,20.986528,771,5,0,0,0,0.0064850845,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521043051,921600.0,1.0,1204.2269,0.0,15162,8,20.986528,772,5,0,0,0,0.006476684,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521963994,921600.0,1.0,1359.9917,0.0,15195,8,20.801039,774,5,0,0,0,0.006459948,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523635250,921600.0,1.0,1316.8995,0.0,15249,8,20.966558,775,5,0,0,0,0.006451613,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
524035213,921600.0,1.0,1316.8995,0.0,15258,8,20.966558,776,5,0,0,0,0.006443299,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
525617545,921600.0,1.0,1313.7435,0.0,15311,8,20.93218,777,5,0,0,0,0.0064350064,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526638024,921600.0,1.0,1200.431,0.0,15341,8,20.990051,778,5,0,0,0,0.0064267353,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
527687781,921600.0,1.0,1309.2975,0.0,15374,8,20.87718,779,5,0,0,0,0.006418485,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528697350,921600.0,1.0,1203.9531,0.0,15404,8,20.999182,780,5,0,0,0,0.0064102565,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529072401,921600.0,1.0,1203.9531,0.0,15413,8,20.999182,781,5,0,0,0,0.0064020487,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530688872,921600.0,1.0,1198.2822,0.0,15466,8,20.987429,782,5,0,0,0,0.006393862,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531689133,921600.0,1.0,1372.6981,0.0,15500,8,46.989666,784,5,0,0,0,0.0063775512,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
532059924,921600.0,1.0,1372.6981,0.0,15509,8,46.989666,785,5,0,0,0,0.006369427,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533009346,921600.0,1.0,1202.3895,0.0,15538,8,20.954508,786,5,0,0,0,0.006361323,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
534680625,921600.0,1.0,1252.2144,0.0,15592,8,20.771328,787,5,0,0,0,0.00635324,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
534998268,921600.0,1.0,1252.2144,0.0,15600,8,20.771328,788,5,0,0,0,0.0063451775,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536002139,921600.0,1.0,1316.1962,0.0,15632,8,20.939486,789,5,0,0,0,0.0063371356,0,0,0,1,1,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
