timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
521698166,1627401730200109,11010077,386210677,-91528286,125902,174127,1.8280001,0.1697893,6.7060003,14.660001,1.17,2.4199998,85,9,13.582001,12.559001,-5.17,2.801,5.892693,0,nan,0.0,2496,3,0,1,8
522703766,1627401731200110,11010077,386211850,-91529080,120689,168914,2.285,0.10483389,6.7110004,14.753,1.17,2.4199998,85,9,17.683,15.928,-7.6790004,4.0550003,5.833967,0,nan,0.0,2496,3,0,1,8
523699093,1627401732200110,11010077,386213141,-91530002,116631,164856,1.7780001,0.118545204,6.748,14.916,1.17,2.4199998,85,6,16.015001,13.700001,-8.294001,3.292,5.738773,0,nan,0.0,2496,3,0,1,8
524699609,1627401733200110,11010077,386214350,-91530985,114246,162472,2.012,0.11200546,6.787,14.988001,1.17,2.4199998,85,5,16.773,14.229001,-8.8810005,0.841,5.7252054,0,nan,0.0,2496,3,0,1,8
525699987,1627401734200110,11010077,386215506,-91531858,113020,161245,1.84,0.1280068,6.853,15.069,1.17,2.4199998,85,6,15.183001,13.491,-6.964,2.664,5.8066616,0,nan,0.0,2496,3,0,1,8
526705335,1627401735200110,11010077,386216587,-91532607,111041,159266,1.9350001,0.13210955,6.8580003,15.151001,1.17,2.4199998,85,8,13.586,11.627001,-7.0280004,-0.952,5.7395005,0,nan,0.0,2496,3,0,1,8
528701167,1627401737200110,11010077,386217987,-91533729,111975,160201,2.0830002,0.19481906,6.839,15.130001,1.17,2.4199998,85,9,10.488001,10.160001,-2.601,0.42700002,6.032552,0,nan,0.0,2496,3,0,1,8
529701274,1627401738200110,11010077,386218867,-91534002,107665,155891,2.183,0.16777675,6.8240004,15.042001,1.17,2.4199998,85,22,10.359,10.117001,-2.2280002,0.82100004,6.0664353,0,nan,0.0,2496,3,0,1,8
530707265,1627401739200111,11010077,386219769,-91534132,108699,156925,1.6800001,0.18160866,6.8100004,14.981001,1.17,2.4199998,85,13,9.272,9.158,-1.4490001,-3.4780002,6.12625,0,nan,0.0,2496,3,0,1,8
531702418,1627401740200111,11010077,386220481,-91534287,106478,154704,2.253,0.29506552,6.8090005,15.117001,1.65,4.0099998,85,16,7.7390003,7.6280003,-1.3080001,-1.215,6.186301,0,nan,0.0,2496,3,0,1,7
532707849,1627401741200111,11010077,386221186,-91534589,107813,156039,2.7250001,0.26024202,6.919,15.52,1.65,4.0099998,85,23,7.6570005,7.2110004,-2.5760002,-1.498,5.909541,0,nan,0.0,2496,3,0,1,7
533703105,1627401742200111,11010077,386221803,-91535074,105920,154146,2.081,0.22486699,7.0530005,15.737,1.17,2.4199998,85,6,10.271001,7.1660004,-7.3580003,-2.295,5.4845624,0,nan,0.0,2496,3,0,1,8
535700432,1627401744200111,11010077,386222696,-91536423,103657,151883,2.0530002,0.19036847,7.076,15.625001,1.17,2.4199998,85,27,10.029,8.946,-4.5340004,-3.9350002,5.814143,0,nan,0.0,2496,3,0,1,8
536700755,1627401745200111,11010077,386223670,-91536949,104033,152259,1.7270001,0.14626645,7.0580006,15.547001,1.17,2.4199998,85,13,12.493001,11.875001,-3.8810003,-0.71400005,5.967322,0,nan,0.0,2496,3,0,1,8
537701250,1627401746200112,11010077,386224787,-91537452,102759,150985,1.6810001,0.15431048,7.025,15.455001,1.17,2.4099998,85,8,12.565001,12.523001,-1.029,-1.7290001,6.2012167,0,nan,0.0,2496,3,0,1,8
538710878,1627401747200112,11010077,386225885,-91537650,106970,155197,1.8520001,0.17307015,7.024,15.571001,1.17,2.4099998,85,9,10.731001,10.466001,-2.371,-4.984,6.060406,0,nan,0.0,2496,3,0,1,8
539702104,1627401748200112,11010077,386226888,-91537771,112260,160486,1.9980001,0.17450011,7.0350003,15.766001,1.17,2.4099998,85,28,11.307,11.146001,-1.899,-4.492,6.1143956,0,nan,0.0,2496,3,0,1,8
540702954,1627401749200112,11010077,386227987,-91537708,115920,164146,1.3700001,0.12368938,6.9530005,15.919001,1.17,2.4099998,85,10,12.416,12.409,-0.418,0.497,6.249486,0,nan,0.0,2496,3,0,1,8
541702245,1627401750200112,11010077,386229064,-91537599,118085,166312,1.5920001,0.14708588,6.912,16.009,1.17,2.4099998,85,9,11.196,11.022,1.9660001,-2.2580001,0.17650078,0,nan,0.0,2496,3,0,1,8
543703826,1627401752200112,11010077,386230602,-91535994,116465,164692,1.779,0.1003107,6.806,16.019001,1.17,2.4099998,85,10,14.591001,6.531,13.048,-2.7310002,1.1067448,0,nan,0.0,2496,3,0,1,8
545704710,1627401754200113,11010077,386231376,-91532378,114870,163097,1.524,0.07726014,6.6120005,15.798,1.17,2.4099998,85,27,18.797,1.8490001,18.705002,2.252,1.4722471,0,nan,0.0,2496,3,0,1,8
546705348,1627401755200113,11010077,386231481,-91530275,110943,159170,1.19,0.08019805,6.484,15.466001,1.17,2.4099998,85,22,16.471,0.661,16.458,4.3320003,1.5306252,0,nan,0.0,2496,3,0,1,8
547704547,1627401756200113,11010077,386231459,-91528296,105835,154061,1.667,0.14155684,6.452,15.175001,1.17,2.4099998,85,24,16.900002,-0.623,16.889,4.7450004,1.6076812,0,nan,0.0,2496,3,0,1,8
549706338,1627401758200113,11010077,386231978,-91524630,87514,135741,1.9690001,0.12817349,6.498,14.874001,1.17,2.4099998,85,21,15.647,7.2130003,13.885,2.4650002,1.0916646,0,nan,0.0,2496,3,0,1,8
551500946,1627401760000113,11010077,386233087,-91522094,87234,135460,1.8750001,0.17357194,6.642,14.995001,1.17,2.4099998,85,7,13.193001,6.5990005,11.424001,-4.67,1.0469471,0,nan,0.0,2496,3,0,1,8
553701997,1627401762200114,11010077,386232676,-91518809,96471,144698,1.286,0.11082457,6.7390003,15.135001,1.17,2.4099998,85,7,14.974001,-6.0520005,13.6970005,0.19500001,1.9868622,0,nan,0.0,2496,3,0,1,8
555708948,1627401764200114,11010077,386230848,-91515651,101264,149490,1.603,0.0958383,6.5950003,14.896001,1.17,2.4099998,85,24,18.743,-13.744,12.744,-5.814,2.3939178,0,nan,0.0,2496,3,0,1,8
556703647,1627401765200114,11010077,386229478,-91514369,103540,151766,1.35,0.07855936,6.558,14.782001,1.17,2.4099998,85,8,19.326,-16.278,10.416,-4.122,2.5723825,0,nan,0.0,2496,3,0,1,8
557704942,1627401766200114,11010077,386228097,-91513089,105872,154098,1.5680001,0.10975223,6.5670004,14.77,1.17,2.4099998,85,11,18.042002,-14.246,11.071,-2.8000002,2.480969,0,nan,0.0,2496,3,0,1,8
558709351,1627401767200114,11010077,386226785,-91511906,108026,156253,1.7670001,0.113963544,6.6150002,14.753,1.17,2.4099998,85,27,18.033,-15.042001,9.946,-4.032,2.5573955,0,nan,0.0,2496,3,0,1,8
559701507,1627401768200114,11010077,386225501,-91510698,111537,159764,2.0110002,0.11331288,6.6510005,14.757001,1.17,2.4099998,85,7,17.855001,-15.208001,9.356001,-4.1520004,2.5900564,0,nan,0.0,2496,3,0,1,8
560705177,1627401769200115,11010077,386224243,-91509436,115490,163716,1.955,0.10444434,6.6600003,14.723001,1.17,2.4099998,85,23,17.244001,-13.835001,10.293,-3.7890003,2.5019557,0,nan,0.0,2496,3,0,1,8
561705667,1627401770200115,11010077,386223052,-91508272,116384,164610,1.7540001,0.13176765,6.6450005,14.681001,1.17,2.4099998,85,30,16.214,-12.243001,10.63,-3.755,2.4265668,0,nan,0.0,2496,3,0,1,8
562700547,1627401771200115,11010077,386221870,-91507071,118832,167058,1.557,0.10329364,6.676,14.679001,1.17,2.4099998,85,25,17.565,-14.208001,10.328,-3.2350001,2.5130064,0,nan,0.0,2496,3,0,1,8
563706064,1627401772200115,11010077,386220586,-91505641,121030,169256,1.8220001,0.10355388,6.7120004,14.7560005,1.17,2.4099998,85,23,20.12,-14.548,13.899001,-1.215,2.3790178,0,nan,0.0,2496,3,0,1,8
564706559,1627401773200115,11010077,386219067,-91504134,115646,163872,1.4790001,0.08372711,6.721,14.76,1.17,2.4099998,85,7,22.09,-17.728,13.179001,3.7150002,2.502336,0,nan,0.0,2496,3,0,1,8
565701654,1627401774200115,11010077,386217341,-91502613,110344,158570,1.8270001,0.074204065,6.6980004,14.667001,1.17,2.4099998,85,15,24.905,-21.195002,13.077001,0.36100003,2.58879,0,nan,0.0,2496,3,0,1,8
566702462,1627401775200115,11010077,386215451,-91501180,110037,158263,1.7010001,0.072476886,6.714,14.667001,1.17,2.4099998,85,16,24.066002,-21.229,11.336,-2.6850002,2.651123,0,nan,0.0,2496,3,0,1,8
567712459,1627401776200116,11010077,386213494,-91500062,112982,161207,1.7580001,0.072326966,6.729,14.6380005,1.17,2.4099998,85,6,22.817001,-21.963001,6.1870003,-4.735,2.8669822,0,nan,0.0,2496,3,0,1,8
568703777,1627401777200116,11010077,386211538,-91499384,117575,165800,2.1030002,0.09335609,6.7580004,14.647,1.17,2.4099998,85,26,23.026001,-22.6,4.4110003,-6.241,2.948828,0,nan,0.0,2496,3,0,1,8
569503826,1627401778000116,11010077,386210142,-91499118,120128,168353,1.6010001,0.0783192,6.7650003,14.683001,1.17,2.4099998,85,18,19.51,-19.297,2.8760002,-2.265,2.993663,0,nan,0.0,2496,3,0,1,8
570504650,1627401779000116,11010077,386208299,-91498767,119208,167434,1.8370001,0.07776506,6.669,14.623001,1.17,2.4099998,85,8,21.529001,-21.264002,3.371,2.433,2.9843845,0,nan,0.0,2496,3,0,1,8
571705124,1627401780200116,11010077,386205878,-91498262,113244,161469,1.59,0.05790112,6.5220003,14.153001,1.17,2.4099998,85,22,24.348001,-24.003,4.084,6.386,2.9730456,0,nan,0.0,2496,3,0,1,8
572705507,1627401781200116,11010077,386203655,-91497892,107606,155831,1.5680001,0.04810686,6.3840003,13.781001,1.17,2.4099998,85,28,25.911001,-25.730001,3.062,4.1930003,3.0231483,0,nan,0.0,2496,3,0,1,8
573505680,1627401782000116,11010077,386201717,-91497708,103213,151438,1.6620001,0.050727293,6.3030005,13.606001,1.17,2.4099998,85,13,27.362001,-27.352001,0.768,2.329,3.1135352,0,nan,0.0,2496,3,0,1,8
574706366,1627401783200116,11010077,386198927,-91498025,101852,150077,1.3360001,0.057922937,6.1980004,13.398001,1.17,2.4099998,85,7,25.842001,-25.480001,-4.3110003,0.07300001,3.3091805,0,nan,0.0,2496,3,0,1,8
575701230,1627401784200117,11010077,386196817,-91498751,103046,151271,1.3700001,0.06303291,6.1010003,13.222001,1.17,2.4099998,85,11,24.215002,-22.344002,-9.332001,-3.5140002,3.5372133,0,nan,0.0,2496,3,0,1,8
576511662,1627401785000117,11010077,386195333,-91499761,105045,153269,1.695,0.06293849,6.097,13.179001,1.17,2.4099998,85,7,24.289001,-20.613,-12.848001,-3.3170002,3.6989474,0,nan,0.0,2496,3,0,1,8
577508033,1627401786000117,11010077,386193935,-91501423,108029,156253,1.5280001,0.07540084,6.024,12.960001,1.17,2.4099998,85,5,20.589,-13.682001,-15.385001,-3.5500002,3.9855437,0,nan,0.0,2496,3,0,1,8
578507691,1627401787000117,11010077,386192963,-91503364,108441,156665,1.169,0.073685005,5.978,12.8220005,1.17,2.4099998,85,16,19.972,-9.523001,-17.555,-0.098000005,4.2153425,0,nan,0.0,2496,3,0,1,8
580708739,1627401789200117,11010077,386191417,-91508349,105592,153816,1.4120001,0.07338656,5.998,12.514001,1.17,2.4099998,85,30,22.318,-7.2760005,-21.099,3.4240003,4.380321,0,nan,0.0,2496,3,0,1,8
581708724,1627401790200117,11010077,386191341,-91510760,101894,150118,1.3560001,0.074042104,5.938,12.244,1.17,2.3999999,85,10,20.414001,3.4950001,-20.113,4.3190002,4.884464,0,nan,0.0,2496,3,0,1,8
582704490,1627401791200118,11010077,386191943,-91512982,95124,143348,1.5870001,0.08076755,5.8630004,12.113001,1.17,2.3999999,85,6,20.248001,8.863001,-18.205,5.0160003,5.1654425,0,nan,0.0,2496,3,0,1,8
583709961,1627401792200118,11010077,386192778,-91514939,94096,142320,1.631,0.08848243,5.8830004,12.128,1.17,2.3999999,85,10,18.334002,8.811001,-16.078001,-2.499,5.213692,0,nan,0.0,2496,3,0,1,8
584705422,1627401793200118,11010077,386193714,-91516594,95599,143823,1.9520001,0.1324813,5.9810004,12.217001,1.17,2.3999999,85,17,15.301001,9.005,-12.371,1.544,5.341578,0,nan,0.0,2496,3,0,1,8
585699733,1627401794200118,11010077,386194681,-91518026,92363,140587,1.7160001,0.10730075,6.044,12.301001,1.17,2.3999999,85,4,16.489,12.303,-10.978001,5.4230003,5.5546412,0,nan,0.0,2496,3,0,1,8
587710817,1627401796200118,11010077,386197277,-91520000,85874,134098,2.081,0.12177337,6.1050005,12.571001,1.17,2.3999999,86,22,16.614,14.330001,-8.406,2.072,5.752663,0,nan,0.0,2496,3,0,1,8
588702087,1627401797200118,11010077,386198572,-91520964,83540,131765,1.628,0.10653734,6.1250005,12.758,1.17,2.3999999,86,27,16.918001,14.110001,-9.334001,2.1320002,5.6987348,0,nan,0.0,2496,3,0,1,8
589506951,1627401798000118,11010077,386199538,-91521974,80453,128678,1.9790001,0.12557732,6.1770005,12.959001,1.17,2.3999999,86,22,16.505001,12.129001,-11.194,2.334,5.537862,0,nan,0.0,2496,3,0,1,8
590507113,1627401799000119,11010077,386200558,-91523196,78499,126724,1.983,0.12908821,6.2650003,13.154,1.17,2.3999999,86,9,15.698001,12.674001,-9.262,3.0240002,5.65209,0,nan,0.0,2496,3,0,1,8
591707593,1627401800200119,11010077,386202308,-91524351,76760,124985,1.7340001,0.087469965,6.385,13.389001,1.17,2.3999999,86,19,20.023,18.880001,-6.669,-0.44200003,5.943622,0,nan,0.0,2496,3,0,1,8
592704563,1627401801200119,11010077,386203765,-91525464,74019,122243,1.7470001,0.09732252,6.386,13.51,1.17,2.3999999,86,8,20.122002,15.897,-12.336,-0.16100001,5.623244,0,nan,0.0,2496,3,0,1,8
593508602,1627401802000119,11010077,386204887,-91526354,73525,121750,1.9570001,0.1058385,6.4010005,13.587001,1.17,2.3999999,86,10,18.699001,16.417002,-8.951,-0.32500002,5.784008,0,nan,0.0,2496,3,0,1,8
594709483,1627401803200119,11010077,386206444,-91527446,70670,118894,1.6450001,0.101523705,6.4900002,13.6970005,1.17,2.3999999,86,28,16.533,15.476001,-5.8160005,2.887,5.9237323,0,nan,0.0,2496,3,0,1,8
595704722,1627401804200119,11010077,386207689,-91528134,64198,112423,1.371,0.11377208,6.492,13.688001,1.17,2.3999999,86,15,14.952001,13.771001,-5.8250003,6.477,5.8830147,0,nan,0.0,2496,3,0,1,8
596505152,1627401805000119,11010077,386208557,-91528646,60136,108361,1.9650002,0.15038158,6.497,13.683001,1.17,2.3999999,86,29,14.209001,12.517,-6.7250004,2.137,5.7902102,0,nan,0.0,2496,3,0,1,8
597706865,1627401806200120,11010077,386209706,-91529507,63603,111828,2.3830001,0.1912818,6.6070004,13.893001,1.17,2.3999999,86,30,11.751,10.394,-5.4810004,-1.09,5.7979374,0,nan,0.0,2496,3,0,1,8
598506550,1627401807000120,11010077,386210418,-91529964,62514,110740,1.7310001,0.16439134,6.6720004,13.936001,1.17,2.3999999,86,27,10.726001,9.71,-4.556,1.547,5.844508,0,nan,0.0,2496,3,0,1,8
599705551,1627401808200120,11010077,386211537,-91530729,57626,105852,1.8460001,0.14415337,6.709,14.004001,1.17,2.3999999,86,22,13.144001,11.562,-6.2510004,2.841,5.787572,0,nan,0.0,2496,3,0,1,8
600706435,1627401809200120,11010077,386212873,-91531280,56897,105123,1.9300001,0.11303432,6.7180004,13.968,1.29,2.3999999,86,22,17.325,16.926,-3.6970003,1.4790001,6.0681367,0,nan,0.0,2496,3,0,1,7
601699645,1627401810200120,11010077,386214164,-91531722,57701,105926,1.6420001,0.11992995,6.767,14.012001,1.29,2.3999999,86,13,14.896001,14.024001,-5.0210004,1.325,5.9393897,0,nan,0.0,2496,3,0,1,7
602507664,1627401811000120,11010077,386215178,-91532226,56474,104700,1.5790001,0.11185554,6.8040004,14.070001,1.29,2.3999999,86,28,15.77,14.458001,-6.2970004,-0.20400001,5.8724213,0,nan,0.0,2496,3,0,1,7
604703683,1627401813200121,11010077,386217604,-91533335,57597,105823,1.7040001,0.18140428,6.867,14.221001,1.17,2.3999999,86,19,10.672001,9.802,-4.222,0.80200005,5.8764825,0,nan,0.0,2496,3,0,1,8
605707924,1627401814200121,11010077,386218351,-91533709,60005,108230,2.598,0.38685936,6.9870005,14.406001,1.1999999,2.52,86,6,7.439,7.439,0.032,-2.433,5.9847965,0,nan,0.0,2496,3,0,1,7
606708332,1627401815200121,11010077,386218976,-91534089,60015,108241,2.042,0.33380553,7.0390005,14.476001,1.1999999,2.52,86,8,5.8300004,5.2440004,-2.548,-2.394,5.87769,0,nan,0.0,2418,3,0,1,7
609704926,1627401818200121,11010077,386220382,-91535555,59155,107381,1.9060001,0.35468596,7.3090005,14.628,1.1999999,2.52,86,7,7.5000005,5.321,-5.2850003,-0.65300006,5.4936366,0,nan,0.0,1716,3,0,1,7
610511110,1627401819000121,11010077,386220798,-91536073,59362,107588,1.963,0.2520044,7.5340004,14.815001,1.1999999,2.52,75,0,9.715,7.2750006,-6.438,0.768,5.5587597,0,nan,0.0,0,3,0,1,7
611502247,1627401820000121,11010077,386221609,-91536476,60790,109016,4.563,0.41773984,8.351001,15.315001,2.35,2.75,69,19,9.811001,9.683001,-1.585,0.49600002,6.120941,0,nan,0.0,702,3,0,1,4
612701470,1627401821200122,11010077,386222071,-91537248,61264,109490,2.8530002,0.6832011,9.961,15.703001,2.35,2.75,65,7,7.787,4.993,-5.9760003,-0.67200005,5.3178616,0,nan,0.0,2730,3,0,1,4
613510981,1627401822000122,11010077,386222171,-91537902,60928,109154,2.6680002,0.5900799,10.8810005,15.992001,2.35,2.75,65,0,8.081,1.235,-7.9860005,-0.059000004,4.8658457,0,nan,0.0,312,3,0,1,4
616698425,1627401825200122,11010077,386226495,-91537246,47578,95804,3.427,0.17965528,41.997,58.261,2.3799999,5.69,65,1,11.1640005,11.122001,0.96700007,0.57500005,0.08671634,0,nan,0.0,1404,3,0,1,5
617703369,1627401826200122,11010077,386229512,-91534806,37501,85728,2.4350002,0.44308987,53.356003,78.247,4.11,12.849999,79,21,6.359,6.359,0.031000001,3.1420002,0.12390877,0,nan,0.0,2574,3,0,1,4
618700398,1627401827200123,11010077,386229372,-91534908,34455,82681,3.2570002,0.642566,43.767002,66.711006,4.12,12.87,79,7,2.45,1.041,2.2180002,0.521,0.12647808,0,nan,0.0,2418,3,0,1,4
619704888,1627401828200123,11010077,386228921,-91535235,32990,81216,2.296,0.64305764,35.43,57.004,4.14,7.16,91,17,0.74300003,0.22100002,0.70900005,1.6530001,0.12647808,0,nan,0.0,2652,3,0,1,4
620705458,1627401829200123,11010077,386228524,-91535630,33004,81230,1.978,0.64360255,28.259,47.821003,2.3799999,5.69,84,37,0.45100003,0.44900003,-0.032,1.529,0.12647808,0,nan,0.0,2886,3,0,1,5
621710512,1627401830200123,11010077,386228159,-91535971,34399,82625,2.2050002,0.64401025,21.369001,38.996002,2.3799999,5.69,84,33,1.4100001,1.2880001,0.57500005,0.48200002,0.12647808,0,nan,0.0,2262,3,0,1,5
622706412,1627401831200123,11010077,386227888,-91536309,34894,83121,3.1710002,0.6446138,16.811,32.132,2.3799999,5.69,84,11,2.992,-2.135,-2.0960002,1.7340001,0.12647808,0,nan,0.0,2418,3,0,1,5
623701560,1627401832200123,11010077,386227568,-91536461,34217,82443,2.706,0.6451992,13.892,27.400002,2.3799999,5.69,84,62,0.72200006,0.558,-0.45900002,2.2710001,0.12647808,0,nan,0.0,2730,3,0,1,5
624711841,1627401833200123,11010077,386227296,-91536616,34568,82795,2.025,0.64569324,11.134001,22.958,2.3799999,5.69,84,6,0.887,-0.52000004,0.71800005,0.794,0.12647808,0,nan,0.0,1404,3,0,1,5
626707425,1627401835200124,11010077,386226655,-91537066,35246,83473,2.151,0.65436286,10.6310005,24.368002,2.1599998,5.56,84,53,0.762,0.762,-0.015000001,1.167,1.5316,0,nan,0.0,2886,3,0,1,6
627707620,1627401836200124,11010077,386226344,-91537206,35308,83534,2.065,0.65475625,10.081,24.833002,2.1599998,5.56,90,40,1.3470001,-0.569,1.22,1.1880001,1.5316,0,nan,0.0,1872,3,0,1,6
628508626,1627401837000124,11010077,386226219,-91537272,37285,85511,1.7240001,0.655047,9.852,25.182001,2.1599998,5.56,90,46,0.846,-0.83800006,-0.11000001,1.2420001,1.5316,0,nan,0.0,1872,3,0,1,6
630704751,1627401839200124,11010077,386226081,-91537382,41088,89314,1.7270001,0.655845,9.462001,26.109001,2.1599998,5.56,90,34,0.437,-0.354,-0.256,1.087,1.5316,0,nan,0.0,1794,3,0,1,6
631705520,1627401840200124,11010077,386226032,-91537407,43373,91599,1.702,0.6562113,9.428,26.568,2.1599998,5.56,90,47,0.165,-0.016,0.165,0.66200006,1.5316,0,nan,0.0,1872,3,0,1,6
632709774,1627401841200124,11010077,386226020,-91537453,45549,93775,1.733,0.65657663,9.419001,26.912,2.1599998,5.56,90,45,0.18800001,-0.17,-0.079,0.521,1.5316,0,nan,0.0,1950,3,0,1,6
633706438,1627401842200125,11010077,386225966,-91537425,45846,94072,2.009,0.6569499,9.339001,27.218,2.1599998,5.56,90,32,0.629,-0.21200001,0.592,0.77900004,1.5316,0,nan,0.0,2184,3,0,1,6
634706808,1627401843200125,11010077,386226169,-91537548,51386,99613,1.9080001,0.282481,9.346001,27.621002,2.1599998,5.56,90,48,4.123,3.7540002,-1.7030001,1.9430001,5.9306307,0,nan,0.0,2340,3,0,1,6
635707601,1627401844200125,11010077,386226183,-91537550,54420,102646,1.764,0.2834071,9.394,27.947,2.1599998,5.56,90,50,0.096,-0.011000001,0.095000006,-0.22600001,5.9306307,0,nan,0.0,2652,3,0,1,6
637703570,1627401846200125,11010077,386226041,-91537413,55396,103623,1.794,0.7401479,9.478001,28.521002,2.1599998,5.56,90,39,0.541,-0.36600003,0.39800003,0.291,1.581327,0,nan,0.0,2652,3,0,1,6
638704776,1627401847200125,11010077,386226037,-91537438,57101,105328,3.5300002,0.7406511,9.678,28.932001,3.1799998,6.29,90,34,1.052,0.771,-0.716,0.37300003,1.581327,0,nan,0.0,2262,3,0,1,5
639709444,1627401848200125,11010077,386226104,-91537540,60050,108276,1.9560001,0.7410518,9.785001,29.107002,2.1599998,5.56,90,32,0.24200001,-0.19700001,0.14,0.16000001,1.581327,0,nan,0.0,2262,3,0,1,6
640701128,1627401849200125,11010077,386226102,-91537537,61758,109984,2.7580001,0.54086965,9.830001,29.509,2.1599998,5.56,90,38,2.2580001,1.843,-1.3050001,1.195,0.14717576,0,nan,0.0,2496,3,0,1,6
642710864,1627401851200126,11010077,386226040,-91537565,60054,108281,1.9180001,0.54178053,9.828,29.757002,2.1599998,5.56,90,30,0.791,0.32200003,-0.72300005,0.61700004,0.14717576,0,nan,0.0,2262,3,0,1,6
643512423,1627401852000126,11010077,386226045,-91537557,60742,108968,1.5550001,0.54211444,9.825001,29.823002,2.1599998,5.56,90,18,1.153,0.545,1.016,0.115,0.14717576,0,nan,0.0,2652,3,0,1,6
644511934,1627401853000126,11010077,386226061,-91537640,60773,108999,1.8850001,0.5426503,9.966001,30.139002,2.1599998,5.56,89,4,0.83800006,0.24100001,-0.80300003,0.404,0.14717576,0,nan,0.0,156,3,0,1,6
645512414,1627401854000126,11010077,386226012,-91537608,63001,111227,1.8700001,0.2576085,9.686001,29.642002,1.67,3.97,89,26,4.4820004,-3.8650002,2.2700002,-1.6200001,2.3833752,0,nan,0.0,2574,3,0,1,7
646512431,1627401855000126,11010077,386226100,-91537719,68473,116699,1.9690001,0.5459777,9.432,28.981,1.67,3.97,89,40,0.84900004,0.35900003,-0.76900005,-0.065000005,2.8526824,0,nan,0.0,2730,3,0,1,7
647514256,1627401856000126,11010077,386226175,-91537749,72096,120322,1.8180001,0.54637325,9.156,28.269001,1.67,3.97,89,21,0.44700003,0.30800003,-0.324,-0.135,2.8526824,0,nan,0.0,2418,3,0,1,7
648508732,1627401857000126,11010077,386226115,-91537757,71576,119802,2.0240002,0.38330328,8.902,27.692001,1.67,3.97,84,33,2.8160002,-2.6390002,0.984,-0.73700005,2.7098367,0,nan,0.0,1872,3,0,1,7
649710431,1627401858200127,11010077,386226201,-91537865,74687,122913,2.2080002,0.5950555,8.851001,27.343,1.67,3.9599998,89,41,1.766,0.384,-1.7240001,0.245,3.3170562,0,nan,0.0,2262,3,0,1,7
650711239,1627401859200127,11010077,386226309,-91537925,78013,126239,1.4020001,0.5954585,8.778001,26.992,1.67,3.9599998,89,47,0.10700001,-0.042000003,-0.098000005,0.025,3.3170562,0,nan,0.0,2574,3,0,1,7
651510493,1627401860000127,11010077,386226347,-91537931,78812,127039,1.746,0.5957627,8.709001,26.77,1.67,3.9599998,89,29,0.41300002,-0.33100003,0.24800001,0.032,3.3170562,0,nan,0.0,1950,3,0,1,7
652706061,1627401861200127,11010077,386226426,-91537946,81784,130010,1.7400001,0.59621143,8.552,26.400002,1.67,3.9599998,89,53,0.63100004,-0.497,0.38900003,-0.24200001,3.3170562,0,nan,0.0,2652,3,0,1,7
653706739,1627401862200127,11010077,386226464,-91537975,81278,129504,2.5300002,0.5967589,8.564,26.147001,2.3899999,4.2,89,34,0.26500002,0.264,-0.017,0.108,3.3170562,0,nan,0.0,2340,3,0,1,6
654511003,1627401863000127,11010077,386226462,-91538027,79852,128079,2.2180002,0.73854023,8.649,25.994001,1.67,3.9599998,89,51,0.35500002,-0.18,0.30600002,-0.13900001,4.2387867,0,nan,0.0,2106,3,0,1,7
655514125,1627401864000127,11010077,386226422,-91538050,78404,126630,1.6070001,0.73888654,8.634001,25.807001,1.67,3.9599998,89,32,0.53400004,0.120000005,0.52000004,-0.18900001,4.2387867,0,nan,0.0,2106,3,0,1,7
656512368,1627401865000127,11010077,386226466,-91538043,79977,128203,2.184,0.73920906,8.538,25.735,1.67,3.9599998,89,12,0.646,0.23400001,-0.60200006,-0.15400001,4.2387867,0,nan,0.0,2730,3,0,1,7
657513420,1627401866000128,11010077,386226491,-91538056,79791,128017,0.88500005,0.7394906,8.337001,25.443,1.67,3.9599998,89,38,0.485,0.12900001,0.467,0.26900002,4.2387867,0,nan,0.0,2964,3,0,1,7
658510158,1627401867000128,11010077,386226480,-91538044,78373,126599,2.098,0.4923544,8.209001,25.141,1.67,3.9599998,89,31,2.818,2.7440002,-0.642,1.7700001,5.4963207,0,nan,0.0,1716,3,0,1,7
659710548,1627401868200128,11010077,386226460,-91538035,76442,124668,1.5100001,0.4928277,8.102,24.799002,1.67,3.9599998,89,19,0.96700007,-0.65400004,0.71300006,0.758,5.4963207,0,nan,0.0,2730,3,0,1,7
660514415,1627401869000128,11010077,386226444,-91538062,76313,124539,2.4420002,0.4932297,8.107,24.606,1.67,3.9599998,89,42,0.37300003,0.337,-0.15900001,0.328,5.4963207,0,nan,0.0,1794,3,0,1,7
661711734,1627401870200128,11010077,386226474,-91538079,75735,123961,1.8800001,0.49380702,8.142,24.516,1.67,3.9599998,89,38,1.389,-1.1110001,0.83400005,0.49800003,5.4963207,0,nan,0.0,2886,3,0,1,7
662705641,1627401871200128,11010077,386226431,-91537996,75150,123376,1.5370001,0.49425352,8.047,24.264002,1.67,3.9599998,89,26,0.60800004,-0.549,0.261,0.771,5.4963207,0,nan,0.0,2262,3,0,1,7
