timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
404080788,404080769,1114122,0.53152,0.44735998,0.0424,52.25,0,0
404174512,404174494,1114122,0.53112,0.44959998,0.0412,52.5,0,0
404281001,404280971,1114122,0.53168,0.44904,0.0404,52.25,0,0
404386092,404386064,1114122,0.53279996,0.45216,0.04336,52.25,0,0
404481311,404481286,1114122,0.53136,0.45312,0.04456,52.375,0,0
404577711,404577687,1114122,0.52984,0.44888,0.04384,52.25,0,0
404682746,404682717,1114122,0.53047997,0.43855998,0.02216,52.375,0,0
404778911,404778893,1114122,0.53192,0.45119998,0.04264,52.375,0,0
404884048,404884030,1114122,0.53143996,0.4508,0.044719998,52.25,0,0
404977760,404977741,1114122,0.53344,0.45071998,0.04168,52.25,0,0
405082766,405082748,1114122,0.53256,0.45264,0.042719997,52.25,0,0
405179182,405179164,1114122,0.53384,0.45255998,0.04192,52.25,0,0
405283316,405283297,1114122,0.53312,0.44959998,0.041759998,52.375,0,0
405379544,405379514,1114122,0.53376,0.44752,0.040239997,52.5,0,0
405475513,405475495,1114122,0.53168,0.45303997,0.044159997,52.375,0,0
405580505,405580475,1114122,0.53376,0.45007998,0.04056,52.5,0,0
405676010,405675991,1114122,0.52936,0.45088,0.044159997,52.25,0,0
405781006,405780987,1114122,0.53312,0.45224,0.042799998,52.25,0,0
405877436,405877407,1114122,0.5312,0.45343998,0.044239998,52.25,0,0
405983668,405983650,1114122,0.53376,0.45128,0.04232,52.25,0,0
406078172,406078151,1114122,0.53168,0.44928,0.044719998,52.25,0,0
406183180,406183162,1114122,0.53328,0.45071998,0.039359998,52.25,0,0
406277739,406277721,1114122,0.53304,0.44735998,0.04192,52.25,0,0
406382760,406382742,1114122,0.53224,0.44856,0.04304,52.25,0,0
406477777,406477759,1114122,0.53055996,0.45047998,0.041279998,52.25,0,0
406582882,406582863,1114122,0.5336,0.45024,0.042799998,52.25,0,0
406678061,406678042,1114122,0.53088,0.452,0.04432,52.375,0,0
406781713,406781684,1114122,0.53224,0.45112,0.04144,52.375,0,0
406875703,406875671,1114122,0.53296,0.44904,0.044639997,52.25,0,0
406980647,406980629,1114122,0.53224,0.45167997,0.04352,52.25,0,0
407180869,407180850,1114122,0.53256,0.4504,0.03672,52.125,0,0
407274112,407274093,1114122,0.532,0.45248,0.042799998,52.25,0,0
407381031,407381013,1114122,0.53192,0.44919997,0.03792,52.375,0,0
407476307,407476277,1114122,0.53231996,0.45231998,0.04304,52.375,0,0
407581756,407581737,1114122,0.53296,0.45071998,0.043679997,52.25,0,0
407676405,407676365,1114122,0.53064,0.44952,0.03768,52.125,0,0
407782312,407782291,1114122,0.53216,0.44792,0.04064,52.375,0,0
407877865,407877846,1114122,0.53152,0.44976,0.04152,52.375,0,0
407985092,407985063,1114122,0.53216,0.45071998,0.03904,52.125,0,0
408079497,408079479,1114122,0.53168,0.44847998,0.04504,52.25,0,0
408174147,408174129,1114122,0.53248,0.4524,0.0412,52.25,0,0
408279235,408279217,1114122,0.5316,0.4524,0.044239998,52.25,0,0
408384356,408384338,1114122,0.53367996,0.45136,0.0436,52.375,0,0
408479560,408479541,1114122,0.53168,0.4508,0.0392,52.375,0,0
408584628,408584603,1114122,0.53288,0.45336,0.04216,52.25,0,0
408679553,408679532,1114122,0.5324,0.452,0.0448,52.25,0,0
408783005,408782973,1114122,0.53288,0.45192,0.040719997,52.25,0,0
408878565,408878546,1114122,0.53112,0.45088,0.040319998,52.375,0,0
408983587,408983562,1114122,0.52959996,0.43855998,0.02736,52.25,0,0
409078009,409077990,1114122,0.53288,0.45384,0.03896,52.25,0,0
409184988,409184965,1114122,0.53336,0.45216,0.03952,52.25,0,0
409280662,409280641,1114122,0.53176,0.45384,0.0436,52.25,0,0
409376257,409376226,1114122,0.53296,0.45248,0.04248,52.125,0,0
409480239,409480220,1114122,0.53016,0.45264,0.04496,52.25,0,0
409584121,409584103,1114122,0.53176,0.4516,0.0404,52.375,0,0
409678653,409678612,1114122,0.53104,0.45279998,0.04392,52.25,0,0
409774198,409774166,1114122,0.53112,0.44928,0.038399998,52.0,0,0
409881255,409881237,1114122,0.53216,0.44568,0.04256,52.125,0,0
409975759,409975740,1114122,0.53152,0.44992,0.04352,52.125,0,0
410080760,410080742,1114122,0.53024,0.452,0.042719997,52.125,0,0
410176316,410176297,1114122,0.53128,0.44728,0.030639999,52.125,0,0
410281322,410281291,1114122,0.53183997,0.45312,0.043199997,52.25,0,0
410376866,410376844,1114122,0.53336,0.45424,0.04312,52.25,0,0
410481906,410481887,1114122,0.53072,0.45336,0.04192,52.25,0,0
410578770,410578744,1114122,0.53288,0.4524,0.04208,52.25,0,0
410684548,410684504,1114122,0.53264,0.4504,0.04456,52.25,0,0
410780097,410780071,1114122,0.5324,0.45143998,0.0436,52.25,0,0
410885142,410885117,1114122,0.53328,0.452,0.04088,52.25,0,0
410979563,410979544,1114122,0.532,0.45264,0.041279998,52.0,0,0
411075110,411075091,1114122,0.532,0.45152,0.04496,52.25,0,0
411181635,411181616,1114122,0.53344,0.45192,0.042,52.125,0,0
411276745,411276727,1114122,0.53072,0.44952,0.04432,52.25,0,0
411382762,411382744,1114122,0.53264,0.45183998,0.04136,52.125,0,0
411476825,411476804,1114122,0.53208,0.45264,0.04488,52.125,0,0
411582016,411581988,1114122,0.53224,0.45391998,0.04336,52.25,0,0
411677032,411677013,1114122,0.53047997,0.4508,0.04504,52.125,0,0
411782819,411782791,1114122,0.53376,0.45104,0.0412,52.125,0,0
411877341,411877316,1114122,0.53216,0.45248,0.045599997,52.25,0,0
411981265,411981246,1114122,0.53424,0.45384,0.042239998,52.25,0,0
412075786,412075761,1114122,0.53248,0.45336,0.043199997,52.25,0,0
412182855,412182837,1114122,0.53224,0.44976,0.039279997,52.25,0,0
412277504,412277485,1114122,0.52896,0.45119998,0.040719997,52.125,0,0
412381312,412381291,1114122,0.53208,0.45104,0.039759997,52.125,0,0
412475819,412475794,1114122,0.5324,0.45064,0.041759998,52.375,0,0
412677782,412677764,1114122,0.53112,0.45152,0.04168,52.25,0,0
412780557,412780538,1114122,0.53208,0.44944,0.0396,52.25,0,0
412875473,412875452,1114122,0.52775997,0.44215998,0.02984,52.125,0,0
412980556,412980534,1114122,0.53176,0.44776,0.03816,52.125,0,0
413075803,413075778,1114122,0.53128,0.44952,0.04528,52.25,0,0
413180866,413180841,1114122,0.53143996,0.45007998,0.03728,52.25,0,0
413380919,413380901,1114122,0.53088,0.45176,0.030159999,52.125,0,0
413474359,413474341,1114122,0.5304,0.44799998,0.038319997,52.25,0,0
413578580,413578561,1114122,0.53176,0.44968,0.03256,52.125,0,0
413684355,413684337,1114122,0.52936,0.44671997,0.03896,52.125,0,0
413779943,413779911,1114122,0.5312,0.44895998,0.040719997,52.25,0,0
413873921,413873903,1114122,0.52976,0.44792,0.03824,52.25,0,0
413978911,413978893,1114122,0.53007996,0.44728,0.032479998,52.125,0,0
414084099,414084074,1114122,0.53304,0.44808,0.03872,52.125,0,0
414179995,414179969,1114122,0.53152,0.45031998,0.03944,52.25,0,0
414275555,414275536,1114122,0.53136,0.44935998,0.04168,52.25,0,0
414380509,414380491,1114122,0.53143996,0.44976,0.0376,52.25,0,0
414475049,414475031,1114122,0.53047997,0.44952,0.04192,52.125,0,0
414580011,414579991,1114122,0.53271997,0.45391998,0.042239998,52.125,0,0
414676909,414676891,1114122,0.53264,0.45216,0.04152,52.125,0,0
414782693,414782668,1114122,0.5336,0.45007998,0.03872,52.25,0,0
414879665,414879646,1114122,0.5312,0.45104,0.04088,52.25,0,0
414974837,414974807,1114122,0.532,0.44808,0.03336,52.25,0,0
415080903,415080872,1114122,0.5304,0.44976,0.03616,52.125,0,0
415177493,415177475,1114122,0.53104,0.44616,0.035919998,52.0,0,0
415282501,415282482,1114122,0.52952,0.44808,0.03712,52.125,0,0
415377654,415377635,1114122,0.53216,0.44696,0.03472,52.25,0,0
415482631,415482612,1114122,0.5288,0.44783998,0.03704,52.25,0,0
415577697,415577678,1114122,0.53152,0.44792,0.02832,52.125,0,0
415683560,415683541,1114122,0.53016,0.44728,0.0336,52.125,0,0
415779156,415779127,1114122,0.53168,0.4484,0.03664,52.25,0,0
415978627,415978591,1114122,0.53055996,0.44415998,0.03216,52.125,0,0
416085592,416085574,1114122,0.53032,0.44944,0.038399998,52.125,0,0
416283270,416283252,1114122,0.52984,0.44919997,0.037839998,52.0,0,0
416378416,416378390,1114122,0.53007996,0.44792,0.0312,52.25,0,0
416484722,416484703,1114122,0.52984,0.45071998,0.03568,52.125,0,0
416781911,416781893,1114122,0.5308,0.44423997,0.03264,52.125,0,0
416982461,416982436,1114122,0.53055996,0.44535998,0.030399999,52.25,0,0
417078904,417078885,1114122,0.52936,0.4456,0.03352,52.125,0,0
417184138,417184112,1114122,0.52928,0.44535998,0.02936,52.0,0,0
417277492,417277474,1114122,0.52656,0.4376,0.0168,52.375,0,0
417373024,417372994,1114122,0.5308,0.44912,0.02584,52.25,0,0
417478044,417478025,1114122,0.52959996,0.44647998,0.03208,52.25,0,0
417574622,417574593,1114122,0.53,0.44616,0.03136,52.25,0,0
417679491,417679472,1114122,0.52968,0.44904,0.0308,52.0,0,0
417775155,417775137,1114122,0.52936,0.44616,0.03024,52.125,0,0
417880206,417880164,1114122,0.52952,0.44351998,0.028159998,52.125,0,0
417975709,417975691,1114122,0.53007996,0.44632,0.0288,52.125,0,0
418080720,418080691,1114122,0.52959996,0.44584,0.0264,52.125,0,0
418176267,418176249,1114122,0.52864,0.4468,0.028959999,52.25,0,0
418279848,418279829,1114122,0.52832,0.44224,0.02704,52.125,0,0
418373660,418373641,1114122,0.52992,0.44663998,0.03384,52.0,0,0
418480764,418480737,1114122,0.52864,0.44224,0.0232,52.125,0,0
418576308,418576289,1114122,0.53064,0.44528,0.02568,52.125,0,0
418681320,418681291,1114122,0.52952,0.44632,0.02736,52.25,0,0
418777931,418777902,1114122,0.53064,0.44696,0.02832,52.0,0,0
418883027,418882998,1114122,0.53016,0.44472,0.03008,52.125,0,0
418978098,418978080,1114122,0.53183997,0.44744,0.02416,52.0,0,0
419074008,419073987,1114122,0.5284,0.44616,0.0332,52.125,0,0
419179051,419179033,1114122,0.53072,0.44303998,0.026479999,52.0,0,0
419274563,419274541,1114122,0.53064,0.44528,0.03424,52.125,0,0
419380918,419380893,1114122,0.52968,0.44327998,0.02808,52.125,0,0
419475878,419475860,1114122,0.52911997,0.44072,0.028719999,52.125,0,0
419580974,419580955,1114122,0.5288,0.4432,0.02864,52.125,0,0
419781129,419781110,1114122,0.52959996,0.44032,0.029679999,52.25,0,0
419875165,419875141,1114122,0.52928,0.44032,0.03032,52.0,0,0
419981298,419981279,1114122,0.52976,0.43991998,0.024079999,52.0,0,0
420076369,420076350,1114122,0.52783996,0.44103998,0.02592,52.0,0,0
420182817,420182791,1114122,0.53143996,0.44647998,0.02904,52.25,0,0
420276655,420276631,1114122,0.52864,0.44008,0.02832,52.0,0,0
420381625,420381607,1114122,0.52864,0.43872,0.027439998,52.25,0,0
420476808,420476789,1114122,0.5284,0.44008,0.02904,52.0,0,0
420582885,420582854,1114122,0.52936,0.44568,0.030879999,52.25,0,0
420676920,420676901,1114122,0.52816,0.4412,0.03032,52.25,0,0
420783480,420783451,1114122,0.53,0.44272,0.028479999,52.25,0,0
420877985,420877954,1114122,0.52944,0.44239998,0.0276,52.0,0,0
420982918,420982892,1114122,0.52944,0.44015998,0.028239999,52.125,0,0
421077249,421077220,1114122,0.52888,0.44191998,0.030159999,52.125,0,0
421182223,421182205,1114122,0.52968,0.44327998,0.029439999,52.125,0,0
421275863,421275845,1114122,0.52856,0.44024,0.025279999,52.125,0,0
421382575,421382541,1114122,0.53064,0.44072,0.028719999,52.125,0,0
421477609,421477588,1114122,0.5272,0.44184,0.02856,52.25,0,0
421582608,421582579,1114122,0.52728,0.43192,0.00664,52.25,0,0
421679062,421679041,1114122,0.52808,0.43896,0.022799999,52.125,0,0
421784064,421784041,1114122,0.53064,0.44415998,0.030639999,52.0,0,0
421878610,421878568,1114122,0.52832,0.43919998,0.027439998,52.0,0,0
421983588,421983563,1114122,0.53104,0.44151998,0.017439999,52.125,0,0
422079145,422079116,1114122,0.52871996,0.44032,0.03096,52.125,0,0
422184151,422184123,1114122,0.52936,0.4416,0.03032,52.0,0,0
422278660,422278635,1114122,0.52823997,0.44088,0.02984,52.125,0,0
422383305,422383280,1114122,0.53143996,0.44432,0.03304,52.125,0,0
422478305,422478287,1114122,0.528,0.4428,0.029679999,52.0,0,0
422582055,422582037,1114122,0.52976,0.43928,0.02472,52.125,0,0
422675978,422675960,1114122,0.52823997,0.44296,0.02976,52.125,0,0
422781096,422781078,1114122,0.52888,0.44191998,0.02736,52.125,0,0
422876154,422876135,1114122,0.5276,0.44008,0.029439999,52.125,0,0
422982140,422982118,1114122,0.5308,0.44024,0.03056,52.125,0,0
423077659,423077637,1114122,0.52823997,0.44039997,0.03072,52.25,0,0
423184039,423184009,1114122,0.53112,0.44287997,0.03232,52.125,0,0
423279083,423279052,1114122,0.52864,0.44303998,0.029679999,52.0,0,0
423385358,423385329,1114122,0.52744,0.43607998,0.028719999,52.0,0,0
423479805,423479787,1114122,0.52904,0.44008,0.031999998,52.125,0,0
423575363,423575345,1114122,0.52952,0.44,0.029919999,51.875,0,0
423680360,423680341,1114122,0.52456,0.42304,0.012,52.0,0,0
423784558,423784529,1114122,0.53055996,0.43864,0.03352,52.0,0,0
423879623,423879594,1114122,0.52944,0.43791997,0.0284,52.125,0,0
423974556,423974537,1114122,0.52911997,0.42696,0.02144,52.0,0,0
424079706,424079688,1114122,0.52952,0.43264,0.018,52.0,0,0
424184725,424184706,1114122,0.53136,0.43216,0.0184,51.875,0,0
424280956,424280938,1114122,0.52952,0.43368,0.014959999,52.125,0,0
424375509,424375491,1114122,0.52959996,0.43296,0.021359999,52.125,0,0
424480085,424480066,1114122,0.52952,0.43264,0.019439999,52.125,0,0
424576013,424575991,1114122,0.53095996,0.43559998,0.018,52.0,0,0
424681024,424680994,1114122,0.52944,0.42552,0.00336,52.125,0,0
424775509,424775491,1114122,0.53264,0.43247998,0.015199999,52.125,0,0
424881597,424881568,1114122,0.53512,0.43032,0.0067999996,52.125,0,0
424977997,424977972,1114122,0.53528,0.42951998,0.00272,52.125,0,0
425073712,425073694,1114122,0.53344,0.43111998,0.01224,52.0,0,0
425180488,425180467,1114122,0.53312,0.42591998,0.008719999,52.0,0,0
425283717,425283699,1114122,0.53328,0.42856,0.00168,52.125,0,0
425378305,425378276,1114122,0.53312,0.43776,0.013119999,52.125,0,0
425483435,425483410,1114122,0.53264,0.43559998,0.008239999,52.0,0,0
425578375,425578356,1114122,0.53496,0.43256,-0.0018399999,52.125,0,0
425683459,425683429,1114122,0.53224,0.43807998,0.00416,52.0,0,0
425777210,425777191,1114122,0.53696,0.43111998,-0.01616,52.0,0,0
425882213,425882194,1114122,0.534,0.42391998,-0.02096,52.0,0,0
425976706,425976687,1114122,0.53432,0.43535998,-0.01536,52.0,0,0
426081321,426081295,1114122,0.53304,0.44127998,-0.01304,52.0,0,0
426178985,426178960,1114122,0.53392,0.43607998,-0.0095999995,52.125,0,0
426283926,426283908,1114122,0.53968,0.42503998,-0.0512,52.0,0,0
426376499,426376481,1114122,0.5376,0.43368,-0.038399998,52.0,0,0
426482813,426482794,1114122,0.5348,0.44064,-0.03664,52.125,0,0
426579236,426579210,1114122,0.5412,0.43199998,-0.06016,52.25,0,0
426779329,426779310,1114122,0.54576,0.41327998,-0.112799995,52.0,0,0
426874504,426874476,1114122,0.54719996,0.41592,-0.10776,52.125,0,0
426979653,426979625,1114122,0.5516,0.41088,-0.11536,52.0,0,0
427075016,427074994,1114122,0.55496,0.39872,-0.094799995,52.0,0,0
427181112,427181088,1114122,0.56207997,0.39112,-0.1072,52.0,0,0
427277220,427277202,1114122,0.56527996,0.39655998,-0.1184,52.0,0,0
427382471,427382442,1114122,0.5704,0.38847998,-0.10904,52.0,0,0
427477369,427477350,1114122,0.5696,0.38959998,-0.114159994,52.0,0,0
427581114,427581095,1114122,0.57071996,0.37015998,-0.14928,51.875,0,0
427675606,427675588,1114122,0.57184,0.34712,-0.1784,52.0,0,0
427782731,427782706,1114122,0.57567996,0.3412,-0.16488,51.875,0,0
427877700,427877682,1114122,0.57383996,0.34136,-0.16792,51.875,0,0
427982785,427982767,1114122,0.57408,0.34311998,-0.1628,51.875,0,0
428077911,428077893,1114122,0.5688,0.34199998,-0.16431999,52.125,0,0
428183079,428183050,1114122,0.55912,0.3344,-0.15968,52.0,0,0
428278101,428278071,1114122,0.54656,0.32624,-0.14816,52.0,0,0
428385737,428385708,1114122,0.53024,0.32231998,-0.14639999,51.875,0,0
428480679,428480660,1114122,0.51752,0.32432,-0.14592,51.875,0,0
428574421,428574395,1114122,0.50975996,0.33528,-0.13976,51.875,0,0
428680831,428680813,1114122,0.50016,0.33376,-0.13608,52.0,0,0
428785909,428785891,1114122,0.4912,0.33168,-0.13032,51.875,0,0
428879965,428879946,1114122,0.48367998,0.33008,-0.1352,51.75,0,0
428976558,428976540,1114122,0.47711998,0.33864,-0.1248,52.0,0,0
429082623,429082597,1114122,0.46936,0.36472,-0.12728,51.875,0,0
429177112,429177093,1114122,0.46815997,0.39448,-0.1416,51.75,0,0
429283740,429283721,1114122,0.46311998,0.428,-0.14224,52.0,0,0
429388815,429388797,1114122,0.45679998,0.44399998,-0.13336,51.875,0,0
429482694,429482669,1114122,0.44496,0.46624,-0.09992,51.875,0,0
429577156,429577138,1114122,0.44151998,0.46912,-0.12696,51.75,0,0
429681591,429681573,1114122,0.44136,0.48071998,-0.1108,51.875,0,0
429776791,429776766,1114122,0.44,0.47983998,-0.12663999,51.875,0,0
429977208,429977190,1114122,0.44024,0.47792,-0.114719994,51.875,0,0
430082209,430082191,1114122,0.43943998,0.47952,-0.105119996,51.875,0,0
430179476,430179458,1114122,0.43831998,0.47664,-0.11672,51.875,0,0
430273316,430273297,1114122,0.43952,0.48479998,-0.11008,51.75,0,0
430379771,430379746,1114122,0.43928,0.47768,-0.11167999,51.875,0,0
430484709,430484690,1114122,0.43655998,0.47303998,-0.12768,51.875,0,0
430577840,430577803,1114122,0.44103998,0.48207998,-0.123119995,51.875,0,0
430675511,430675492,1114122,0.44992,0.49624,-0.1256,51.75,0,0
430782396,430782367,1114122,0.4572,0.51559997,-0.14024,51.875,0,0
430876013,430875994,1114122,0.45911998,0.53312,-0.14184,51.75,0,0
430982531,430982513,1114122,0.4624,0.54968,-0.15472,51.875,0,0
431182872,431182842,1114122,0.46519998,0.52744,-0.1408,51.875,0,0
431278158,431278140,1114122,0.46791998,0.50376,-0.12512,51.625,0,0
431384226,431384194,1114122,0.47968,0.49679998,-0.13239999,51.625,0,0
431478712,431478694,1114122,0.49424,0.49848,-0.12743999,51.75,0,0
431574295,431574276,1114122,0.502,0.49063998,-0.134,51.75,0,0
431681362,431681344,1114122,0.50383997,0.47079998,-0.1296,51.625,0,0
431775726,431775707,1114122,0.50927997,0.46032,-0.13192,51.625,0,0
431881946,431881921,1114122,0.51408,0.45352,-0.119839996,51.75,0,0
431976420,431976393,1114122,0.51688,0.43232,-0.118159994,51.625,0,0
432083364,432083343,1114122,0.52143997,0.42064,-0.12576,51.5,0,0
432178636,432178607,1114122,0.52783996,0.41911998,-0.12056,51.75,0,0
432379610,432379592,1114122,0.52888,0.39552,-0.11071999,51.75,0,0
432578844,432578816,1114122,0.5388,0.37263998,-0.11408,51.5,0,0
432673822,432673804,1114122,0.5408,0.37039998,-0.116239995,51.5,0,0
432779052,432779027,1114122,0.54744,0.37471998,-0.12576,51.625,0,0
432884661,432884643,1114122,0.54535997,0.37576,-0.111839995,51.625,0,0
432979158,432979137,1114122,0.54912,0.3636,-0.11504,51.625,0,0
433076634,433076616,1114122,0.54767996,0.34967998,-0.12799999,51.625,0,0
433182860,433182841,1114122,0.55208,0.34792,-0.121599995,51.375,0,0
433276778,433276759,1114122,0.55736,0.32696,-0.1408,51.5,0,0
433381857,433381838,1114122,0.56791997,0.29384,-0.18536,51.625,0,0
433475812,433475794,1114122,0.5652,0.296,-0.15816,51.625,0,0
433580809,433580791,1114122,0.56312,0.3064,-0.15655999,51.375,0,0
433675312,433675294,1114122,0.56064,0.31399998,-0.16408,51.5,0,0
433982415,433982372,1114122,0.56144,0.30616,-0.16343999,51.5,0,0
434077330,434077309,1114122,0.56159997,0.30568,-0.16951999,51.5,0,0
434181428,434181403,1114122,0.56816,0.32448,-0.16287999,51.5,0,0
434277571,434277553,1114122,0.56688,0.33368,-0.16608,51.5,0,0
434380909,434380891,1114122,0.56232,0.35711998,-0.17216,51.375,0,0
434476515,434476486,1114122,0.56264,0.38408,-0.16832,51.375,0,0
434581502,434581477,1114122,0.55992,0.39343998,-0.17831999,51.375,0,0
434675955,434675937,1114122,0.56224,0.40552,-0.17352,51.25,0,0
434782922,434782896,1114122,0.56744,0.412,-0.17503999,51.375,0,0
434877930,434877912,1114122,0.57376,0.4052,-0.17864,51.375,0,0
434983608,434983587,1114122,0.5832,0.4068,-0.18184,51.25,0,0
435080722,435080697,1114122,0.58456,0.39744,-0.19328,51.25,0,0
435178143,435178125,1114122,0.58848,0.40952,-0.19336,51.125,0,0
435283905,435283887,1114122,0.59544,0.43152,-0.19712,51.25,0,0
435378424,435378392,1114122,0.6008,0.44408,-0.20303999,51.25,0,0
435484499,435484481,1114122,0.6016,0.44623998,-0.19895999,51.25,0,0
435683955,435683937,1114122,0.60128,0.456,-0.20592,51.25,0,0
435778603,435778573,1114122,0.6056,0.46359998,-0.21448,51.125,0,0
435883676,435883657,1114122,0.60719997,0.47239998,-0.21616,51.125,0,0
435978859,435978834,1114122,0.60855997,0.49407998,-0.22863999,51.25,0,0
