timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
416107677,0.20500001,1.189,1032,-3229,1759,-10000,0,5000,0,0,0,1338,1587,1000,1500,1750,1500,0,0,1623,1605,1107,1524,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
417134348,0.20500001,1.4950001,1032,1145,1734,-10000,0,5000,0,0,0,1557,1586,1000,1500,1750,1500,0,0,1432,1604,1106,1524,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
418154463,0.20300001,1.4710001,1032,0,1734,-10000,0,5000,0,0,0,1500,1586,1000,1500,1750,1500,0,0,1517,1604,1107,1524,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
419175865,0.20700002,1.322,1032,0,1734,-10000,0,5000,0,0,0,1500,1586,1000,1500,1750,1500,0,0,1518,1604,1106,1524,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
420201719,0.19800001,1.1830001,1032,0,1734,-10000,0,5000,0,0,0,1500,1586,1000,1500,1750,1500,0,0,1517,1604,1107,1490,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
421216776,0.20500001,1.177,1032,0,1734,-10000,0,5000,0,0,0,1500,1586,1000,1500,1750,1500,0,0,1517,1604,1107,1523,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
422228926,0.19800001,1.299,1032,0,1734,-10000,-1696,5000,0,0,0,1500,1586,1000,1415,1750,1500,0,0,1517,1604,1107,1461,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
423238659,0.20500001,1.2700001,1032,0,1734,-10000,3451,5000,0,0,0,1500,1586,1000,1672,1750,1500,0,0,1518,1604,1106,1678,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
424260145,0.20700002,1.437,1032,0,1734,-7402,0,5000,0,0,0,1500,1586,1129,1500,1750,1500,0,0,1517,1604,1222,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
425275664,0.19800001,1.1860001,1032,0,1734,-5050,0,5000,0,0,0,1500,1586,1247,1500,1750,1500,0,0,1518,1604,1317,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
426286827,0.20300001,1.4540001,1032,0,1734,-2794,1159,5000,0,0,0,1500,1586,1360,1557,1750,1500,0,0,1517,1604,1428,1581,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
427297431,0.20300001,1.2080001,1032,0,2588,1716,0,5000,0,0,0,1500,1629,1585,1500,1750,1500,0,0,1518,1640,1594,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
428313818,0.193,1.5550001,1032,0,3141,3848,0,5000,0,0,0,1500,1657,1692,1500,1750,1500,0,0,1515,1650,1681,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
429333329,0.19500001,1.2040001,1032,1399,1709,3824,0,5000,0,0,0,1569,1585,1691,1500,1750,1500,0,0,1448,1600,1680,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
430344145,0.19800001,1.164,1032,891,1055,2402,0,5000,0,0,0,1544,1552,1620,1500,1750,1500,0,0,1473,1577,1623,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
431365116,0.18800001,1.1810001,1032,0,704,2426,0,5000,0,0,0,1500,1535,1621,1500,1750,1500,0,0,1523,1568,1622,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
432376143,0.19000001,1.1830001,1032,0,2990,2402,0,5000,0,0,0,1500,1649,1620,1500,1750,1500,0,0,1518,1654,1623,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
433407264,0.186,1.4640001,1032,0,3769,4192,0,5000,0,0,0,1500,1688,1709,1500,1750,1500,0,0,1510,1686,1698,1525,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
434437180,0.17400001,1.491,1032,1603,2764,4240,0,5000,0,0,0,1580,1638,1712,1500,1750,1500,0,0,1440,1645,1698,1524,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
435444141,0.186,1.177,1032,840,4623,4264,0,5000,0,0,0,1542,1731,1713,1500,1750,1500,0,0,1464,1713,1698,1525,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
436469421,0.178,1.4810001,1032,0,6910,4754,730,5000,0,0,0,1500,1845,1737,1536,1750,1500,0,0,1517,1826,1719,1567,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
437490160,0.18100001,1.445,1032,153,3668,4608,1209,5000,0,0,0,1507,1683,1730,1560,1750,1500,0,0,1498,1673,1711,1583,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
438510695,0.17600001,1.238,1032,0,3844,3088,756,5000,0,0,0,1500,1692,1654,1537,1750,1500,0,0,1512,1689,1650,1565,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
439527316,0.164,1.151,1032,0,5201,3186,680,5000,0,0,0,1500,1760,1659,1534,1750,1500,0,0,1518,1742,1654,1561,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
440546321,0.15900001,1.154,1032,0,5226,-10000,655,5000,0,0,0,1500,1761,1000,1532,1750,1500,0,0,1518,1742,1109,1562,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
441566730,0.171,1.501,1032,0,5226,-10000,655,5000,0,0,0,1500,1761,1000,1532,1750,1500,0,0,1518,1742,1109,1562,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
442583713,0.171,1.144,1032,4962,4849,3848,0,5000,0,0,0,1748,1742,1692,1500,1750,1500,0,0,1309,1727,1681,1527,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
443613996,0.16600001,1.2060001,1032,0,6106,3872,0,5000,0,0,0,1500,1805,1693,1500,1750,1500,0,0,1519,1783,1682,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
444650304,0.15900001,1.483,1032,712,3166,3112,0,5000,0,0,0,1535,1658,1655,1500,1750,1500,0,0,1480,1664,1651,1527,2073,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
445664640,0.164,1.1880001,1032,178,2965,3112,0,5000,0,0,0,1508,1648,1655,1500,1750,1500,0,0,1500,1653,1650,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
447702262,0.157,1.4860001,1032,534,5352,3872,0,5000,0,0,0,1526,1767,1693,1500,1750,1500,0,0,1483,1749,1681,1527,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
448717429,0.157,1.218,1032,407,6206,3848,0,5000,0,0,0,1520,1810,1692,1500,1750,1500,0,0,1487,1783,1680,1527,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
449743409,0.15400001,1.463,1032,1145,3367,3848,0,5000,0,0,0,1557,1668,1692,1500,1750,1500,0,0,1452,1662,1682,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
450763611,0.15200001,1.48,1032,127,3719,3872,0,5000,0,0,0,1506,1685,1693,1500,1750,1500,0,0,1499,1685,1682,1527,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
451789243,0.147,1.225,1032,0,3392,3872,0,5000,0,0,0,1500,1669,1693,1500,1750,1500,0,0,1517,1664,1682,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
452796009,0.142,1.488,1032,305,3744,3872,0,5000,0,0,0,1515,1687,1693,1500,1750,1500,0,0,1492,1684,1682,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
453820216,0.142,1.4860001,1032,1018,3417,3872,0,5000,0,0,0,1550,1670,1693,1500,1750,1500,0,0,1464,1671,1682,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
454837041,0.13700001,1.1600001,1032,1069,3920,3824,0,5000,0,0,0,1553,1696,1691,1500,1750,1500,0,0,1465,1692,1680,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
455846860,0.142,1.276,1032,331,6281,3848,0,5000,0,0,0,1516,1814,1692,1500,1750,1500,0,0,1495,1785,1681,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
456861870,0.13700001,1.5250001,1032,51,6307,3112,0,5000,0,0,0,1502,1815,1655,1500,1750,1500,0,0,1502,1786,1652,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
457868403,0.132,1.159,1032,865,7437,4656,0,5000,0,0,0,1543,1871,1732,1500,1750,1500,0,0,1471,1822,1714,1527,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
458887671,0.13000001,1.493,1032,-590,4296,3628,0,5000,0,0,0,1470,1714,1681,1500,1750,1500,0,0,1541,1706,1654,1526,2074,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
459909494,0.13000001,1.248,1032,1272,2362,808,0,5000,0,0,0,1563,1618,1540,1500,1750,1500,0,0,1454,1629,1558,1527,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
460934278,0.135,1.434,1032,382,4648,318,0,5000,0,0,0,1519,1732,1515,1500,1750,1500,0,0,1492,1724,1531,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
461940527,0.13000001,1.2780001,1032,840,7286,-1300,0,5000,0,0,0,1542,1864,1435,1500,1750,1500,0,0,1471,1825,1471,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
462954718,0.11800001,1.1620001,1032,-208,5327,196,0,5000,0,0,0,1489,1766,1509,1500,1750,1500,0,0,1531,1739,1532,1528,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
463976054,0.132,1.4510001,1032,0,2437,-1398,0,5000,0,0,0,1500,1621,1430,1500,1750,1500,0,0,1517,1632,1467,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
464992801,0.128,1.1930001,1032,1221,6080,220,0,5000,0,0,0,1561,1804,1511,1500,1750,1500,0,0,1459,1780,1532,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
466023232,0.123,1.5090001,1032,0,5050,246,0,5000,0,0,0,1500,1752,1512,1500,1750,1500,0,0,1516,1739,1533,1525,2074,1010,1003,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
468067573,0.120000005,1.189,1032,0,2412,-1372,0,5000,0,0,0,1500,1620,1431,1500,1750,1500,0,0,1477,1632,1468,1526,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
469098862,0.11800001,1.4540001,1032,0,1608,-3970,0,5000,0,0,0,1500,1580,1301,1500,1750,1500,0,0,1516,1604,1348,1526,2073,1011,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
470115420,0.11800001,1.192,1032,0,6055,-4412,0,5000,0,0,0,1500,1802,1279,1500,1750,1500,0,0,1515,1760,1344,1526,2074,1010,1002,1002,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
471140032,0.123,1.462,1032,4148,2513,-4412,0,5000,0,0,0,1707,1625,1279,1500,1750,1500,0,0,1321,1635,1344,1526,2074,1010,1002,1003,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
