timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
456220173,456217920,2162698,2162698,0.00075561943,0.00046718263,0.00011031103,-0.00070743606,-0.003557763,-0.058293834,5003,5003,0,3
456720436,456718206,2162698,2162698,-0.00044268728,-7.6372125e-05,0.0013480039,0.0048669223,-0.007095474,-0.02776911,5006,5006,0,3
457214916,457213492,2162698,2162698,-0.0015353821,0.0011166491,0.0013104944,0.0004927122,-0.0001312259,-0.06078929,5014,5014,0,3
457720779,457718764,2162698,2162698,0.0017327653,0.002647471,0.00013144356,-3.63842e-05,-0.0026190525,-0.09475766,4999,4999,0,3
458221498,458219060,2162698,2162698,0.005751593,0.0017169856,0.0015864505,0.008131475,0.0055388124,-0.15167189,5020,5020,0,3
458715539,458714325,2162698,2162698,-0.0050014327,0.0027021233,0.0039117755,0.0059673213,-0.00012864308,-0.0011733369,5009,5009,0,3
459221703,459219599,2162698,2162698,-0.0008646715,0.0007086633,-0.00045691937,0.00056144927,-0.008727376,-0.045565665,4992,4992,0,3
459716044,459714873,2162698,2162698,-0.0007336523,-0.00058399804,0.0015013223,-0.006954899,0.011661261,-0.019473556,5003,5003,0,3
460222341,460220151,2162698,2162698,-0.0010728033,-0.00063293654,0.0018087296,-0.008820621,-0.00025820459,-0.034401778,5003,5003,0,3
460716524,460715423,2162698,2162698,0.00086137035,-0.0007004265,0.00062891,-0.007981152,0.0014854599,-0.03438088,4999,4999,0,3
461212530,461210693,2162698,2162698,0.00082082,-0.000429426,0.00096706254,-0.012073068,-0.0008612139,-0.042890508,4996,4996,0,3
461712077,461710971,2162698,2162698,0.0012848348,0.0006311831,0.0014959639,-0.010938118,-0.00063078705,-0.056785107,5004,5004,0,3
462212347,462211252,2162698,2162698,0.0041058394,0.002928826,0.0003594998,-0.0077482304,-0.0038330809,-0.067632064,5005,5005,0,3
462713348,462711509,2162698,2162698,-0.0011352338,0.0024275861,0.0014169599,-0.0036050982,-0.007355632,-0.115123086,5002,5002,0,3
463212885,463211793,2162698,2162698,-0.0024938963,0.00031085307,0.0006411552,-0.012645407,0.0018718494,-0.0530877,5009,5009,0,3
463713244,463712055,2162698,2162698,-0.00091816747,-0.00076142425,0.0015868196,-0.0070960773,-0.0015290317,-0.04208255,4988,4988,0,3
464213409,464212324,2162698,2162698,-0.00058571086,-0.0003423234,0.0005173707,-0.009866907,-0.0022920726,-0.047066115,5000,5000,0,3
464714258,464712589,2162698,2162698,0.0029993032,0.0007361081,0.00037546598,-0.0049647857,0.0031186114,-0.05516491,5003,5003,0,3
465215060,465212857,2162698,2162698,-0.00095289206,0.0001377341,0.0015857702,-0.002992132,-0.008120175,-0.0483089,4985,4985,0,3
465715041,465713124,2162698,2162698,-0.00021871689,-0.00018168341,0.00095294404,-0.0049258876,0.0022139656,-0.10576276,4975,4975,0,3
466214550,466213407,2162698,2162698,-0.0023425026,0.0010135482,0.0017314776,-0.0070930263,0.008992308,-0.04858312,4998,4998,0,3
466715308,466713657,2162698,2162698,-0.0010035435,0.0013955579,-0.0011324581,-0.0016771457,0.001568748,-0.10082962,5003,5003,0,3
467215070,467213924,2162698,2162698,0.007841673,0.0014951219,-0.00025486748,0.0058846083,0.0051649995,-0.060709037,4998,4998,0,3
467716221,467714196,2162698,2162698,-0.00497462,-0.00019364404,0.0006994502,-0.004775589,-0.017782254,-0.027785704,5011,5011,0,3
468216404,468214450,2162698,2162698,0.0065641725,-0.00025155887,-0.00042750846,-0.005198536,0.007485159,-0.036376115,5002,5002,0,3
469216148,469214977,2162698,2162698,-0.0014108825,-0.0017239552,-0.0021869503,-0.008216369,-0.006553634,-0.021416035,4994,4994,0,3
469716344,469715246,2162698,2162698,0.0024381483,0.0006417446,0.00251157,-0.012089312,0.003370807,0.00069705525,4998,4998,0,3
470217604,470215502,2162698,2162698,-0.0060630883,0.0025897627,-0.0019218699,-0.0047918973,-0.010617303,-0.08841015,5002,5002,0,3
471217873,471216027,2162698,2162698,0.008607347,0.0003875442,-0.00055919535,-0.0033422355,0.0034653798,-0.07640933,5002,5002,0,3
471712415,471711291,2162698,2162698,-0.00965784,-0.00010618134,0.0016692288,-0.0020013268,-0.003451291,-0.070228346,4993,4993,0,3
472212705,472211556,2162698,2162698,0.0047553717,0.00010753047,0.001587937,-0.0017200124,0.0023212659,-0.04846335,5009,5009,0,3
473213328,473212075,2162698,2162698,3.9961356e-05,-0.00080949866,-0.00174165,0.0007050229,-0.011433704,-0.041224573,5004,5004,0,3
473719550,473717339,2162698,2162698,-0.0026391943,-0.0006752378,0.0011967847,-0.0028597156,0.0053208615,-0.04629695,4995,4995,0,3
474219590,474217602,2162698,2162698,-0.0025941108,-0.0007637272,-0.0025625015,-0.0015278065,-0.004156115,-0.040146988,4995,4995,0,3
475220054,475218127,2162698,2162698,0.0014062099,0.0008383028,0.0005384036,-0.014519079,0.001502527,-0.022716017,5002,5002,0,3
475720314,475718413,2162698,2162698,-0.0014339795,0.0032971757,-0.0012718118,-0.0051865373,-0.0021924565,-0.0997654,5011,5011,0,3
476214852,476213654,2162698,2162698,-0.00028400263,0.0020421871,0.0005191095,-0.0032194748,-0.0032238164,-0.08203929,5007,5007,0,3
476720815,476718915,2162698,2162698,-0.0042025265,0.0005883807,0.0005235268,0.007691552,-0.0034812053,-0.06839112,4997,4997,0,3
477221024,477219178,2162698,2162698,0.0025292134,0.001965919,-0.001467272,0.019528974,-0.0074642343,-0.059832968,5002,5002,0,3
478216052,478214698,2162698,2162698,-0.003263143,-0.0017565918,0.00047611064,0.015017009,0.0054273093,-0.0383798,5004,5004,0,3
478721971,478719960,2162698,2162698,0.0010907311,-0.0014724649,-0.0011147892,0.019440867,-0.0004006127,-0.026977206,5003,5003,0,3
479216353,479215216,2162698,2162698,0.0008827231,-0.0007509656,-0.00031540825,0.017115055,-0.006825935,-0.052760027,4996,4996,0,3
479712231,479710526,2162698,2162698,0.0006514642,-0.0012800348,0.00032876377,0.00964787,0.0021536336,-0.008363722,5056,5056,0,3
480212601,480210728,2162698,2162698,0.0028550192,0.00048925035,-0.0012081929,0.0069504934,0.011629306,-0.05097249,4985,4985,0,3
480712292,480710990,2162698,2162698,0.0005084682,0.0008696584,0.0018624299,0.0032115416,-0.0007908439,-0.01260866,5009,5009,0,3
481212848,481211238,2162698,2162698,-0.0007261229,0.0015627454,-0.0011751272,0.011669692,-0.009294784,-0.063591816,5002,5002,0,3
481713459,481711487,2162698,2162698,0.00078989466,0.0013696008,0.0011381789,0.004441547,0.0093582105,-0.08605332,5000,5000,0,3
482212886,482211752,2162698,2162698,-0.0011942319,0.0020510582,-0.00016174145,0.008040977,-0.004268224,-0.06576389,5002,5002,0,3
482713667,482711998,2162698,2162698,-0.002737196,0.0011880653,0.00091769936,0.0070521412,-0.0021836585,-0.09482926,5002,5002,0,3
483213377,483212287,2162698,2162698,0.0007271758,0.0008559646,0.0007349875,0.01036531,0.006665005,-0.06775703,5039,5039,0,3
483713632,483712507,2162698,2162698,-0.00429623,-0.0030565525,0.00041370306,0.0066745826,0.001809513,-0.012506443,5002,5002,0,3
484214518,484212753,2162698,2162698,-0.0021862348,-0.0013836911,0.00032839036,0.014629531,0.002774668,-0.029652938,5002,5002,0,3
484714113,484713017,2162698,2162698,-0.0013750118,-0.00047824183,-5.6957277e-05,0.015837144,-0.0018238334,-0.010882561,5005,5005,0,3
485214326,485213253,2162698,2162698,-0.00025545724,-0.00038366983,0.00015602759,0.00895448,0.0016627453,-0.03056895,4970,4970,0,3
486214853,486213750,2162698,2162698,0.0011702526,0.0008870996,-0.00085896073,0.0053460575,0.00440823,-0.06948636,4995,4995,0,3
486716170,486713997,2162698,2162698,0.001246925,0.0007717977,0.0004090579,0.006760155,-0.00045400168,-0.06337486,4980,4980,0,3
487215363,487214251,2162698,2162698,0.0026410897,0.0010925096,-0.00021109704,0.012395348,0.00138454,-0.056435045,4995,4995,0,3
487716307,487714490,2162698,2162698,-9.72122e-05,0.0004172662,0.0014923598,0.008274017,0.0020833877,-0.06469617,4993,4993,0,3
488215868,488214736,2162698,2162698,0.0018823608,0.0006850695,0.00075704977,0.0058736433,0.00128847,-0.0412524,4997,4997,0,3
488716055,488714985,2162698,2162698,-0.0004284824,0.00068909844,0.001077876,0.010462135,0.0017484513,-0.03290327,4988,4988,0,3
489217066,489215225,2162698,2162698,-0.0007159605,0.0008955771,0.0013669581,0.015801195,-0.01002793,-0.0594432,4998,4998,0,3
489716632,489715471,2162698,2162698,0.0010743347,0.0006015296,0.0027361347,0.009429066,0.0062958114,-0.061016496,4997,4997,0,3
490217474,490215715,2162698,2162698,-0.0006319774,0.000634073,0.0006112602,0.015060065,-0.005595641,-0.045311697,5004,5004,0,3
490712210,490710957,2162698,2162698,-0.0010437832,0.0006009403,0.0016477825,0.013872851,-0.006024927,-0.05796955,5007,5007,0,3
491212508,491211198,2162698,2162698,-0.0002446499,0.0007305645,0.0007646023,0.010313751,-0.0035715215,-0.050351284,5006,5006,0,3
492212833,492211678,2162698,2162698,-0.0023225253,-0.00024793783,0.0023980166,0.0095760375,-0.012217357,-0.03720248,5003,5003,0,3
492718615,492716920,2162698,2162698,0.001257002,0.00095718686,-0.00049981964,0.004717706,-0.00050591346,-0.07594333,5002,5002,0,3
493213244,493212158,2162698,2162698,0.00012053391,0.0002760232,0.001793445,0.010933836,-0.0050290613,-0.045984548,4975,4975,0,3
