timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
429652376,429645533,2162698,0.0011781866,-0.0046092044,0.005912968,0.34906584,2.326235e-09,2.2944946e-09,3.3068743e-09,2162698,0.18590729,0.03275652,0.06342288,0.4,0.00039172432,0.00039358842,4.9960636e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429708318,429705579,2162698,0.0011787442,-0.004605187,0.005914302,0.34906584,2.3322593e-09,2.300362e-09,3.3128997e-09,2162698,0.19122463,0.03507781,0.06292812,0.4,0.00039145947,0.0003935423,4.996132e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429762335,429755677,2162698,0.0011792941,-0.004601199,0.0059155403,0.34906584,2.3372537e-09,2.3051963e-09,3.3178824e-09,2162698,0.19657312,0.0373956,0.062451515,0.4,0.0003911665,0.0003934875,4.996135e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429802604,429795648,2162698,0.0011768113,-0.0046281004,0.00591599,0.34906584,2.340089e-09,2.3076723e-09,3.3209175e-09,2162698,0.22960876,0.035270613,0.06263943,0.4,0.00038889542,0.00039115906,4.9961345e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429807977,429805681,2162698,0.0011773262,-0.004624386,0.005917128,0.34906584,2.3410842e-09,2.3085023e-09,3.3219e-09,2162698,0.23469068,0.03744378,0.06220457,0.4,0.0003885796,0.0003911012,4.996133e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429868091,429865705,2162698,0.001177783,-0.0046204627,0.0059179105,0.34906584,2.3469386e-09,2.3141875e-09,3.3276841e-09,2162698,0.2398456,0.039622813,0.061780795,0.4,0.00038820718,0.00039101604,4.9958403e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429972672,429965778,2162698,0.0011789643,-0.0046132584,0.0059205457,0.34906584,2.3570474e-09,2.3239426e-09,3.3378182e-09,2162698,0.25085923,0.04417447,0.06094457,0.4,0.00038744346,0.0003909027,4.9961063e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
429998001,429995801,2162698,0.0011756598,-0.0046441876,0.0059209415,0.34906584,2.3587319e-09,2.3252003e-09,3.3397232e-09,2162698,0.29082194,0.04079193,0.06117575,0.4,0.00038455115,0.00038791905,4.9961327e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430032933,430025824,2162698,0.0011762442,-0.0046403813,0.0059221378,0.34906584,2.3617324e-09,2.3280156e-09,3.3427134e-09,2162698,0.29666653,0.04313898,0.060756132,0.4,0.00038410854,0.00038784868,4.996148e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430082986,430075904,2162698,0.0011768284,-0.004636633,0.0059233033,0.34906584,2.3667257e-09,2.3328202e-09,3.3476937e-09,2162698,0.3025609,0.045467906,0.0603484,0.4,0.0003836322,0.00038777458,4.996152e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430142848,430135908,2162698,0.0011774328,-0.0046328483,0.0059244833,0.34906584,2.3727167e-09,2.338618e-09,3.3536713e-09,2162698,0.3087046,0.047845583,0.059941586,0.4,0.0003831099,0.00038769652,4.9961536e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430188856,430185952,2162698,0.0011778359,-0.0046298797,0.0059251054,0.34906584,2.3776092e-09,2.3433158e-09,3.3585086e-09,2162698,0.31331927,0.049602315,0.059643283,0.4,0.00038253513,0.00038759978,4.995947e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430202956,430195960,2162698,0.0011736951,-0.0046649156,0.005925592,0.34906584,2.3772206e-09,2.3424243e-09,3.3583925e-09,2162698,0.36052585,0.044644803,0.059926882,0.4,0.00037895323,0.0003838733,4.9961573e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430242766,430235990,2162698,0.0011742619,-0.004661336,0.0059266635,0.34906584,2.3812046e-09,2.3462063e-09,3.3623593e-09,2162698,0.36653417,0.046874445,0.059552796,0.4,0.00037836234,0.0003837909,4.996141e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430298094,430296030,2162698,0.0011748763,-0.004657556,0.00592781,0.34906584,2.3871898e-09,2.3519846e-09,3.368328e-09,2162698,0.3730908,0.049250845,0.059160545,0.4,0.0003777192,0.00038370583,4.996132e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430352816,430346068,2162698,0.0011755242,-0.0046536676,0.005929013,0.34906584,2.3921816e-09,2.3567674e-09,3.3733059e-09,2162698,0.38003445,0.05171655,0.058758397,0.4,0.0003770355,0.00038361992,4.996135e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430398371,430396113,2162698,0.0011704477,-0.004692255,0.005929119,0.34906584,2.3955418e-09,2.3595466e-09,3.3769134e-09,2162698,0.43460646,0.044906374,0.059093762,0.4,0.0003726574,0.000379025,4.996148e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430412961,430406113,2162698,0.0011710174,-0.0046887943,0.0059301835,0.34906584,2.396544e-09,2.3603302e-09,3.377905e-09,2162698,0.40627614,0.047066435,0.05874041,0.4,0.00037192885,0.00037893993,4.9961673e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430417902,430416122,2162698,0.001171017,-0.0046887924,0.005930181,0.34906584,2.3975424e-09,2.3613287e-09,3.378903e-09,2162698,0.39999986,0.047066417,0.05874039,0.4,0.00037192873,0.0003789398,4.9961745e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430462692,430456152,2162698,0.0011716832,-0.0046847607,0.0059313965,0.34906584,2.4015343e-09,2.3651003e-09,3.382881e-09,2162698,0.40746015,0.049579393,0.05833233,0.4,0.0003711545,0.00037885216,4.9961677e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430468112,430466165,2162698,0.001171684,-0.004684764,0.0059314,0.34906584,2.402535e-09,2.3661013e-09,3.383883e-09,2162698,0.40000024,0.049579427,0.058332372,0.4,0.0003711548,0.00037885242,4.99618e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430508969,430506196,2162698,0.0011722508,-0.0046812915,0.005932391,0.34906584,2.4065079e-09,2.369852e-09,3.3878336e-09,2162698,0.4065139,0.051725768,0.05798559,0.4,0.00037033146,0.00037876057,4.996134e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430522770,430516208,2162698,0.0011722598,-0.004681328,0.005932437,0.34906584,2.4075255e-09,2.3708697e-09,3.388859e-09,2162698,0.4000031,0.051726166,0.057986036,0.4,0.00037033434,0.0003787635,4.9961814e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430568896,430566247,2162698,0.0011728308,-0.004677967,0.0059334473,0.34906584,2.4125135e-09,2.3756324e-09,3.3938323e-09,2162698,0.40655652,0.05382747,0.057648994,0.4,0.00036944853,0.00037867238,4.9961695e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430603061,430596258,2162698,0.001166827,-0.0047199726,0.0059333127,0.34906584,2.4137299e-09,2.3761737e-09,3.3953074e-09,2162698,0.4616161,0.04480065,0.058048725,0.4,0.00036425202,0.00037314364,4.9961754e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430608463,430606274,2162698,0.0011668266,-0.0047199707,0.0059333104,0.34906584,2.4147282e-09,2.377172e-09,3.3963052e-09,2162698,0.3999999,0.04480063,0.058048703,0.4,0.0003642519,0.0003731435,4.9961823e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430622952,430616273,2162698,0.0011674425,-0.0047161453,0.005934377,0.34906584,2.4157056e-09,2.3779154e-09,3.3972625e-09,2162698,0.40739983,0.04710258,0.057673417,0.4,0.00036333397,0.00037305258,4.996142e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430628459,430626287,2162698,0.0011674375,-0.0047161253,0.005934352,0.34906584,2.4166946e-09,2.3789046e-09,3.3982475e-09,2162698,0.39999828,0.04710238,0.05767317,0.4,0.00036333245,0.000373051,4.9961295e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430678651,430676324,2162698,0.0011681103,-0.004712085,0.0059355265,0.34906584,2.4216829e-09,2.3836553e-09,3.403221e-09,2162698,0.40809798,0.049550947,0.0572753,0.4,0.00036234802,0.000372961,4.996118e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430692865,430686326,2162698,0.0011681239,-0.0047121397,0.005935596,0.34906584,2.4227105e-09,2.3846822e-09,3.4042598e-09,2162698,0.40000468,0.049551524,0.05727597,0.4,0.00036235224,0.00037296535,4.996186e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430733110,430726358,2162698,0.0011686397,-0.00470909,0.005936491,0.34906584,2.4267022e-09,2.3884354e-09,3.4082386e-09,2162698,0.40627155,0.051400498,0.056975685,0.4,0.00036131652,0.00037287563,4.99618e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430738205,430736367,2162698,0.0011686324,-0.0047090603,0.005936453,0.34906584,2.427686e-09,2.3894193e-09,3.4092162e-09,2162698,0.3999975,0.051400173,0.056975324,0.4,0.00036131422,0.00037287327,4.9961573e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430778559,430776398,2162698,0.0011691934,-0.004705861,0.005937444,0.34906584,2.4316944e-09,2.3931883e-09,3.413218e-09,2162698,0.40680277,0.05335551,0.05665781,0.4,0.00036022795,0.0003727862,4.9961864e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430808283,430806418,2162698,0.0011622851,-0.0047508776,0.005937005,0.34906584,2.4327749e-09,2.393489e-09,3.4145644e-09,2162698,0.3999987,0.04184967,0.057129648,0.4,0.00035419903,0.0003662588,4.996176e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430843124,430836439,2162698,0.0011626997,-0.0047483635,0.0059377197,0.34906584,2.4357705e-09,2.396232e-09,3.4175485e-09,2162698,0.4052798,0.043309037,0.056886032,0.4,0.00035306532,0.0003661729,4.9961764e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430848582,430846462,2162698,0.001162698,-0.004748357,0.005937712,0.34906584,2.4367661e-09,2.3972282e-09,3.418543e-09,2162698,0.39999944,0.043308977,0.056885954,0.4,0.00035306485,0.0003661724,4.996178e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430888763,430886485,2162698,0.0011631085,-0.0047458694,0.005938405,0.34906584,2.440756e-09,2.4009654e-09,3.4225198e-09,2162698,0.4053208,0.04473947,0.056645755,0.4,0.00035187634,0.00036608652,4.996169e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430902987,430896487,2162698,0.001163108,-0.0047458676,0.005938403,0.34906584,2.4417541e-09,2.4019637e-09,3.4235177e-09,2162698,0.3999999,0.044739455,0.056645732,0.4,0.00035187622,0.0003660864,4.9961764e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430943625,430936515,2162698,0.0011635611,-0.0047431546,0.0059391633,0.34906584,2.445745e-09,2.4057019e-09,3.4274958e-09,2162698,0.40593496,0.04628994,0.056383446,0.4,0.00035063282,0.00036600186,4.9961695e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430948653,430946528,2162698,0.0011635665,-0.004743177,0.0059391907,0.34906584,2.4467557e-09,2.4067124e-09,3.428511e-09,2162698,0.40000188,0.046290156,0.056383707,0.4,0.00035063448,0.00036600357,4.9962014e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
430999299,430996564,2162698,0.0011564197,-0.0047877342,0.005939358,0.34906584,2.4497189e-09,2.4085225e-09,3.4317333e-09,2162698,0.48075813,0.034010448,0.056640793,0.4,0.00034247586,0.00035835564,4.996154e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
431013120,431006568,2162698,0.0011564263,-0.0047877613,0.0059393914,0.34906584,2.4507318e-09,2.4095355e-09,3.4327519e-09,2162698,0.40000227,0.034010638,0.056641113,0.4,0.0003424778,0.00035835768,4.9961914e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
431053363,431046608,2162698,0.0011568227,-0.0047853035,0.005940057,0.34906584,2.4547282e-09,2.4132636e-09,3.4367382e-09,2162698,0.40544596,0.035325054,0.05640691,0.4,0.00034114195,0.00035828078,4.996195e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
431058454,431056617,2162698,0.0011568164,-0.0047852774,0.0059400247,0.34906584,2.455714e-09,2.41425e-09,3.4377192e-09,2162698,0.39999783,0.03532486,0.056406606,0.4,0.0003411401,0.00035827886,4.9961773e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
431099197,431096639,2162698,0.0011571484,-0.004783205,0.0059405672,0.34906584,2.4597029e-09,2.4179712e-09,3.4416954e-09,2162698,0.4046596,0.036410652,0.056209855,0.4,0.00033974752,0.0003582032,4.9961654e-06,1114122,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
