timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
394713479,394713104,1114122,2228234,6.45521e-05,5.859383e-05,-4.9584694e-05,0.006432468,0.0012936927,-0.048062228,5010,5014,0,3
395218964,395218524,1114122,2228234,4.6182686e-05,-4.5927714e-05,2.6210175e-05,0.006602252,0.00027159034,-0.047800556,4987,5057,0,3
395714293,395713904,1114122,2228234,7.871035e-05,-3.307566e-05,-1.7552316e-05,0.006870995,0.00033808025,-0.04753239,4978,5044,0,3
396209707,396209318,1114122,2228234,8.026445e-05,-4.4734767e-05,1.6873531e-05,0.006929774,0.0009963673,-0.047194432,4968,4961,0,3
396712538,396707213,1114122,2228234,-3.0698702e-05,1.7765495e-05,-2.985332e-05,0.0069545475,0.0005090302,-0.045875818,4918,4817,0,3
397713554,397713134,1114122,2228234,9.527102e-05,-4.1878855e-05,-3.797411e-05,0.0067382585,0.00042442617,-0.04844537,5108,5126,0,3
398216347,398215971,1114122,2228234,6.9787835e-05,-2.2157454e-05,7.159557e-05,0.00663605,0.0008379789,-0.04765352,5027,5033,0,3
398711822,398711359,1114122,2228234,1.8208602e-05,-1.1936303e-05,3.6176239e-06,0.0067294007,0.0010870346,-0.047650967,4955,4958,0,3
399212220,399211787,1114122,2228234,0.00014386426,5.116148e-06,-1.4254155e-05,0.0059879394,0.00089188427,-0.0466726,4959,4962,0,3
399716358,399714697,1114122,2228234,0.00015518277,-4.3228767e-05,-6.8912486e-05,0.0069231996,-0.00035251523,-0.04735578,4994,4994,0,3
400215405,400215092,1114122,2228234,0.00023153269,1.670363e-05,9.579306e-05,0.007000587,0.0013228281,-0.04770064,4999,4999,0,3
400712107,400710501,1114122,2228234,-2.8058797e-05,-3.9892216e-06,-7.999724e-05,0.0069014444,0.00032080425,-0.04763628,4986,5005,0,3
401216220,401215900,1114122,2228234,5.7818324e-05,-6.705471e-06,-8.196853e-05,0.005387823,0.0010498619,-0.04760744,4980,4977,0,3
401711648,401711335,1114122,2228234,1.5086085e-05,-1.0267856e-06,5.1363368e-05,0.0065004495,0.0010124398,-0.047531076,4838,5028,0,3
402211925,402206728,1114122,2228234,0.000109561406,-1.6020937e-05,-7.200251e-05,0.006664081,0.0012650426,-0.046991363,5003,5016,0,3
402715576,402714801,1114122,2228234,3.464558e-06,6.1439896e-06,-1.5898528e-06,0.006853678,0.0006778704,-0.047894023,5128,5041,0,3
403215738,403215114,1114122,2228234,0.00019343966,8.062942e-06,-0.00016183272,0.0067116176,0.00015501134,-0.04911529,5054,5075,0,3
403716179,403715607,1114122,2228234,-1.4044268e-05,2.0765216e-05,1.1527476e-05,0.0070516467,0.00015142438,-0.047628783,5112,5025,0,3
404211311,404208392,1114122,2228234,0.00012657353,-7.761426e-06,-3.1054456e-05,0.0064535923,0.00032967018,-0.04676047,5037,4947,0,3
404717787,404717384,1114122,2228234,6.365332e-05,-1.0773793e-05,-1.3277374e-05,0.006853337,0.0011530063,-0.05037145,5022,5250,0,3
405214666,405214363,1114122,2228234,4.604589e-05,-7.581015e-06,-7.169429e-05,0.0059319795,0.0012928622,-0.047214247,5109,4993,0,3
405715109,405714722,1114122,2228234,3.2936852e-05,4.7862668e-05,-3.6083725e-06,0.0059041195,0.00078051246,-0.047356762,5148,5067,0,3
406215335,406214996,1114122,2228234,-5.8860885e-05,-7.5176017e-06,-0.000117401105,0.0065214764,0.0005840654,-0.04710196,4927,5006,0,3
406713524,406707923,1114122,2228234,-7.520639e-05,2.4025103e-05,-9.163324e-05,0.006299045,0.0010278062,-0.048037305,5032,5032,0,3
407213742,407213349,1114122,2228234,0.00025983833,-2.3672284e-05,-6.775325e-06,0.0064979303,0.00096097495,-0.047962576,5036,5049,0,3
407711461,407708717,1114122,2228234,-0.00011644599,1.7371698e-05,-7.030974e-05,0.0066654636,0.00060793664,-0.04829919,5005,5026,0,3
408211879,408211642,1114122,2228234,0.00012417007,-3.4420204e-06,-0.00012676757,0.0075556524,0.00046341188,-0.047736928,5018,5056,0,3
408712909,408712014,1114122,2228234,-4.6312776e-05,1.0317339e-05,6.4202145e-06,0.007882121,0.0002590733,-0.048009433,4961,5033,0,3
409212719,409212457,1114122,2228234,0.00010086126,-2.385847e-06,-4.250968e-05,0.006137217,0.00030492738,-0.047114663,5031,5021,0,3
409713120,409712869,1114122,2228234,5.9838408e-06,6.3135544e-06,-6.461967e-06,0.0063053183,0.0009223363,-0.048942268,5009,5010,0,3
410211223,410210795,1114122,2228234,6.264377e-06,4.569675e-05,2.4630597e-05,0.005928633,0.00080839085,-0.04694283,5053,4987,0,3
410716663,410716226,1114122,2228234,0.0001768264,-1.754059e-05,-8.773346e-06,0.0069640093,0.0006077514,-0.0473724,5084,5085,0,3
411214262,411211584,1114122,2228234,8.817242e-05,-1.5212025e-05,3.161791e-05,0.006892387,0.00071938,-0.047741316,5025,5014,0,3
411715908,411714571,1114122,2228234,0.00011746601,-3.8006712e-07,4.8026537e-05,0.006750808,0.00076777715,-0.04887117,5105,5131,0,3
412215818,412214878,1114122,2228234,0.00012082719,2.45996e-07,3.3672375e-05,0.007591098,0.0013388252,-0.047646787,4942,5004,0,3
