timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
406708909,406706943,0.0,0.0,0.0,-0.0042083277,-0.0070428126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06311035,0.0,0.0,nan,0.0,0.0,-0.0035680085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407209292,407207351,0.0,0.0,0.0,-0.009346943,-0.013923074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198349,0.0,0.0,nan,0.0,0.0,-0.00018750131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407710028,407707778,0.0,0.0,0.0,-0.0061908243,-0.008241961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20899963,0.0,0.0,nan,0.0,0.0,0.0048178136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408210011,408208166,0.0,0.0,0.0,-0.005642926,-0.004772695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.005229175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408710910,408708573,0.0,0.0,0.0,-0.0058670603,-0.0044481405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.00018072128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409211038,409209012,0.0,0.0,0.0,-0.006105136,-0.0041199387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,0.0011700243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409711592,409709402,0.0,0.0,0.0,-0.0060372017,-0.0047285026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.013828114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410211830,410209806,0.0,0.0,0.0,-0.005495665,-0.004462818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.001675263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410712552,410710202,0.0,0.0,0.0,-0.0050406214,-0.004629843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023269653,0.0,0.0,nan,0.0,0.0,0.0030914843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411212923,411210614,0.0,0.0,0.0,-0.004499035,-0.003822024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.004106745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411713297,411711017,0.0,0.0,0.0,-0.003915592,-0.0033241836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.004190251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412213640,412211425,0.0,0.0,0.0,-0.003181337,-0.0027003102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.008015186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412713842,412711832,0.0,0.0,0.0,-0.0026431147,-0.0028911252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.0032786876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413214908,413212239,0.0,0.0,0.0,-0.0020678602,-0.0020950905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.013992682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413714840,413712646,0.0,0.0,0.0,-0.001887519,-0.0017480997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.024323434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414215687,414213057,0.0,0.0,0.0,-0.0015100869,-0.002366562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.011248976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414716033,414713461,0.0,0.0,0.0,-0.0014290382,-0.0033033935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18200684,0.0,0.0,nan,0.0,0.0,-0.012958512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415215911,415213875,0.0,0.0,0.0,-0.0011073761,-0.0033288111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.018783122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415717245,415714280,0.0,0.0,0.0,-0.0009782856,-0.00319246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.011546731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416707415,416705101,0.0,0.0,0.0,-0.0015289868,-0.0036648717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3701477,0.0,0.0,nan,0.0,0.0,-0.023742363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417207342,417205492,0.0,0.0,0.0,-0.0028620579,-0.0066674906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21199036,0.0,0.0,nan,0.0,0.0,-0.024901718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417707873,417705900,0.0,0.0,0.0,-0.0040787267,-0.0093948515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.035411417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418208982,418206308,0.0,0.0,0.0,-0.0060063456,-0.012907526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075927734,0.0,0.0,nan,0.0,0.0,-0.021170393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418708759,418706717,0.0,0.0,0.0,-0.006027934,-0.013588693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382843,0.0,0.0,nan,0.0,0.0,-0.022320434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419209029,419207125,0.0,0.0,0.0,-0.006510498,-0.012529369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07807922,0.0,0.0,nan,0.0,0.0,-0.023073927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419709729,419707534,0.0,0.0,0.0,-0.006546827,-0.01156835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20567322,0.0,0.0,nan,0.0,0.0,-0.012276143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420209777,420207943,0.0,0.0,0.0,-0.0066641713,-0.009873225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27944946,0.0,0.0,nan,0.0,0.0,-0.015997186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420710702,420708370,0.0,0.0,0.0,-0.0070158415,-0.007897776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.007371515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421210578,421208759,0.0,0.0,0.0,-0.002062415,0.00047158054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03919983,0.0,0.0,nan,0.0,0.0,-0.016116053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421711344,421709167,0.0,0.0,0.0,-0.0019793883,0.0013542986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14875793,0.0,0.0,nan,0.0,0.0,-0.022922486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422211607,422209576,0.0,0.0,0.0,-0.004185517,0.0029406056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11236572,0.0,0.0,nan,0.0,0.0,-0.014044896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422712114,422709984,0.0,0.0,0.0,-0.005664069,0.004860414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23908997,0.0,0.0,nan,0.0,0.0,-0.015143484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423212664,423210408,0.0,0.0,0.0,-0.007128929,0.005934124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.013287157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423713124,423710818,0.0,0.0,0.0,-0.0020459173,0.0021928863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107437134,0.0,0.0,nan,0.0,0.0,-0.0072637796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424213131,424211216,0.0,0.0,0.0,-0.0025122755,0.0035406635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002532959,0.0,0.0,nan,0.0,0.0,-0.027141333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424713631,424711648,0.0,0.0,0.0,-0.002544328,0.006089397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.03297825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425214491,425212023,0.0,0.0,0.0,0.005518008,0.00772897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.042343512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425715032,425712429,0.0,0.0,0.0,0.068698056,-0.0015288697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.05877042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426214936,426212833,0.0,0.0,0.0,0.34357417,-0.051413134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,nan,0.0,0.0,-0.07202512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427216107,427213635,0.0,0.0,0.0,1.7973799,-0.477271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5265503,0.0,0.0,nan,0.0,0.0,-0.20633703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427716740,427714031,0.0,0.0,0.0,3.4921367,-0.8093115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0982056,0.0,0.0,nan,0.0,0.0,-0.28870645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428216489,428214437,0.0,0.0,0.0,7.3756943,-1.4912689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.002365,0.0,0.0,nan,0.0,0.0,-0.38074517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428717277,428714821,0.0,0.0,0.0,10.75664,-2.212391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.950943,0.0,0.0,nan,0.0,0.0,-0.4490243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429207347,429205195,0.0,0.0,0.0,16.13911,-3.9007635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1754303,0.0,0.0,nan,0.0,0.0,-0.37551856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429708358,429705579,0.0,0.0,0.0,19.554384,-5.4685965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6162262,0.0,0.0,nan,0.0,0.0,0.22099492,0.006961994,-0.014046628,-0.0035832077,0.0,0.0,0.0,0.0,0.0
430208273,430205977,0.0,0.0,0.0,23.89278,-7.8629146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1901398,0.0,0.0,nan,0.0,0.0,0.22099492,0.0011411607,-0.013364978,-0.01222977,0.0,0.0,0.0,0.0,0.0
430712849,430706341,0.0,0.0,0.0,25.89195,-9.214881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8920898,0.0,0.0,nan,0.0,0.0,0.22099492,-0.004578583,-0.016411312,0.0027539134,0.0,0.0,0.0,0.0,0.0
431709551,431707095,0.0,0.0,0.0,27.344158,-10.64843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0428314,0.0,0.0,nan,0.0,0.0,0.22099492,-0.035172045,-0.013517097,-0.0049245507,0.0,0.0,0.0,0.0,0.0
432214229,432207464,0.0,0.0,0.0,26.21976,-9.806267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38587952,0.0,0.0,nan,0.0,0.0,0.22099492,-0.036986932,0.0018623844,-0.019723758,0.0,0.0,0.0,0.0,0.0
432714579,432707833,0.0,0.0,0.0,25.003395,-8.744778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1857605,0.0,0.0,nan,0.0,0.0,0.22099492,-0.034303486,0.0054519735,-0.025800005,0.0,0.0,0.0,0.0,0.0
433214795,433208210,0.0,0.0,0.0,22.97074,-6.9233813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6401062,0.0,0.0,nan,0.0,0.0,0.22099492,-0.023103744,-0.0034527704,-0.014690921,0.0,0.0,0.0,0.0,0.0
433710573,433708564,0.0,0.0,0.0,21.51549,-5.731576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.014862,0.0,0.0,nan,0.0,0.0,0.22099492,-0.020207092,0.009754725,0.017983988,0.0,0.0,0.0,0.0,0.0
434210930,434208929,0.0,0.0,0.0,19.528002,-4.165059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4871063,0.0,0.0,nan,0.0,0.0,0.22099492,-0.008428723,0.0014878958,0.01267381,0.0,0.0,0.0,0.0,0.0
434716211,434709295,0.0,0.0,0.0,18.597195,-3.3068538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8777313,0.0,0.0,nan,0.0,0.0,0.22099492,-0.0028908253,-0.014652864,0.03455612,0.0,0.0,0.0,0.0,0.0
435211603,435209641,0.0,0.0,0.0,17.342953,-2.2381337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2734985,0.0,0.0,nan,0.0,0.0,0.22099492,-0.010361522,-0.0023641363,0.05220166,0.0,0.0,0.0,0.0,0.0
435712090,435709994,0.0,0.0,0.0,16.667791,-1.6667132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4090576,0.0,0.0,nan,0.0,0.0,0.22099492,-0.017240763,-0.007049611,0.049833596,0.0,0.0,0.0,0.0,0.0
436217257,436210352,0.0,0.0,0.0,15.708774,-0.8673242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4190216,0.0,0.0,nan,0.0,0.0,0.22099492,-0.024485543,0.004598655,0.05971057,0.0,0.0,0.0,0.0,0.0
436712766,436710700,0.0,0.0,0.0,14.885035,-0.03852169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060196,0.0,0.0,nan,0.0,0.0,0.22099492,-0.028915927,0.0019942,0.040207975,0.0,0.0,0.0,0.0,0.0
437217858,437211039,0.0,0.0,0.0,13.148324,2.0666065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.065277,0.0,0.0,nan,0.0,0.0,0.22099492,-0.030497745,0.009069068,0.04078923,0.0,0.0,0.0,0.0,0.0
437718153,437711404,0.0,0.0,0.0,11.195779,4.1325927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.411728,0.0,0.0,nan,0.0,0.0,0.22099492,-0.027564809,-0.004915789,0.012704879,0.0,0.0,0.0,0.0,0.0
438213811,438211724,0.0,0.0,0.0,7.2402563,7.5453243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3723755,0.0,0.0,nan,0.0,0.0,0.22099492,-0.027244255,0.002899643,0.023042068,0.0,0.0,0.0,0.0,0.0
438718919,438712058,0.0,0.0,0.0,4.7145905,10.00534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0932617,0.0,0.0,nan,0.0,0.0,0.22099492,-0.03845015,-0.0033574626,0.01866997,0.0,0.0,0.0,0.0,0.0
439214485,439212417,0.0,0.0,0.0,1.2429563,14.323795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4016571,0.0,0.0,nan,0.0,0.0,0.22099492,-0.04005669,0.010063317,0.007852353,0.0,0.0,0.0,0.0,0.0
439719855,439712735,0.0,0.0,0.0,-0.8574578,17.582407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50457764,0.0,0.0,nan,0.0,0.0,0.22099492,-0.04294008,0.0038773343,-0.01402612,0.0,0.0,0.0,0.0,0.0
440215238,440213068,0.0,0.0,0.0,-4.083985,23.136477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81300354,0.0,0.0,nan,0.0,0.0,0.22099492,-0.006504476,-0.03934279,-0.20695333,0.0,0.0,0.0,0.0,0.0
440715599,440713405,0.0,0.0,0.0,-6.8640194,25.975985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6874847,0.0,0.0,nan,0.0,0.0,0.22099492,-0.013132244,-0.041062653,-0.20247076,0.0,0.0,0.0,0.0,0.0
441216187,441213730,0.0,0.0,0.0,-11.418545,28.974644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3299866,0.0,0.0,nan,0.0,0.0,0.22099492,-0.0019628257,-0.009910703,-0.21133609,0.0,0.0,0.0,0.0,0.0
441716235,441714110,0.0,0.0,0.0,-14.403164,30.085558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5662384,0.0,0.0,nan,0.0,0.0,0.22099492,-0.0039263517,-0.010129213,-0.21215911,0.0,0.0,0.0,0.0,0.0
442216644,442214405,0.0,0.0,0.0,-18.250288,30.780977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6177826,0.0,0.0,nan,0.0,0.0,0.22099492,-0.026548386,0.059131116,-0.026875056,0.0,0.0,0.0,0.0,0.0
442721558,442714747,0.0,0.0,0.0,-20.036688,31.546276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.3303986,0.0,0.0,nan,0.0,0.0,0.22099492,-0.04833424,0.017845444,0.0008880943,0.0,0.0,0.0,0.0,0.0
443212026,443205039,0.0,0.0,0.0,-22.371542,32.962223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4537659,0.0,0.0,nan,0.0,0.0,0.22099492,-0.057068214,0.0031994432,0.017430268,0.0,0.0,0.0,0.0,0.0
443707337,443705363,0.0,0.0,0.0,-24.546614,34.983604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7950134,0.0,0.0,nan,0.0,0.0,0.22099492,-0.017150939,0.042034045,-0.013527721,0.0,0.0,0.0,0.0,0.0
444208241,444205716,0.0,0.0,0.0,-29.465082,38.9981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6987152,0.0,0.0,nan,0.0,0.0,0.22099492,-0.0024989787,0.033580035,-0.02149792,0.0,0.0,0.0,0.0,0.0
444708125,444706006,0.0,0.0,0.0,-33.482533,41.380646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3140411,0.0,0.0,nan,0.0,0.0,0.22099492,0.0036088414,0.027031466,-0.0476522,0.0,0.0,0.0,0.0,0.0
445213316,445206325,0.0,0.0,0.0,-39.578693,43.334858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.224121,0.0,0.0,nan,0.0,0.0,0.22099492,0.0022425726,0.023282051,-0.037259832,0.0,0.0,0.0,0.0,0.0
445713184,445706643,0.0,0.0,0.0,-43.42734,43.631306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.109085,0.0,0.0,nan,0.0,0.0,0.22099492,-0.005484432,0.01695688,-0.019494325,0.0,0.0,0.0,0.0,0.0
446214124,446206958,0.0,0.0,0.0,-48.67245,43.16056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.2923584,0.0,0.0,nan,0.0,0.0,0.22099492,-0.009984918,0.038535908,0.0017340928,0.0,0.0,0.0,0.0,0.0
446709414,446707271,0.0,0.0,0.0,-51.637623,42.47929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.72966,0.0,0.0,nan,0.0,0.0,0.22099492,-0.015618429,0.023714498,-0.019600585,0.0,0.0,0.0,0.0,0.0
447214662,447207583,0.0,0.0,0.0,-55.741047,40.58057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3759766,0.0,0.0,nan,0.0,0.0,0.22099492,-0.014182746,0.024854764,-0.025570512,0.0,0.0,0.0,0.0,0.0
