timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
403005881,403005866,1114122,3.897908,3.3667014,-6.001199,52.375,0,0,0,0,1
403102533,403102518,1114122,3.9553356,3.4313076,-5.915057,52.375,0,0,0,0,1
403207614,403207599,1114122,4.048656,3.2518458,-6.1016974,52.375,0,0,0,0,1
403304035,403304020,1114122,3.926622,3.1944182,-5.9365926,52.375,0,0,0,0,1
403407745,403407727,1114122,3.897908,3.4097722,-5.8432727,52.375,0,0,0,0,1
403506685,403506670,1114122,3.56052,3.3595228,-6.13759,52.25,0,0,0,0,1
403607908,403607891,1114122,3.8261232,3.3236306,-6.029913,52.5,0,0,0,0,1
403707983,403707968,1114122,3.8045878,3.345166,-6.087341,52.375,0,0,0,0,1
403803106,403803091,1114122,3.7471602,3.3667014,-5.8719864,52.25,0,0,0,0,1
403908158,403908141,1114122,4.0127635,3.330809,-5.9007006,52.375,0,0,0,0,1
404005749,404005733,1114122,3.9338002,3.2015965,-5.785845,52.375,0,0,0,0,1
404107292,404107277,1114122,3.6035907,3.2877383,-5.7284174,52.25,0,0,0,0,1
404207044,404207026,1114122,3.7184463,3.3667014,-5.879165,52.5,0,0,0,0,1
404304708,404304685,1114122,3.546163,3.3667014,-5.972485,52.25,0,0,0,0,1
404408635,404408620,1114122,3.8261232,3.2446673,-5.7284174,52.375,0,0,0,0,1
404506103,404506088,1114122,4.019942,3.2303104,-5.7786665,52.375,0,0,0,0,1
404608728,404608710,1114122,3.7256248,3.3810582,-5.850451,52.375,0,0,0,0,1
404708774,404708753,1114122,3.761517,3.2518458,-5.9437714,52.375,0,0,0,0,1
404803884,404803866,1114122,3.5964124,3.2518458,-6.0729837,52.25,0,0,0,0,1
404907390,404907370,1114122,3.8763726,3.4456644,-5.9365926,52.25,0,0,0,0,1
405004059,405004036,1114122,3.6897323,3.4671998,-5.9437714,52.25,0,0,0,0,1
405106614,405106599,1114122,3.818945,3.4313076,-5.9294143,52.25,0,0,0,0,1
405205593,405205578,1114122,3.5174491,3.330809,-5.757131,52.25,0,0,0,0,1
405303256,405303232,1114122,3.9840496,3.4097722,-5.80738,52.375,0,0,0,0,1
405406878,405406860,1114122,3.7112677,3.2446673,-6.1591253,52.5,0,0,0,0,1
405505891,405505872,1114122,3.732803,3.223132,-5.907879,52.375,0,0,0,0,1
405607031,405607016,1114122,4.0127635,3.1944182,-5.6853466,52.25,0,0,0,0,1
405705390,405705373,1114122,3.7184463,3.1369903,-6.0658054,52.25,0,0,0,0,1
405802202,405802184,1114122,3.926622,3.316452,-6.015556,52.25,0,0,0,0,1
405907299,405907284,1114122,3.8476586,3.2590244,-5.85763,52.25,0,0,0,0,1
406004871,406004854,1114122,3.8835511,3.1944182,-5.7284174,52.5,0,0,0,0,1
406107432,406107417,1114122,3.8620157,3.4097722,-6.0729837,52.25,0,0,0,0,1
406206235,406206220,1114122,3.8835511,3.3236306,-5.785845,52.25,0,0,0,0,1
406305125,406305109,1114122,3.8548372,3.316452,-6.087341,52.125,0,0,0,0,1
406405209,406405194,1114122,3.8404803,3.3882368,-6.0729837,52.25,0,0,0,0,1
406505239,406505224,1114122,3.7040894,3.180061,-5.893522,52.375,0,0,0,0,1
406607856,406607838,1114122,3.7830524,3.237489,-5.879165,52.375,0,0,0,0,1
406703937,406703920,1114122,3.732803,3.3810582,-5.9294143,52.375,0,0,0,0,1
406805801,406805779,1114122,3.9625142,3.5102706,-5.7355957,52.375,0,0,0,0,1
406905604,406905587,1114122,3.8548372,3.2877383,-5.9437714,52.25,0,0,0,0,1
407002135,407002120,1114122,3.976871,3.0939195,-5.9007006,52.25,0,0,0,0,1
407205919,407205904,1114122,3.991228,3.2590244,-5.972485,52.125,0,0,0,0,1
407306637,407306622,1114122,3.682554,3.424129,-5.9796634,52.25,0,0,0,0,1
407406020,407406004,1114122,3.9840496,3.452843,-6.0083776,52.375,0,0,0,0,1
407503594,407503576,1114122,3.6969109,3.3954153,-5.922236,52.375,0,0,0,0,1
407606938,407606923,1114122,3.9553356,3.237489,-5.9294143,52.25,0,0,0,0,1
407703762,407703746,1114122,3.9122648,3.2949166,-5.80738,52.125,0,0,0,0,1
407807531,407807516,1114122,3.8333018,3.452843,-6.001199,52.25,0,0,0,0,1
407906433,407906418,1114122,3.9625142,3.4097722,-5.9940205,52.375,0,0,0,0,1
408004885,408004870,1114122,3.790231,3.2015965,-6.0586267,52.125,0,0,0,0,1
408106552,408106537,1114122,3.8476586,3.5820553,-5.771488,52.25,0,0,0,0,1
408204150,408204135,1114122,3.8763726,3.2949166,-6.1734824,52.375,0,0,0,0,1
408306749,408306731,1114122,3.8835511,3.2733812,-5.9294143,52.375,0,0,0,0,1
408406806,408406791,1114122,3.8763726,3.424129,-5.814559,52.375,0,0,0,0,1
408504688,408504673,1114122,3.732803,3.5030923,-5.864808,52.375,0,0,0,0,1
408606991,408606973,1114122,3.818945,3.2590244,-6.0729837,52.25,0,0,0,0,1
408702209,408702187,1114122,3.8548372,3.223132,-6.022734,52.375,0,0,0,0,1
408807166,408807151,1114122,3.9050865,3.2877383,-5.800202,52.25,0,0,0,0,1
408904769,408904745,1114122,3.8261232,3.574877,-6.0514483,52.375,0,0,0,0,1
409002437,409002420,1114122,3.897908,3.2733812,-5.850451,52.25,0,0,0,0,1
409107422,409107393,1114122,3.926622,3.37388,-6.0586267,52.25,0,0,0,0,1
409205120,409205098,1114122,3.7974093,3.481557,-5.6135616,52.25,0,0,0,0,1
409307543,409307528,1114122,4.0271206,3.2877383,-6.029913,52.25,0,0,0,0,1
409406643,409406622,1114122,3.8404803,3.2949166,-6.001199,52.375,0,0,0,0,1
409500244,409500229,1114122,3.8835511,3.1657043,-5.556134,52.25,0,0,0,0,1
409606142,409606120,1114122,3.9194434,3.237489,-5.9437714,52.25,0,0,0,0,1
409705409,409705372,1114122,3.8476586,3.3092737,-6.0514483,52.25,0,0,0,0,1
409805439,409805424,1114122,3.8835511,3.330809,-5.742774,52.375,0,0,0,0,1
409905555,409905540,1114122,3.8404803,3.345166,-5.742774,52.125,0,0,0,0,1
410003133,410003118,1114122,4.149154,3.1369903,-5.80738,52.125,0,0,0,0,1
410106988,410106973,1114122,3.7399817,3.4313076,-6.015556,52.125,0,0,0,0,1
410204635,410204620,1114122,3.668197,3.330809,-5.8432727,52.125,0,0,0,0,1
410306485,410306470,1114122,3.9409788,3.2949166,-5.85763,52.125,0,0,0,0,1
410405925,410405910,1114122,3.9625142,3.4671998,-6.04427,52.25,0,0,0,0,1
410503561,410503546,1114122,3.9122648,3.2446673,-5.785845,52.25,0,0,0,0,1
410606787,410606772,1114122,3.9625142,3.3667014,-5.9940205,52.25,0,0,0,0,1
410707625,410707592,1114122,3.6897323,3.2518458,-5.5489554,52.25,0,0,0,0,1
410808746,410808723,1114122,3.732803,3.3379874,-5.785845,52.25,0,0,0,0,1
410906371,410906356,1114122,3.818945,3.2015965,-5.7643094,52.25,0,0,0,0,1
411003941,411003923,1114122,3.7471602,3.4456644,-5.7140603,52.125,0,0,0,0,1
411109028,411109010,1114122,3.6753755,3.452843,-5.8217373,52.25,0,0,0,0,1
411204163,411204148,1114122,3.8117664,3.424129,-5.771488,52.25,0,0,0,0,1
411306662,411306647,1114122,3.8117664,3.1657043,-6.001199,52.125,0,0,0,0,1
411406744,411406729,1114122,3.8835511,3.3882368,-5.742774,52.125,0,0,0,0,1
411501853,411501831,1114122,3.7830524,3.1082766,-5.699703,52.125,0,0,0,0,1
411606889,411606874,1114122,3.8548372,3.2015965,-5.9653068,52.25,0,0,0,0,1
411704529,411704514,1114122,4.019942,3.2662027,-5.80738,52.125,0,0,0,0,1
411807087,411807069,1114122,3.6394832,3.3092737,-5.785845,52.25,0,0,0,0,1
411905635,411905620,1114122,3.7686956,3.4169507,-5.699703,52.25,0,0,0,0,1
412004754,412004736,1114122,3.761517,3.115455,-5.570491,52.25,0,0,0,0,1
412107340,412107322,1114122,3.8835511,3.3092737,-5.8432727,52.125,0,0,0,0,1
412204917,412204900,1114122,3.761517,3.5676985,-5.8863435,52.25,0,0,0,0,1
412307482,412307467,1114122,3.7040894,3.2590244,-5.8432727,52.125,0,0,0,0,1
412406523,412406508,1114122,3.7399817,3.2949166,-5.9294143,52.125,0,0,0,0,1
412503085,412503070,1114122,3.8404803,3.3954153,-5.7355957,52.25,0,0,0,0,1
412705333,412705311,1114122,3.976871,3.2590244,-5.8289156,52.25,0,0,0,0,1
412807863,412807848,1114122,3.56052,3.3092737,-5.958128,52.25,0,0,0,0,1
412905483,412905465,1114122,3.9625142,3.345166,-6.13759,52.125,0,0,0,0,1
413005574,413005556,1114122,3.8835511,3.3882368,-5.9653068,52.125,0,0,0,0,1
413106839,413106824,1114122,3.8117664,3.3523445,-5.85763,52.25,0,0,0,0,1
413204531,413204516,1114122,3.7974093,3.5030923,-5.757131,52.25,0,0,0,0,1
413306338,413306323,1114122,3.9984064,3.2159536,-5.972485,52.25,0,0,0,0,1
413407145,413407127,1114122,3.869194,3.316452,-6.015556,52.125,0,0,0,0,1
413503738,413503723,1114122,3.7974093,3.424129,-5.893522,52.25,0,0,0,0,1
413606669,413606646,1114122,3.7543385,3.3092737,-5.8217373,52.125,0,0,0,0,1
413703647,413703631,1114122,4.0271206,3.1944182,-5.9653068,52.25,0,0,0,0,1
413806224,413806207,1114122,3.6251261,3.180061,-5.692525,52.125,0,0,0,0,1
413904835,413904820,1114122,3.897908,3.330809,-5.9437714,52.125,0,0,0,0,1
414003880,414003862,1114122,3.9338002,3.1441689,-5.570491,52.0,0,0,0,0,1
414106471,414106453,1114122,3.790231,3.5174491,-5.6135616,52.25,0,0,0,0,1
414201506,414201491,1114122,3.732803,3.3092737,-6.0514483,52.25,0,0,0,0,1
414306582,414306567,1114122,3.7040894,3.330809,-5.771488,52.25,0,0,0,0,1
414405685,414405670,1114122,3.9625142,3.3020952,-6.1591253,52.25,0,0,0,0,1
414505476,414505461,1114122,3.8548372,3.56052,-5.8289156,52.125,0,0,0,0,1
414606841,414606826,1114122,3.8620157,3.0795627,-6.1591253,52.125,0,0,0,0,1
414702018,414702003,1114122,3.8117664,3.3236306,-5.9007006,52.125,0,0,0,0,1
414807017,414807002,1114122,3.818945,3.2590244,-6.04427,52.25,0,0,0,0,1
414904624,414904609,1114122,4.084548,3.1226335,-6.04427,52.125,0,0,0,0,1
415007216,415007201,1114122,3.9122648,3.129812,-5.879165,52.25,0,0,0,0,1
415106043,415106024,1114122,3.668197,3.5030923,-6.23091,52.125,0,0,0,0,1
415202405,415202389,1114122,3.9984064,3.2949166,-6.0370913,52.0,0,0,0,0,1
415307462,415307446,1114122,4.0271206,3.3092737,-6.2380886,52.125,0,0,0,0,1
415402542,415402527,1114122,3.8045878,3.223132,-6.1663036,52.25,0,0,0,0,1
415507626,415507611,1114122,3.6251261,3.345166,-6.1016974,52.125,0,0,0,0,1
415605195,415605180,1114122,3.6251261,3.3882368,-6.0729837,52.125,0,0,0,0,1
415706678,415706663,1114122,3.8907294,3.3810582,-6.0514483,52.125,0,0,0,0,1
415806389,415806370,1114122,3.7399817,3.2446673,-5.6853466,52.25,0,0,0,0,1
416008020,416008002,1114122,3.6179478,3.2446673,-5.52742,52.125,0,0,0,0,1
416105637,416105622,1114122,3.6179478,3.3954153,-5.7140603,52.125,0,0,0,0,1
416308317,416308302,1114122,3.7112677,3.1513474,-5.757131,52.25,0,0,0,0,1
416403503,416403476,1114122,3.7112677,3.1585257,-5.907879,52.25,0,0,0,0,1
416508457,416508430,1114122,3.65384,3.2590244,-6.1016974,52.125,0,0,0,0,1
416708613,416708592,1114122,3.7399817,3.574877,-6.0658054,52.0,0,0,0,0,1
416806179,416806164,1114122,3.7686956,3.0795627,-6.151947,52.125,0,0,0,0,1
417008970,417008942,1114122,3.682554,3.3092737,-5.6566324,52.25,0,0,0,0,1
417105252,417105231,1114122,3.8261232,3.3523445,-5.9007006,52.125,0,0,0,0,1
417209053,417209038,1114122,3.732803,3.1513474,-5.6566324,52.125,0,0,0,0,1
417304087,417304071,1114122,3.869194,3.223132,-5.6279187,52.125,0,0,0,0,1
417406669,417406654,1114122,3.775874,3.0652058,-6.123233,52.125,0,0,0,0,1
417504284,417504269,1114122,3.9122648,3.115455,-5.864808,52.0,0,0,0,0,1
417601885,417601870,1114122,3.6753755,3.3523445,-6.1160545,52.25,0,0,0,0,1
417706900,417706883,1114122,3.761517,3.3667014,-5.7140603,52.125,0,0,0,0,1
417804449,417804434,1114122,3.869194,3.2303104,-5.9437714,52.125,0,0,0,0,1
417907061,417907043,1114122,3.6251261,3.129812,-5.922236,52.125,0,0,0,0,1
418007185,418007170,1114122,4.084548,3.2159536,-6.029913,52.125,0,0,0,0,1
418102355,418102330,1114122,3.7543385,3.345166,-5.864808,52.125,0,0,0,0,1
418207306,418207288,1114122,3.9840496,3.4097722,-5.8719864,52.25,0,0,0,0,1
418304842,418304827,1114122,3.9409788,3.223132,-5.642276,52.125,0,0,0,0,1
418407485,418407470,1114122,3.8404803,3.452843,-5.785845,52.0,0,0,0,0,1
418505055,418505037,1114122,3.8333018,3.1657043,-5.771488,52.125,0,0,0,0,1
418602691,418602676,1114122,3.6466615,3.3810582,-5.584848,52.125,0,0,0,0,1
418706530,418706515,1114122,3.8045878,3.3810582,-6.04427,52.25,0,0,0,0,1
418804157,418804134,1114122,4.091727,3.115455,-6.0729837,52.0,0,0,0,0,1
418905985,418905970,1114122,3.926622,3.4169507,-6.0729837,52.125,0,0,0,0,1
419005468,419005452,1114122,3.7974093,3.1728828,-5.706882,52.125,0,0,0,0,1
419103000,419102985,1114122,3.7686956,3.2015965,-6.108876,52.0,0,0,0,0,1
419206285,419206270,1114122,3.7686956,3.2733812,-5.800202,52.125,0,0,0,0,1
419305705,419305687,1114122,3.7974093,3.5389845,-5.742774,52.125,0,0,0,0,1
419403688,419403673,1114122,3.926622,3.1872396,-5.800202,52.125,0,0,0,0,1
419506585,419506570,1114122,3.8548372,3.0293133,-5.879165,52.25,0,0,0,0,1
419605958,419605943,1114122,3.6969109,3.1513474,-5.771488,52.125,0,0,0,0,1
419707135,419707120,1114122,3.869194,3.2518458,-5.9796634,52.125,0,0,0,0,1
419806121,419806105,1114122,3.7112677,3.1944182,-5.8360944,52.0,0,0,0,0,1
419906188,419906170,1114122,3.7686956,3.3667014,-5.9007006,52.125,0,0,0,0,1
420007481,420007466,1114122,3.7543385,3.424129,-5.9437714,52.25,0,0,0,0,1
420105107,420105082,1114122,3.7830524,3.2662027,-5.8432727,52.125,0,0,0,0,1
420206938,420206920,1114122,3.9696927,3.3236306,-6.1806607,52.125,0,0,0,0,1
420307741,420307726,1114122,3.9338002,3.1226335,-5.9007006,52.25,0,0,0,0,1
420398042,420398027,1114122,3.7256248,3.2518458,-5.814559,52.25,0,0,0,0,1
420506708,420506692,1114122,3.5964124,3.237489,-5.6566324,52.125,0,0,0,0,1
420601770,420601751,1114122,3.9840496,3.237489,-5.972485,52.25,0,0,0,0,1
420706849,420706831,1114122,3.8548372,3.452843,-5.649454,52.0,0,0,0,0,1
420805475,420805460,1114122,3.5964124,3.3092737,-5.7140603,52.0,0,0,0,0,1
420900987,420900972,1114122,3.8261232,3.2733812,-5.9509497,52.125,0,0,0,0,1
421007096,421007078,1114122,3.6107693,3.1944182,-6.087341,52.125,0,0,0,0,1
421102125,421102110,1114122,3.7112677,3.115455,-5.8863435,52.125,0,0,0,0,1
421207211,421207196,1114122,3.7543385,3.5174491,-5.986842,52.125,0,0,0,0,1
421306285,421306270,1114122,3.7256248,3.5964124,-5.85763,52.125,0,0,0,0,1
421405097,421405082,1114122,4.199404,3.1944182,-6.1663036,52.125,0,0,0,0,1
421505027,421505012,1114122,3.8548372,2.993421,-5.9294143,52.125,0,0,0,0,1
421602716,421602691,1114122,3.8907294,3.438486,-6.0729837,52.0,0,0,0,0,1
421707650,421707635,1114122,3.761517,3.4959137,-6.1160545,52.125,0,0,0,0,1
421804006,421803980,1114122,3.9409788,3.330809,-6.087341,52.0,0,0,0,0,1
421905882,421905867,1114122,3.8117664,3.4313076,-5.8217373,52.125,0,0,0,0,1
422007903,422007885,1114122,3.8117664,3.4456644,-5.8432727,52.0,0,0,0,0,1
422102945,422102930,1114122,3.7112677,3.180061,-5.757131,52.125,0,0,0,0,1
422206135,422206120,1114122,3.7184463,3.180061,-5.814559,52.125,0,0,0,0,1
422305608,422305593,1114122,4.0558343,3.37388,-5.9437714,52.0,0,0,0,0,1
422408229,422408212,1114122,3.7543385,3.2518458,-5.915057,52.25,0,0,0,0,1
422506473,422506458,1114122,3.7112677,3.0939195,-6.04427,52.0,0,0,0,0,1
422603496,422603474,1114122,3.732803,3.2518458,-5.678168,52.0,0,0,0,0,1
422708523,422708508,1114122,3.6251261,3.316452,-6.04427,52.125,0,0,0,0,1
422804653,422804631,1114122,3.790231,3.1082766,-5.7284174,52.125,0,0,0,0,1
422906111,422906096,1114122,3.9984064,3.3523445,-5.9007006,52.125,0,0,0,0,1
423007285,423007270,1114122,3.9481573,3.330809,-5.907879,51.875,0,0,0,0,1
423101265,423101250,1114122,3.5820553,3.5389845,-5.922236,52.125,0,0,0,0,1
423207853,423207831,1114122,3.9409788,3.3882368,-5.9437714,52.125,0,0,0,0,1
423306556,423306541,1114122,3.682554,3.452843,-5.785845,52.125,0,0,0,0,1
423406549,423406531,1114122,3.9122648,3.1944182,-6.0586267,52.125,0,0,0,0,1
423506587,423506572,1114122,3.7112677,3.2805598,-5.7140603,52.0,0,0,0,0,1
423601876,423601828,1114122,3.790231,3.1728828,-6.001199,52.125,0,0,0,0,1
423706800,423706782,1114122,3.7830524,3.2877383,-6.2668023,52.0,0,0,0,0,1
423803185,423803170,1114122,3.9840496,3.424129,-6.0370913,52.125,0,0,0,0,1
423906971,423906956,1114122,4.199404,2.9359932,-6.769295,52.0,0,0,0,0,1
424005837,424005822,1114122,3.546163,3.330809,-5.85763,52.0,0,0,0,0,1
424107077,424107062,1114122,3.8404803,3.1657043,-5.9653068,52.0,0,0,0,0,1
424205339,424205323,1114122,3.9409788,2.9359932,-5.8719864,52.125,0,0,0,0,1
424302326,424302304,1114122,3.4169507,3.022135,-5.958128,52.0,0,0,0,0,1
424407336,424407321,1114122,3.991228,3.37388,-5.2402816,52.125,0,0,0,0,1
424504939,424504921,1114122,3.481557,3.5964124,-6.0083776,52.0,0,0,0,0,1
424603291,424603276,1114122,3.7974093,3.2949166,-6.769295,52.125,0,0,0,0,1
424707648,424707633,1114122,4.1635113,3.5389845,-5.8217373,52.125,0,0,0,0,1
424803838,424803823,1114122,3.9840496,3.5676985,-5.5130634,52.125,0,0,0,0,1
424906741,424906726,1114122,4.113262,3.007778,-5.584848,52.125,0,0,0,0,1
425006489,425006473,1114122,5.046463,2.6344976,-8.327023,52.125,0,0,0,0,1
425103092,425103070,1114122,4.1204405,4.328616,-4.156333,52.125,0,0,0,0,1
425205985,425205970,1114122,4.465007,2.7565317,-5.9653068,52.0,0,0,0,0,1
425305582,425305567,1114122,3.9338002,2.3401804,-5.4843493,52.0,0,0,0,0,1
425408179,425408162,1114122,5.4125648,3.481557,-6.431907,52.0,0,0,0,0,1
425505723,425505708,1114122,4.63729,4.407579,-5.032106,52.0,0,0,0,0,1
425605817,425605802,1114122,4.206582,1.8592231,-6.582655,52.125,0,0,0,0,1
425705936,425705921,1114122,5.032106,4.0630126,-3.8476586,52.0,0,0,0,0,1
425803529,425803514,1114122,4.8957148,2.5986054,-6.1016974,52.0,0,0,0,0,1
425907405,425907382,1114122,5.089534,2.0027926,-7.2861447,52.0,0,0,0,0,1
426006264,426006241,1114122,5.146961,2.6919253,-4.005585,52.0,0,0,0,0,1
426106231,426106216,1114122,4.788038,3.56052,-6.7334027,52.0,0,0,0,0,1
426206281,426206266,1114122,5.017749,3.7543385,-5.0105705,52.125,0,0,0,0,1
426301418,426301403,1114122,6.2380886,3.7543385,-6.9343996,52.0,0,0,0,0,1
426406457,426406442,1114122,5.24746,3.6107693,-4.4578285,52.0,0,0,0,0,1
426504178,426504150,1114122,5.907879,2.3617158,-6.13759,52.0,0,0,0,0,1
426604585,426604570,1114122,6.2811594,2.8354948,-7.5014987,52.0,0,0,0,0,1
426804440,426804415,1114122,8.750552,3.7112677,-1.4500505,52.0,0,0,0,0,1
426906870,426906855,1114122,6.812366,2.5268207,-7.020541,52.125,0,0,0,0,1
427005685,427005670,1114122,7.7240314,2.4765713,-3.101098,51.875,0,0,0,0,1
427103385,427103359,1114122,6.2883377,5.5202417,-4.644469,52.0,0,0,0,0,1
427207094,427207079,1114122,9.131011,3.0293133,-2.4622145,52.0,0,0,0,0,1
427304668,427304653,1114122,6.2380886,4.2783666,-5.7786665,52.0,0,0,0,0,1
427407836,427407821,1114122,7.6163545,2.778067,-8.958728,52.0,0,0,0,0,1
427507337,427507322,1114122,8.398808,-0.4881358,-5.6063833,52.0,0,0,0,0,1
427602565,427602541,1114122,9.145368,2.1966112,-4.0630126,51.875,0,0,0,0,1
427707660,427707635,1114122,7.810173,2.2468605,-9.762716,52.0,0,0,0,0,1
427802731,427802707,1114122,8.140383,3.8907294,-5.599205,51.875,0,0,0,0,1
