timestamp,timestamp_sample,windspeed_north,windspeed_east,variance_north,variance_east,tas_innov,tas_innov_var,tas_scale,beta_innov,beta_innov_var,source
564627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
565627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
566627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
567627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
568627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
569627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
570627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
571627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
572627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
573627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
574627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
575627527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
576627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
577627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
578627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
579627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
580627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
581627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
582627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
583627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
584627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
585627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
586627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
587627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
588627560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
589627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
590627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
591627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
592627575,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
593627552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
594627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
595627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
596627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
597627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
598627551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
599627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
600627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
601627761,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
602627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
604627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
605627538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
606627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
608627503,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
609627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
610627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
611627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
612627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
613627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
614627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
615627502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
616627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
617627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
618627601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
619627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
620627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
621627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
622627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
623627529,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
624627682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
626627628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
627627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
628627560,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
629627561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
630627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
631627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
632627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
633627555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
634627523,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
635627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
637627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
638627549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
639627564,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
640627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
641627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
642627506,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
643627520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
644627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
645627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
646627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
647627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
648627515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
649627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
650627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651627543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
652627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
653627519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
654627624,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
655627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
656627505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
657627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
658627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
659627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
660627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
661627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
662627517,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
663627559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
664627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
665627524,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
666627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
667627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
668627753,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
669627511,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
670627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
671627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
672627567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
673627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
674627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
675627508,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
676627535,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
677627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
678627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
679627512,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
680627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
681627710,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
682627507,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
683627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
684627499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
685627609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
686627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
687627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
688627537,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
689627581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
690627513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
691627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
692627504,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
693627516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
694627509,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
695627510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
696627514,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
697627625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
