timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
409497663,409496729,2162698,1.5622166,-0.33638534,-9.770737,52.624115,0,0,0,0,2
409597720,409596796,2162698,1.5705963,-0.33518824,-9.783905,52.624115,0,0,0,0,2
409697834,409696884,2162698,1.5370775,-0.37588966,-9.848549,52.624115,0,0,0,0,2
409797996,409796964,2162698,1.5454572,-0.30885202,-9.76954,52.624115,0,0,0,0,2
409897989,409897056,2162698,1.4867992,-0.24779987,-9.7563715,52.624115,0,0,0,0,2
409998048,409997122,2162698,1.555034,-0.29328972,-9.704897,52.624115,0,0,0,0,2
410098133,410097208,2162698,1.5514427,-0.3866636,-9.688137,52.624115,0,0,0,0,2
410198328,410197369,2162698,1.5251064,-0.36391866,-9.759963,52.624115,0,0,0,0,2
410298293,410297366,2162698,1.5777789,-0.35673606,-9.825804,52.624115,0,0,0,0,2
410398378,410397448,2162698,1.5598224,-0.3196259,-9.813833,52.624115,0,0,0,0,2
410498483,410497529,2162698,1.5310919,-0.2621651,-9.793482,52.624115,0,0,0,0,2
410598564,410597617,2162698,1.5586253,-0.33877954,-9.811439,52.624115,0,0,0,0,2
410698643,410697697,2162698,1.5346833,-0.31483752,-9.737218,52.624115,0,0,0,0,2
410798720,410797773,2162698,1.602918,-0.415394,-9.788693,52.624115,0,0,0,0,2
410898820,410897860,2162698,1.590947,-0.39145198,-9.715671,52.624115,0,0,0,0,2
410998868,410997943,2162698,1.5215151,-0.31364042,-9.807847,52.624115,0,0,0,0,2
411096555,411095522,2162698,1.5618176,-0.30885202,-9.814631,52.624115,0,0,0,0,3
411196552,411195602,2162698,1.6168842,-0.32720757,-9.820217,52.624115,0,0,0,0,3
411296611,411295679,2162698,1.4915876,-0.33279404,-9.789891,52.624115,0,0,0,0,3
411396706,411395766,2162698,1.5354815,-0.37429354,-9.889649,52.718235,0,0,0,0,3
411496767,411495842,2162698,1.5474524,-0.32002497,-9.788295,52.718235,0,0,0,0,3
411596931,411595923,2162698,1.5809712,-0.34955347,-9.864909,52.718235,0,0,0,0,3
411696930,411696005,2162698,1.5713944,-0.30406362,-9.821015,52.718235,0,0,0,0,3
411797040,411796091,2162698,1.5586253,-0.38147613,-9.836179,52.718235,0,0,0,0,3
411897228,411896197,2162698,1.5953364,-0.30406362,-9.779516,52.718235,0,0,0,0,3
411997195,411996255,2162698,1.483607,-0.36152446,-9.748391,52.718235,0,0,0,0,3
412097310,412096349,2162698,1.5658079,-0.33359212,-9.770738,52.718235,0,0,0,0,3
412197352,412196419,2162698,1.5618176,-0.28171775,-9.782708,52.718235,0,0,0,0,3
412297431,412296493,2162698,1.5841635,-0.3631206,-9.805055,52.718235,0,0,0,0,3
412397517,412396575,2162698,1.5713944,-0.37429354,-9.763555,52.624115,0,0,0,0,3
412497596,412496660,2162698,1.5107414,-0.3168327,-9.760363,52.624115,0,0,0,0,3
412697745,412696819,2162698,1.6440185,-0.32640952,-9.799468,52.624115,0,0,0,0,3
412797918,412796901,2162698,1.5091451,-0.3343902,-9.767545,52.624115,0,0,0,0,3
412897992,412897027,2162698,1.5658079,-0.37908193,-9.811439,52.624115,0,0,0,0,3
412998021,412997096,2162698,1.5642118,-0.32800564,-9.817823,52.624115,0,0,0,0,3
413098099,413097160,2162698,1.495578,-0.32561144,-9.8274,52.624115,0,0,0,0,3
413198165,413197227,2162698,1.602519,-0.34476507,-9.900024,52.624115,0,0,0,0,3
413298266,413297315,2162698,1.554635,-0.4165911,-9.822612,52.624115,0,0,0,0,3
413398323,413397398,2162698,1.5682021,-0.28331387,-9.904015,52.53,0,0,0,0,3
413498424,413497482,2162698,1.5498466,-0.24261245,-9.886457,52.53,0,0,0,0,3
413598504,413597552,2162698,1.5682021,-0.37189934,-9.83139,52.53,0,0,0,0,3
413698572,413697634,2162698,1.5530388,-0.39344716,-9.911995,52.53,0,0,0,0,3
413796131,413795213,2162698,1.543063,-0.37469256,-9.900024,52.53,0,0,0,0,2
413896224,413895295,2162698,1.5921441,-0.32680854,-9.846154,52.53,0,0,0,0,2
413996414,413995376,2162698,1.5765818,-0.30406362,-9.8916445,52.53,0,0,0,0,2
414096394,414095458,2162698,1.5466543,-0.23343466,-9.794679,52.53,0,0,0,0,2
414196484,414195553,2162698,1.5286977,-0.40462008,-9.767146,52.53,0,0,0,0,2
414296546,414295621,2162698,1.555034,-0.39384618,-9.837775,52.53,0,0,0,0,2
414396624,414395706,2162698,1.5622166,-0.35673606,-9.853337,52.624115,0,0,0,0,2
414496771,414495784,2162698,1.5646108,-0.20470424,-9.846154,52.624115,0,0,0,0,2
414596796,414595865,2162698,1.5741876,-0.38307226,-9.896433,52.624115,0,0,0,0,2
414696872,414695947,2162698,1.5514427,-0.37469256,-10.020931,52.624115,0,0,0,0,2
414797032,414796023,2162698,1.5191209,-0.4177882,-9.799467,52.624115,0,0,0,0,2
414897119,414896128,2162698,1.6077064,-0.34356794,-9.813833,52.624115,0,0,0,0,2
414997164,414996235,2162698,1.5610195,-0.23104046,-9.956287,52.624115,0,0,0,0,2
415097279,415096273,2162698,1.5717934,-0.25019407,-9.850943,52.624115,0,0,0,0,2
415197295,415196354,2162698,1.5705963,-0.37349546,-9.886856,52.624115,0,0,0,0,2
415297362,415296436,2162698,1.5179238,-0.41180268,-9.841366,52.624115,0,0,0,0,2
415397453,415396519,2162698,1.5705963,-0.33638534,-9.88925,52.624115,0,0,0,0,2
415497541,415496606,2162698,1.5442601,-0.36990416,-9.801862,52.624115,0,0,0,0,2
415597604,415596681,2162698,1.5502456,-0.32441434,-9.982624,52.624115,0,0,0,0,2
415700239,415699297,2162698,1.6152881,-0.32002497,-9.864909,52.624115,0,0,0,0,3
415797778,415796854,2162698,1.5286977,-0.34237084,-9.901221,52.624115,0,0,0,0,2
415997955,415997014,2162698,1.6017209,-0.2896984,-9.965864,52.624115,0,0,0,0,2
416098024,416097100,2162698,1.4556746,-0.36990416,-9.743204,52.624115,0,0,0,0,2
416298170,416297251,2162698,1.553837,-0.4333505,-9.913192,52.624115,0,0,0,0,2
416398253,416397333,2162698,1.4987702,-0.49320555,-9.854534,52.624115,0,0,0,0,2
416498349,416497419,2162698,1.6136919,-0.39863458,-9.855731,52.624115,0,0,0,0,2
416698521,416697582,2162698,1.5454572,-0.2777274,-9.975441,52.624115,0,0,0,0,2
416798588,416797659,2162698,1.6891093,-0.25258827,-10.3226,52.624115,0,0,0,0,2
416998758,416997834,2162698,1.543063,-0.39264908,-10.225636,52.624115,0,0,0,0,2
417098820,417097902,2162698,1.6172832,-0.2777274,-9.653421,52.624115,0,0,0,0,2
417198906,417197986,2162698,1.389834,-0.6823475,-9.69532,52.624115,0,0,0,0,2
417296509,417295566,2162698,1.6863161,-0.35513994,-9.871294,52.624115,0,0,0,0,3
417396579,417395647,2162698,1.6296533,-0.5610413,-9.832189,52.624115,0,0,0,0,3
417496659,417495729,2162698,1.495578,-0.40142784,-9.569625,52.624115,0,0,0,0,3
417596754,417595813,2162698,1.6120958,-0.3830723,-9.820217,52.624115,0,0,0,0,3
417696824,417695893,2162698,1.4891934,-0.40302396,-9.832189,52.624115,0,0,0,0,3
417796909,417795977,2162698,1.6041151,-0.34237084,-9.801862,52.624115,0,0,0,0,3
417896992,417896055,2162698,1.5793751,-0.4165911,-9.825804,52.624115,0,0,0,0,3
417997083,417996137,2162698,1.5562311,-0.37189934,-9.756372,52.624115,0,0,0,0,3
418097241,418096222,2162698,1.5530388,-0.28810227,-9.751584,52.624115,0,0,0,0,3
418197232,418196301,2162698,1.5275007,-0.3726974,-9.857727,52.624115,0,0,0,0,3
418297319,418296393,2162698,1.6280572,-0.4995901,-9.59197,52.624115,0,0,0,0,3
418397398,418396464,2162698,1.542664,-0.31124622,-9.722055,52.718235,0,0,0,0,3
418497494,418496545,2162698,1.5306929,-0.3806781,-9.792285,52.718235,0,0,0,0,3
418597557,418596627,2162698,1.5203182,-0.44771573,-9.631874,52.718235,0,0,0,0,3
418697634,418696709,2162698,1.6232688,-0.31763077,-9.820217,52.718235,0,0,0,0,3
418797723,418796798,2162698,1.5570292,-0.4333505,-9.941524,52.718235,0,0,0,0,3
418897809,418896872,2162698,1.5929422,-0.3455631,-9.939928,52.718235,0,0,0,0,3
418997891,418996954,2162698,1.5410678,-0.545878,-9.920774,52.718235,0,0,0,0,3
419097975,419097036,2162698,1.554635,-0.48043647,-9.80665,52.718235,0,0,0,0,3
419198048,419197122,2162698,1.5586253,-0.24979505,-9.821814,52.718235,0,0,0,0,3
419298130,419297199,2162698,1.4668477,-0.26495832,-9.55925,52.718235,0,0,0,0,3
419398206,419397281,2162698,1.5841635,-0.40781236,-9.722055,52.718235,0,0,0,0,3
419498302,419497363,2162698,1.555433,-0.4461196,-9.736421,52.718235,0,0,0,0,3
419598376,419597450,2162698,1.5251065,-0.41260076,-9.750786,52.718235,0,0,0,0,3
419698476,419697526,2162698,1.5650098,-0.391851,-9.801064,52.718235,0,0,0,0,3
419798556,419797608,2162698,1.5187219,-0.34476507,-9.911995,52.718235,0,0,0,0,3
419898649,419897697,2162698,1.5203182,-0.22106463,-9.815429,52.718235,0,0,0,0,3
419998721,419997775,2162698,1.5490485,-0.4261679,-9.709286,52.718235,0,0,0,0,3
420098784,420097853,2162698,1.5713944,-0.48043647,-9.767545,52.718235,0,0,0,0,3
420198874,420197934,2162698,1.5626156,-0.31284237,-9.792285,52.718235,0,0,0,0,3
420298941,420298016,2162698,1.5051548,-0.24181437,-9.723651,52.718235,0,0,0,0,3
420396526,420395596,2162698,1.5598224,-0.272939,-9.8042555,52.718235,0,0,0,0,2
420496616,420495698,2162698,1.5490485,-0.45968673,-9.838972,52.718235,0,0,0,0,2
420596677,420595759,2162698,1.5358804,-0.24061728,-9.856929,52.718235,0,0,0,0,2
420696767,420695841,2162698,1.5143325,-0.21068975,-9.907207,52.718235,0,0,0,0,2
420796870,420795937,2162698,1.578976,-0.33039984,-9.7324295,52.718235,0,0,0,0,2
420896933,420896004,2162698,1.4975731,-0.33638534,-9.896433,52.718235,0,0,0,0,2
420997014,420996085,2162698,1.5251064,-0.36870706,-9.885659,52.718235,0,0,0,0,2
421097197,421096167,2162698,1.5897499,-0.35194764,-9.821015,52.718235,0,0,0,0,2
421197173,421196249,2162698,1.5310919,-0.24181437,-9.800665,52.718235,0,0,0,0,2
421297255,421296330,2162698,1.5658079,-0.33159694,-9.860519,52.718235,0,0,0,0,2
421397345,421396423,2162698,1.543063,-0.37828386,-9.859323,52.718235,0,0,0,0,2
421497443,421496499,2162698,1.5741876,-0.47764325,-10.152613,52.718235,0,0,0,0,2
421597520,421596583,2162698,1.590947,-0.25737667,-10.05445,52.718235,0,0,0,0,2
421697576,421696657,2162698,1.4975731,-0.06943185,-9.858126,52.718235,0,0,0,0,2
421797683,421796745,2162698,1.5622166,-0.34237084,-9.807847,52.718235,0,0,0,0,2
421897769,421896837,2162698,1.5837644,-0.3196259,-9.894038,52.718235,0,0,0,0,2
421997852,421996902,2162698,1.5478514,-0.272939,-10.068815,52.718235,0,0,0,0,2
422097932,422096984,2162698,1.590947,-0.33758244,-9.757569,52.718235,0,0,0,0,2
422198000,422197069,2162698,1.5466543,-0.40222588,-9.676167,52.718235,0,0,0,0,2
422298086,422297143,2162698,1.5310919,-0.16280572,-9.834184,52.718235,0,0,0,0,2
422398178,422397253,2162698,1.553837,-0.32321724,-9.76954,52.624115,0,0,0,0,2
422498260,422497310,2162698,1.5969325,-0.46686932,-9.776723,52.624115,0,0,0,0,2
422598377,422597398,2162698,1.5825673,-0.427365,-9.827001,52.624115,0,0,0,0,2
422698448,422697503,2162698,1.4939818,-0.23463176,-9.812635,52.624115,0,0,0,0,2
422798665,422797627,2162698,1.5634137,-0.3196259,-9.848549,52.624115,0,0,0,0,2
422898611,422897636,2162698,1.6172832,-0.3842694,-9.828198,52.624115,0,0,0,0,2
422998686,422997732,2162698,1.520318,-0.2896984,-9.858126,52.624115,0,0,0,0,2
423098749,423097811,2162698,1.5837644,-0.25139117,-9.846154,52.624115,0,0,0,0,2
423198823,423197885,2162698,1.6208745,-0.272939,-9.797073,52.624115,0,0,0,0,2
423298894,423297963,2162698,1.5298948,-0.30526072,-9.621099,52.624115,0,0,0,0,2
423396484,423395543,2162698,1.5721924,-0.35673606,-9.747594,52.718235,0,0,0,0,3
423496577,423495624,2162698,1.541866,-0.37189934,-9.945514,52.718235,0,0,0,0,3
423596639,423595706,2162698,1.5370775,-0.24021824,-9.981427,52.718235,0,0,0,0,3
423696717,423695788,2162698,1.5881538,-0.3535438,-9.685344,52.718235,0,0,0,0,3
423796799,423795869,2162698,1.5498466,-0.31763077,-9.881669,52.718235,0,0,0,0,3
423896876,423895951,2162698,0.57939684,-0.32401532,-10.010158,52.718235,0,0,0,0,3
423996968,423996033,2162698,1.4556746,-0.47884035,-9.552067,52.718235,0,0,0,0,3
424097140,424096172,2162698,1.7078639,0.037509162,-9.817025,52.718235,0,0,0,0,3
424197162,424196215,2162698,1.7621325,-0.39983168,-9.767545,52.718235,0,0,0,0,3
424297203,424296278,2162698,1.5155298,-0.23064144,-9.705296,52.718235,0,0,0,0,3
424397293,424396359,2162698,1.5777789,-0.0925758,-9.574413,52.624115,0,0,0,0,3
424497371,424496446,2162698,1.3223975,-1.2042835,-9.942322,52.624115,0,0,0,0,3
424597467,424596528,2162698,1.8690735,0.42776406,-8.682174,52.624115,0,0,0,0,3
424697564,424696638,2162698,1.3415511,-0.40062976,-9.565634,52.624115,0,0,0,0,3
424797623,424796693,2162698,1.9241401,-0.64962673,-9.804256,52.624115,0,0,0,0,3
424897703,424896767,2162698,1.6168842,0.43494666,-8.896853,52.624115,0,0,0,0,3
424997777,424996848,2162698,1.4987704,1.0861695,-6.8673687,52.624115,0,0,0,0,3
425097877,425096930,2162698,1.9033904,-1.4341269,-11.924721,52.624115,0,0,0,0,3
425197964,425197016,2162698,2.7126305,-0.557849,-12.232775,52.624115,0,0,0,0,3
425298067,425297093,2162698,2.0079372,0.053470507,-12.271082,52.624115,0,0,0,0,3
425398118,425397181,2162698,2.385423,1.0183338,-9.030131,52.53,0,0,0,0,3
425498186,425497255,2162698,1.269725,0.2290453,-8.473878,52.53,0,0,0,0,3
425598277,425597336,2162698,2.431711,-0.03511496,-10.391634,52.53,0,0,0,0,3
425698358,425697427,2162698,2.32477,-1.5713944,-10.926339,52.53,0,0,0,0,3
425798432,425797498,2162698,2.3590868,0.46208093,-11.553619,52.53,0,0,0,0,3
425898528,425897579,2162698,3.6048698,1.3487337,-7.6271286,52.53,0,0,0,0,3
425998614,425997667,2162698,3.3925838,1.3678873,-7.596004,52.53,0,0,0,0,3
426096156,426095238,2162698,3.5793316,0.90500826,-3.4823663,52.53,0,0,0,0,2
426198817,426197821,2162698,2.1053014,-1.6176823,-15.138537,52.53,0,0,0,0,3
426296348,426295420,2162698,3.0693667,-2.268506,-9.531317,52.53,0,0,0,0,2
426396420,426395487,2162698,3.7217865,-0.770933,-8.280347,52.20059,0,0,0,0,2
426496513,426495571,2162698,3.8007953,0.9504981,-11.647791,52.20059,0,0,0,0,2
