timestamp,nav_state_timestamp,failsafe_timestamp,armed_time,takeoff_time,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,geofence_violated,failure_detector_status,latest_arming_reason,latest_disarming_reason
488789140,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
489299905,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
489800479,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
490301467,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
490810024,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
491310069,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
492322514,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
493340805,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
494352515,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
494856050,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
495362241,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
495862930,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
496373471,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
496883221,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
497383234,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
497893478,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
498403727,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
498913772,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
499424036,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
499933515,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
500444656,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
500945466,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
501455717,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
501965504,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
502475952,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
502985640,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
503496507,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
504007602,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
504510435,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
505017464,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
505528000,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
506032490,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
506536478,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
507038909,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
507541364,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
508042158,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
508548038,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
509058878,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
509559968,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
510069200,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
510569214,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
511070521,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
511579773,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
512089520,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
512589775,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
513100706,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
513610817,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
514120877,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
515122521,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
515632566,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
516142576,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
516652852,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
517156057,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
517663637,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
518171719,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
518671964,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
519674773,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
520188643,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
520703759,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
521207349,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
521714770,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
522219193,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
523225643,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
523729765,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
524235588,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
524736814,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
525246769,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
525747687,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
526256579,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
526761399,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
527275891,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
527777575,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
528287773,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
528796440,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
529297317,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
529799014,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
530307186,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
530809589,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
531309682,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
531817786,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
532319204,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
532829468,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
533329524,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
533839766,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
534851741,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
535351749,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
535860665,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
536360699,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
536865161,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
537365196,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
537880571,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
538391358,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
539402784,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
539903651,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
540412690,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
540913526,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
541413569,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
541917328,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
542432496,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
542934547,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
543443856,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
543944530,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
544454064,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
544959882,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
545465504,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
545968951,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
546473489,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
546980219,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
547483853,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
547993919,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
548494590,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
548996081,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
549496122,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
549997303,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
550500809,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
551007709,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
551507738,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
552011284,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
552519023,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
553029469,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
554552597,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
555059764,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
555559772,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
556070494,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
556573299,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
557081469,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
557591601,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
558110234,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
558620505,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
559121505,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
559630812,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
560640169,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
561141641,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
561641716,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
562152533,761587,0,401776783,426970475,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
562661777,761587,0,401776783,0,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
563162553,761587,0,401776783,0,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
564183595,761587,0,401776783,0,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
564687727,761587,0,401776783,0,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
565188769,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
565692596,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
566192617,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
566694471,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
567197965,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
567704526,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
568209481,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
568715961,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
569225681,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
569736472,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
570246914,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
570756639,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
571264867,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
571774926,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
572277476,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
572787727,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
573295676,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
573797466,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
574306218,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
574807609,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
575317469,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
575826395,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
576328601,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
576828650,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
577329548,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
577839647,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
578339874,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
578840555,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
579344148,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
579848953,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
580353597,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
580870124,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
581380075,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
581880326,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
582381705,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
582891633,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
583401642,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
583911222,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
584412647,761587,0,401776783,564699238,304185404,304185372,304578591,0,2,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
