timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
420196845,800000.0,1.0,14119.286,0.0,2117,9120,16.960703,8,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
421202006,800000.0,1.0,13890.762,0.0,2461,9120,16.98015,9,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422203822,800000.0,1.0,13871.234,0.0,2806,9120,16.961159,10,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
423205331,800000.0,1.0,13894.662,0.0,3150,9120,16.984917,11,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
424210354,800000.0,1.0,13902.86,0.0,3496,9120,16.99983,12,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425209961,800000.0,1.0,13900.801,0.0,3840,9120,16.992422,13,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
426212680,800000.0,1.0,13902.902,0.0,4184,9120,16.99988,14,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
427221400,800000.0,1.0,13872.112,0.0,4535,9120,16.957354,15,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
428241639,800000.0,1.0,13973.859,0.0,4883,9120,16.941635,16,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
429240561,800000.0,1.0,13870.092,0.0,5227,9120,16.954884,17,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430249677,800000.0,1.0,13970.666,0.0,5570,9120,16.905212,18,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431251825,800000.0,1.0,13778.305,0.0,5914,9120,16.974504,19,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432261474,800000.0,1.0,13884.729,0.0,6258,9120,16.918032,20,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
433277217,800000.0,1.0,13669.034,0.0,6603,9120,16.886387,21,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434288125,800000.0,1.0,13604.13,0.0,6952,9120,16.99142,22,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
435299776,800000.0,1.0,13860.084,0.0,7294,9120,16.94265,23,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436313616,800000.0,1.0,13729.705,0.0,7642,9120,16.96627,24,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437331074,800000.0,1.0,13893.992,0.0,7994,9120,16.879715,25,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
438329391,800000.0,1.0,13899.358,0.0,8338,9120,16.995546,26,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439337559,800000.0,1.0,13855.61,0.0,8680,9120,16.852356,27,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
440339921,800000.0,1.0,13871.456,0.0,9021,9120,16.96143,28,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
441341612,800000.0,1.0,13760.229,0.0,9365,9120,16.938732,29,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
442349712,800000.0,1.0,13893.233,0.0,9712,9120,16.988058,30,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443348027,800000.0,1.0,13893.69,0.0,10050,9120,16.98373,31,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
444361262,800000.0,1.0,13605.68,0.0,10396,9120,16.993355,32,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
445372035,800000.0,1.0,13814.471,0.0,10750,9120,16.886892,33,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446374806,800000.0,1.0,13766.083,0.0,11093,9120,16.832582,34,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
447382492,800000.0,1.0,13888.181,0.0,11438,9120,16.976995,35,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
448396544,800000.0,1.0,13949.807,0.0,11778,9120,16.972996,36,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
449409217,800000.0,1.0,13602.603,0.0,12129,9120,16.934767,37,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450423792,800000.0,1.0,14237.092,0.0,12475,9120,16.903936,38,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451424354,800000.0,1.0,13919.397,0.0,12820,9120,16.966354,39,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
453436554,800000.0,1.0,13933.652,0.0,13512,9120,16.98373,41,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
454440095,800000.0,1.0,13742.397,0.0,13855,9120,16.852106,42,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
455446291,800000.0,1.0,13913.537,0.0,14199,9120,16.959211,43,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456460160,800000.0,1.0,13714.73,0.0,14545,9120,16.81818,44,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
457482373,800000.0,1.0,13932.955,0.0,14900,9120,16.982882,45,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458492973,800000.0,1.0,13814.414,0.0,15248,9120,16.94042,46,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
459508983,800000.0,1.0,13908.073,0.0,15597,9120,16.8932,47,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460514798,800000.0,1.0,13700.094,0.0,15938,9120,16.979048,48,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
461524044,800000.0,1.0,13936.094,0.0,16288,9120,16.913942,49,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
462530211,800000.0,1.0,13807.829,0.0,16632,9120,16.827951,50,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
463534314,800000.0,1.0,13846.682,0.0,16977,9120,16.877722,51,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
464536164,800000.0,1.0,13820.075,0.0,17321,9120,16.947361,52,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465541261,800000.0,1.0,13915.495,0.0,17665,9120,16.9616,53,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
466552528,800000.0,1.0,13859.5,0.0,18012,9120,16.935846,54,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
467567876,800000.0,1.0,13875.803,0.0,18358,9120,16.913218,55,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
468568774,800000.0,1.0,13848.059,0.0,18705,9120,16.981678,56,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469578253,800000.0,1.0,13865.214,0.0,19055,9120,16.827917,57,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
470585619,800000.0,1.0,13840.675,0.0,19397,9120,16.972622,58,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471586536,800000.0,1.0,13771.212,0.0,19740,9120,16.963308,59,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
472606194,800000.0,1.0,13860.741,0.0,20091,9120,16.99723,60,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473618138,800000.0,1.0,13834.498,0.0,20437,9120,16.862871,61,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
474620649,800000.0,1.0,13841.118,0.0,20782,9120,16.973166,62,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475624046,800000.0,1.0,13950.532,0.0,21122,9120,16.879648,63,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476640918,800000.0,1.0,13802.642,0.0,21465,9120,16.925983,64,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
477642548,800000.0,1.0,13719.089,0.0,21808,9120,16.825953,65,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478644729,800000.0,1.0,13785.004,0.0,22153,9120,16.904354,66,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
479650511,800000.0,1.0,13867.05,0.0,22498,9120,16.843372,67,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
480655805,800000.0,1.0,13868.756,0.0,22843,9120,16.960567,68,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481664167,800000.0,1.0,13931.689,0.0,23189,9120,16.981339,69,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
482686274,800000.0,1.0,13862.514,0.0,23543,9120,16.999405,70,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483691843,800000.0,1.0,13807.516,0.0,23886,9120,16.829983,71,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
484711228,800000.0,1.0,13789.749,0.0,24236,9120,16.983679,72,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
486478085,800000.0,1.0,13782.16,0.0,24839,9120,16.828035,73,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487489562,800000.0,1.0,13862.38,0.0,25191,9120,16.837702,74,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
488478947,800000.0,1.0,13839.569,0.0,25530,9120,16.971268,75,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489494501,800000.0,1.0,14042.53,0.0,25879,9120,16.93912,76,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
490490055,800000.0,1.0,13770.134,0.0,26220,9120,16.88612,77,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
491495358,800000.0,1.0,13739.543,0.0,26564,9120,16.924297,78,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492512131,800000.0,1.0,13893.819,0.0,26910,9120,16.904875,79,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493522789,800000.0,1.0,13726.272,0.0,27257,9120,16.957098,80,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
494526559,800000.0,1.0,13901.847,0.0,27598,9120,0.0,81,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
495524004,800000.0,1.0,13777.285,0.0,27942,9120,16.94623,82,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496539015,800000.0,1.0,14199.837,0.0,28293,9120,16.883287,83,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
497544913,800000.0,1.0,13879.381,0.0,28637,9120,16.966238,84,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498571708,800000.0,1.0,13867.236,0.0,28999,9120,16.95627,85,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
499588086,800000.0,1.0,13867.035,0.0,29342,9120,16.951147,86,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500594965,800000.0,1.0,13893.581,0.0,29687,9120,16.988483,87,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
501585966,800000.0,1.0,13780.687,0.0,30024,9120,16.845592,88,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
502589654,800000.0,1.0,13705.577,0.0,30369,9120,16.936455,89,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
503596073,800000.0,1.0,13720.594,0.0,30712,9120,16.950083,90,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
504586364,800000.0,1.0,13885.934,0.0,31054,9120,16.979132,91,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
505597742,800000.0,1.0,13772.525,0.0,31397,9120,16.953869,92,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506616591,800000.0,1.0,14016.046,0.0,31748,9120,16.887999,93,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
507618313,800000.0,1.0,13891.872,0.0,32094,9120,16.981508,94,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
508628092,800000.0,1.0,13756.877,0.0,32436,9120,16.999847,95,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509628714,800000.0,1.0,13852.439,0.0,32776,9120,16.829235,96,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510640374,800000.0,1.0,13748.27,0.0,33122,9120,16.989212,97,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
511647877,800000.0,1.0,13755.594,0.0,33467,9120,16.99332,98,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
512646578,800000.0,1.0,13884.325,0.0,33812,9120,16.977165,99,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
513651685,800000.0,1.0,13748.929,0.0,34149,9120,16.985088,100,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
514671102,800000.0,1.0,13756.752,0.0,34501,9120,16.999695,101,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
515680699,800000.0,1.0,13714.494,0.0,34844,9120,16.942547,102,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
516693200,800000.0,1.0,13747.433,0.0,35194,9120,16.988176,103,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
517682553,800000.0,1.0,14043.871,0.0,35532,9120,16.988956,104,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
518687966,800000.0,1.0,13815.425,0.0,35879,9120,16.892916,105,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519693784,800000.0,1.0,13796.024,0.0,36222,9120,16.982796,106,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520714180,800000.0,1.0,13890.152,0.0,36572,9120,16.984291,107,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520974795,800000.0,1.0,13779.43,0.0,36663,9120,16.844057,108,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
521978294,800000.0,1.0,13751.664,0.0,37003,9120,16.993406,109,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
522985956,800000.0,1.0,13793.234,0.0,37348,9120,16.965849,110,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
523985550,800000.0,1.0,13833.665,0.0,37691,9120,16.91522,111,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
524990430,800000.0,1.0,13726.4375,0.0,38033,9120,16.957302,112,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
526001223,800000.0,1.0,13893.274,0.0,38377,9120,16.988108,113,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
528025446,800000.0,1.0,13845.472,0.0,39073,9120,16.929657,115,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
529027212,800000.0,1.0,14024.377,0.0,39419,9120,16.965374,116,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530037635,800000.0,1.0,13747.572,0.0,39760,9120,16.928055,117,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531044074,800000.0,1.0,14068.86,0.0,40105,9120,16.954039,118,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
532053664,800000.0,1.0,13702.137,0.0,40451,9120,16.932203,119,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
533055112,800000.0,1.0,13843.844,0.0,40796,9120,16.922798,120,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
534064917,800000.0,1.0,13869.532,0.0,41139,9120,16.959078,121,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535079237,800000.0,1.0,13862.612,0.0,41494,9120,16.94574,122,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536094823,800000.0,1.0,13891.456,0.0,41842,9120,16.985884,123,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
537111189,800000.0,1.0,14093.087,0.0,42192,9120,16.976013,124,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538112798,800000.0,1.0,13855.601,0.0,42532,9120,16.942041,125,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539117751,800000.0,1.0,13760.354,0.0,42880,9120,16.9992,126,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540128375,800000.0,1.0,13724.008,0.0,43225,9120,16.95923,127,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
541131263,800000.0,1.0,13888.695,0.0,43567,9120,16.977623,128,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543138955,800000.0,1.0,13820.737,0.0,44256,9120,16.835234,130,0,0,0,0,0.0,3,5,0,0,0,1,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
