timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
401511239,401510201,1.536396,0.15178716,-9.572487
401561280,401560242,1.5707802,0.051969796,-9.691812
401611351,401610289,1.566411,0.12601715,-9.656814
401661362,401660324,1.5414972,0.16732779,-9.661618
401711448,401710371,1.4972417,0.23875527,-9.722093
401761464,401760414,1.4969401,0.2519231,-9.670591
401811497,401810446,1.524159,0.21658617,-9.689192
401861579,401860492,1.5520369,0.22967751,-9.7326145
401911594,401910534,1.5890055,0.1458294,-9.631342
401961622,401960569,1.5740186,0.11815736,-9.702442
402011715,402010624,1.5204424,0.22737955,-9.658976
402061699,402060654,1.4861679,0.21655744,-9.722076
402111724,402110692,1.5372616,0.31041223,-9.686909
402161776,402160733,1.5656742,0.23276824,-9.691941
402211880,402210780,1.5563515,0.20609283,-9.658202
402261882,402260819,1.5375065,0.21946926,-9.674496
402311900,402310855,1.5411762,0.16065763,-9.57954
402361957,402360901,1.5610952,0.23150271,-9.651765
402411987,402410937,1.5731663,0.22040302,-9.677376
402462037,402460978,1.5211111,0.30131668,-9.645513
402512057,402511019,1.4793569,0.2535897,-9.685829
402562091,402561060,1.5068119,0.13569412,-9.623198
402612138,402611101,1.5455713,0.22822234,-9.742109
402662178,402661142,1.5721639,0.16880395,-9.771847
402717254,402716187,1.5218428,0.20391604,-9.654474
402762274,402761226,1.514142,0.25280294,-9.855923
402812343,402811264,1.5079573,0.23782447,-9.716141
402862377,402861305,1.524267,0.18027031,-9.8924465
402912442,402911362,1.5758109,0.17418256,-9.822782
402962470,402961412,1.6015036,0.1253452,-9.785669
403012484,403011437,1.5390201,0.28872526,-9.752829
403062611,403061479,1.4362807,0.26747072,-9.666934
403112581,403111543,1.5167634,0.2826898,-9.754261
403162619,403161547,1.5736556,0.24607024,-9.636112
403212727,403211600,1.5611582,0.12796508,-9.740974
403262686,403261643,1.5369546,0.13332579,-9.725357
403312725,403311692,1.5519122,0.041137785,-9.743554
403362792,403361743,1.5529549,0.23816127,-9.688034
403412822,403411763,1.5495071,0.3389572,-9.727109
403462868,403461808,1.5010812,0.13160622,-9.677383
403513085,403511845,1.5020525,0.17044532,-9.741952
403562929,403561878,1.5473648,0.17811266,-9.659687
403612963,403611919,1.5903815,0.04746636,-9.771965
403662992,403661960,1.5740836,0.15752222,-9.639994
403713051,403712000,1.5274212,0.12947795,-9.688645
403763084,403762041,1.4845846,0.2051039,-9.72373
403813131,403812082,1.5333266,0.33849704,-9.733112
403863169,403862123,1.51809,0.13309613,-9.642928
403913233,403912164,1.5591062,0.19334689,-9.629711
403963248,403962205,1.563689,0.10562122,-9.635342
404013315,404012246,1.5547305,0.15336716,-9.657262
404113395,404112331,1.5243814,0.1539475,-9.630484
404163454,404162368,1.5272496,0.2453688,-9.694786
404213463,404212409,1.5630349,0.15403736,-9.610316
404263504,404262450,1.5582889,0.15820462,-9.753419
404313539,404312491,1.5533285,0.17249952,-9.640133
404363611,404362533,1.5372994,0.15292001,-9.704125
404413641,404412572,1.5581102,0.20321082,-9.617981
404463685,404462615,1.5445285,0.1525213,-9.689486
404513714,404512654,1.5145457,0.24477556,-9.596555
404563738,404562695,1.5418895,0.17511967,-9.669661
404613922,404612736,1.5717815,0.17338724,-9.580545
404663855,404662771,1.5285499,0.15932065,-9.676144
404714069,404712818,1.5406685,0.13076559,-9.655398
404763929,404762858,1.5518675,0.20781669,-9.63907
404814120,404812898,1.5469126,0.11317002,-9.670466
404864004,404862940,1.5428653,0.19225405,-9.635291
404914196,404912981,1.5392001,0.15305978,-9.645239
404964149,404963047,1.5474267,0.07066971,-9.673686
405014206,405013068,1.5179162,0.2763914,-9.693882
405064182,405063103,1.5381404,0.16476682,-9.6508665
405114326,405113144,1.548863,0.2610566,-9.754574
405164231,405163185,1.5372183,0.16771603,-9.6803055
405214534,405213225,1.5379303,0.05756244,-9.6780815
405264437,405263275,1.5633395,0.21459584,-9.716996
405314520,405313314,1.5586882,0.18335304,-9.65167
405364422,405363348,1.5333791,0.2455065,-9.675017
405414672,405413399,1.5268087,0.2527813,-9.710196
405464491,405463430,1.5324758,0.13601997,-9.659887
405514530,405513470,1.5137535,0.2117874,-9.630249
405564571,405563512,1.562261,0.15869614,-9.614006
405614767,405613557,1.5207781,0.121288136,-9.581311
405664640,405663593,1.53057,0.17198715,-9.654172
405714928,405713634,1.531262,0.1713992,-9.631588
405764718,405763674,1.5683063,0.18700886,-9.689196
405814977,405813715,1.5558563,0.16726458,-9.641972
405864794,405863756,1.5386487,0.14849253,-9.718187
405915086,405913808,1.519738,0.12844354,-9.64961
405964910,405963838,1.5426632,0.23085824,-9.657257
406015282,406013879,1.569162,0.19502601,-9.711238
406064958,406063919,1.5470304,0.22231847,-9.721467
406115154,406113960,1.4727591,0.24757862,-9.728706
406165057,406164001,1.4979837,0.1732336,-9.699602
406215124,406214049,1.5208209,0.15838653,-9.68947
406265131,406264083,1.5747004,0.15926118,-9.707891
406315225,406314123,1.6126975,0.27719966,-9.815496
406415375,406414205,1.4923568,0.12097132,-9.738989
406465286,406464246,1.4869184,0.13993168,-9.715337
406515488,406514287,1.5431035,0.2358698,-9.628264
406565391,406564327,1.578699,0.24846134,-9.554226
406615481,406614374,1.5370072,0.19598457,-9.619183
406665460,406664413,1.4873722,0.18831947,-9.600935
406715573,406714456,1.5290517,0.13341434,-9.613633
406765636,406764490,1.5701079,0.20855369,-9.65479
406815588,406814531,1.5650713,0.33122683,-9.650614
406865706,406864622,1.4791464,0.161918,-9.666868
406915823,406914615,1.5097184,0.1632572,-9.728666
406960676,406959649,1.5420635,0.2469016,-9.701182
407010779,407009692,1.568407,0.10822116,-9.746597
407065806,407064732,1.5296769,0.2563038,-9.670436
407165882,407164829,1.57098,0.18420488,-9.551764
407210927,407209867,1.5830133,0.23055741,-9.754971
407266076,407264928,1.5107192,0.046174858,-9.63235
407310982,407309942,1.5113944,0.18811798,-9.735744
407366064,407365006,1.5459148,0.082322724,-9.648466
407411091,407410016,1.5768356,0.252294,-9.767769
407466133,407465067,1.5370797,0.1827152,-9.563263
407511138,407510100,1.4987894,0.2538155,-9.794972
407561209,407560138,1.4885013,0.19040594,-9.626023
407611221,407610179,1.5559775,0.14182648,-9.720293
407711339,407710261,1.5607443,0.11437569,-9.703903
407761393,407760309,1.5285105,0.2788314,-9.638895
407811387,407810342,1.4923035,0.22038709,-9.682365
407861441,407860393,1.5044373,0.30811092,-9.632778
407911550,407910427,1.5100586,0.16482705,-9.696793
407961615,407960464,1.556841,0.09502131,-9.6723585
408011678,408010516,1.5619462,0.11476691,-9.663593
408061638,408060547,1.5729212,0.10324735,-9.631066
408111716,408110587,1.5882032,0.26107302,-9.6598215
408161674,408160628,1.5013794,0.207622,-9.689281
408211763,408210698,1.4762976,0.16367456,-9.665457
408261761,408260709,1.5032849,0.18839231,-9.655233
408311801,408310750,1.5722505,0.06795144,-9.731653
408361917,408360812,1.6461207,0.14291732,-9.64948
408411871,408410834,1.6074573,0.16341782,-9.6669855
408461983,408460872,1.4897605,0.15785621,-9.652138
408511987,408510913,1.448305,0.27987462,-9.714551
408562008,408560953,1.5043969,0.17107779,-9.668535
408612142,408610994,1.6008786,0.1747728,-9.779413
408662209,408661035,1.5836139,0.07418611,-9.653425
408712140,408711076,1.5463667,0.06322689,-9.778617
408762256,408761116,1.5160211,0.1930339,-9.657555
408812237,408811157,1.5612291,0.22596693,-9.786604
408862285,408861198,1.5216856,0.21464577,-9.608355
408912372,408911239,1.4948244,0.20972559,-9.734461
408962367,408961279,1.5116067,0.074610755,-9.630871
409012458,409011320,1.5877342,0.108582586,-9.703986
409062414,409061361,1.5964913,0.1318416,-9.592203
409112508,409111401,1.5550814,0.14246759,-9.704211
409162606,409161442,1.4917346,0.21537434,-9.592781
409212607,409211491,1.4699273,0.18893653,-9.694126
409262583,409261525,1.5272089,0.10738125,-9.601021
409312694,409311564,1.5923349,0.15496635,-9.753939
409362681,409361605,1.5836514,0.093461886,-9.625881
409412683,409411651,1.5346003,0.17117044,-9.705283
409462729,409461687,1.5296452,0.15287116,-9.626311
409512764,409511727,1.5088922,0.20107698,-9.687211
409562981,409561768,1.5407348,0.17465553,-9.622671
409612847,409611809,1.5473278,0.17993136,-9.6997595
409662902,409661857,1.5643685,0.14959489,-9.645788
409712943,409711890,1.5599,0.117444545,-9.725018
409762972,409761933,1.5539162,0.19218008,-9.648445
409813031,409811971,1.5445845,0.18159448,-9.689419
409863053,409862012,1.528451,0.19989532,-9.692121
409913363,409912053,1.5084705,0.21099089,-9.667872
409963150,409962094,1.5277671,0.14632747,-9.620955
410013183,410012135,1.5452316,0.20352635,-9.625591
410063238,410062175,1.5784155,0.08267836,-9.707074
410113327,410112216,1.5666041,0.17671725,-9.65194
410163295,410162256,1.5263374,0.18375087,-9.655818
410213471,410212297,1.4887991,0.16203326,-9.701043
410263392,410262338,1.5138328,0.24370037,-9.67041
410313607,410312389,1.5541201,0.120518476,-9.676514
410363472,410362420,1.5561336,0.1916036,-9.679701
410413501,410412460,1.5583115,0.19312061,-9.671804
410463582,410462507,1.5281218,0.129735,-9.754928
410513629,410512542,1.5383275,0.1695426,-9.652851
410563645,410562583,1.5540427,0.14597064,-9.697814
410613661,410612623,1.5485575,0.15632111,-9.648386
410663759,410662680,1.5381813,0.19920933,-9.765812
410713736,410712705,1.5314107,0.18447062,-9.649544
410763777,410762745,1.5396447,0.19859064,-9.708819
410813829,410812786,1.5376469,0.10252446,-9.658878
410863861,410862829,1.5378742,0.14751157,-9.702733
410914043,410912862,1.5637902,0.13877358,-9.648381
410963953,410962912,1.5689654,0.19948414,-9.68433
411014239,411012958,1.5209699,0.14781095,-9.599893
411064040,411063008,1.4894763,0.19869965,-9.680309
411114225,411113031,1.5390222,0.16112952,-9.676649
411164126,411163079,1.5822026,0.18040088,-9.704794
411214159,411213121,1.5927614,0.17969042,-9.586758
411264221,411263153,1.5316339,0.12489091,-9.723543
411314239,411313193,1.4810352,0.16343059,-9.647928
411364292,411363234,1.5163813,0.19326288,-9.697622
411414355,411413275,1.5590541,0.16580312,-9.685275
411464373,411463315,1.5680025,0.19367681,-9.727519
411514556,411513356,1.521513,0.116671644,-9.700477
411564476,411563405,1.5152556,0.093400605,-9.6838665
411614523,411613438,1.5410626,0.14659464,-9.6665
411664533,411663478,1.5514877,0.14417198,-9.687921
411714731,411713519,1.5479919,0.17492579,-9.728878
411764618,411763560,1.5157043,0.09524947,-9.654003
411814722,411813601,1.5173774,0.1579933,-9.680868
411864769,411863647,1.5600632,0.18762669,-9.697238
411914740,411913684,1.5870825,0.15942253,-9.647138
411964767,411963730,1.5221287,0.1744325,-9.6514225
412015013,412013797,1.5007991,0.124420196,-9.648388
412064860,412063804,1.530005,0.14942956,-9.682907
412114898,412113845,1.5646794,0.1694198,-9.659286
412165004,412163891,1.5680897,0.17090067,-9.717951
412215031,412213933,1.5388591,0.2252513,-9.681319
412265016,412263967,1.5386047,0.1533693,-9.719362
412315254,412314008,1.5374146,0.123887606,-9.620504
412365103,412364048,1.5265136,0.21485919,-9.722221
412415277,412414089,1.5345213,0.14025618,-9.638355
412465196,412464141,1.5521735,0.20512791,-9.7185955
412515353,412514171,1.5298288,0.18728724,-9.613107
412565301,412564215,1.5100152,0.14765131,-9.73094
412615565,412614252,1.5159531,0.10541066,-9.637862
412665371,412664293,1.5494199,0.13323948,-9.746939
412715564,412714334,1.5980879,0.20492104,-9.677943
412765468,412764375,1.5352457,0.19504696,-9.754862
412815639,412814422,1.4838934,0.16484767,-9.632483
412865560,412864467,1.500791,0.21235856,-9.747739
412915789,412914499,1.5485944,0.08696143,-9.663527
412965630,412964537,1.5992475,0.2119219,-9.652022
413015701,413014579,1.5588266,0.15905902,-9.617561
413065749,413064619,1.5253767,0.16684794,-9.71429
413110711,413109662,1.4800775,0.17180605,-9.72927
413165855,413164700,1.5180458,0.1883113,-9.717235
413210898,413209768,1.5597488,0.17466564,-9.693554
413265947,413264782,1.5678385,0.15360911,-9.714618
413310889,413309823,1.5375707,0.0585322,-9.736235
413361043,413359877,1.5303061,0.13631386,-9.702194
413410932,413409900,1.5206654,0.22567298,-9.7169895
413460980,413459949,1.5446961,0.15828797,-9.699314
413511045,413509986,1.5303273,0.25431374,-9.720956
413561078,413560022,1.5199594,0.11864698,-9.697757
413611090,413610063,1.5563686,0.15286468,-9.674962
413661145,413660104,1.5651923,0.10348345,-9.572876
413711176,413710144,1.5480866,0.12536821,-9.663147
413761238,413760185,1.524623,0.17951262,-9.666334
413811307,413810226,1.548779,0.0922203,-9.684231
413861314,413860270,1.5267175,0.12739095,-9.574402
413911347,413910309,1.5520469,0.15605676,-9.68537
413961395,413960348,1.5594497,0.11129261,-9.637268
414011507,414010400,1.5326602,0.17184071,-9.748103
414061475,414060430,1.5098469,0.13786697,-9.761291
414111537,414110470,1.5376594,0.23351964,-9.652675
414161550,414160511,1.5325898,0.14352113,-9.656099
414211651,414210552,1.5429746,0.14159879,-9.735386
414261651,414260593,1.5552783,0.14522365,-9.680618
414311671,414310633,1.5388753,0.08931554,-9.664051
414361718,414360674,1.5403411,0.19519296,-9.604202
414411775,414410715,1.5515192,0.15690753,-9.705932
414461820,414460762,1.5055658,0.17828223,-9.710618
414511829,414510796,1.5285524,0.2386176,-9.726906
414561879,414560837,1.5450456,0.10625216,-9.753181
414611905,414610878,1.5789379,0.16569851,-9.716942
414662002,414660939,1.5823308,0.08124915,-9.615098
414711991,414710959,1.5439981,0.14137307,-9.65406
414762098,414761015,1.5036511,0.22752693,-9.650564
414812141,414811056,1.5196322,0.07279554,-9.6954975
414862128,414861096,1.5495077,0.2541048,-9.633524
414912170,414911138,1.5850416,0.1255562,-9.700062
414962230,414961174,1.5465157,0.12547365,-9.671623
415012252,415011211,1.5431298,0.21526481,-9.746183
415062290,415061252,1.5253453,0.06452117,-9.6945095
415112369,415111287,1.5292138,0.27408335,-9.695987
415162396,415161326,1.529837,0.12301972,-9.700391
415212475,415211366,1.5506804,0.1789681,-9.689307
415262527,415261407,1.5597284,0.17945088,-9.703735
415312514,415311458,1.520774,0.07943366,-9.734354
415362546,415361489,1.529232,0.20118338,-9.638359
415412588,415411530,1.5654191,0.095695704,-9.715559
415462643,415461578,1.5316253,0.16355869,-9.763301
415512676,415511611,1.5635636,0.17947711,-9.848415
415562705,415561652,1.536711,0.09721554,-9.71342
415612792,415611697,1.5321399,0.18563786,-9.7209015
415662821,415661734,1.5357968,0.03591606,-9.693089
415712819,415711775,1.590668,0.18858586,-9.686758
415762883,415761825,1.571315,0.14332633,-9.697484
415812934,415811874,1.5184622,0.16376822,-9.740501
415862940,415861897,1.5380373,0.20607594,-9.704937
415963029,415961978,1.5575528,0.22820573,-9.749879
416013337,416012019,1.5798495,0.14479803,-9.563382
416063103,416062060,1.5412952,0.1748489,-9.538719
416113179,416112109,1.4747794,0.11402403,-9.521984
416263279,416262223,1.5403501,0.17406097,-9.795311
416313316,416312264,1.5401629,0.1431809,-9.703141
416363411,416362305,1.4730359,0.1281708,-9.76536
416413427,416412345,1.4920577,0.030826276,-9.79855
416463544,416462427,1.647141,0.1545742,-9.751652
416513613,416512427,1.6264484,0.09586432,-9.680437
416563565,416562470,1.5785881,0.11696769,-9.6200485
416663645,416662550,1.4879537,0.21581614,-9.591762
416713811,416712593,1.5207589,0.2253948,-9.777457
416763721,416762631,1.5733914,0.108824305,-9.471861
416813823,416812672,1.6146529,0.038276657,-9.987524
416863819,416862712,1.6157122,0.20427877,-9.94279
416963835,416962794,1.4933028,0.10975578,-9.823321
417014005,417012868,1.5072786,0.074407846,-9.753
417063914,417062876,1.5613918,0.08779666,-9.580559
417113966,417112916,1.6248809,0.19564681,-9.593736
417164137,417162974,1.5304585,0.016150117,-9.4836235
417214196,417213009,1.4659501,0.0787392,-9.598106
417264269,417263046,1.5139625,0.1133271,-9.635373
417314133,417313080,1.560842,0.1255159,-9.482396
417364393,417363120,1.6368672,0.10377268,-9.8449745
417414199,417413161,1.5341995,0.031243121,-9.854518
417464512,417463202,1.4869624,0.03934124,-9.90392
417514279,417513243,1.5016518,0.11020793,-9.637545
417564579,417563284,1.596385,0.089541644,-9.926947
417614423,417613330,1.6334352,0.08116987,-9.672079
417664690,417663365,1.5669271,0.08723089,-9.814236
417714464,417713406,1.4828782,0.10184937,-9.656524
417764830,417763458,1.4982897,0.11016388,-9.8055725
417814549,417813497,1.600247,0.14583966,-9.63085
417864725,417863529,1.6257496,0.15088455,-9.703479
417914634,417913570,1.5171784,0.038803097,-9.62696
417964839,417963610,1.4942405,0.080384776,-9.736991
418014722,418013651,1.5840337,0.1139711,-9.680679
418064874,418063698,1.5941355,0.16459624,-9.78534
418114784,418113733,1.5081967,0.2104026,-9.693565
418164937,418163774,1.4404781,0.10514984,-9.563879
418214863,418213814,1.5257664,0.14532651,-9.722727
418264987,418263862,1.6364279,0.12237549,-9.738397
418314938,418313897,1.6253656,-0.0053254804,-9.579937
418365113,418363937,1.6016258,0.13148732,-9.705812
418415061,418413978,1.4989505,0.11190054,-9.560158
418465073,418464019,1.4827783,0.17140959,-9.819748
418515095,418514060,1.4846166,0.08336948,-9.708336
418565237,418564101,1.5292463,0.037063934,-9.807882
418615281,418614158,1.4786618,0.050792422,-9.551028
418665246,418664186,1.5252287,0.10986506,-9.998564
418715311,418714245,1.5863115,0.17553338,-9.7135515
418765476,418764279,1.5346315,0.053017206,-9.794911
418815466,418814352,1.5039814,0.07701417,-9.672807
418865571,418864377,1.5767437,0.0784086,-9.926109
418915557,418914491,1.5526155,0.22871134,-9.760856
418965482,418964427,1.5111637,0.2875618,-9.634554
419015534,419014468,1.4923768,-0.029583663,-9.67938
419065604,419064517,1.4937475,0.1442898,-9.685388
419115622,419114550,1.5660793,0.0076342747,-9.674686
419165815,419164594,1.5990235,0.22725391,-9.668013
419215778,419214632,1.5208473,0.23257506,-9.6402445
419265717,419264673,1.5167346,0.06776415,-9.769754
419315769,419314724,1.4669087,0.29503867,-9.436676
419365803,419364754,1.5117841,0.084138885,-9.7275915
419410872,419409799,1.5710081,0.13703895,-9.582733
419465914,419464836,1.5711052,0.064033106,-9.653988
419510983,419509873,1.533429,0.050043315,-9.691189
419565971,419564922,1.4676046,0.2713833,-9.765968
419611133,419609955,1.5165497,0.08518996,-9.689932
419666092,419665021,1.5464543,0.230073,-9.786387
419711076,419710036,1.5802982,0.05918897,-9.685787
419761127,419760079,1.5460469,-0.02344172,-9.674268
419811281,419810134,1.5144523,0.17448166,-9.821994
419861231,419860161,1.5436451,0.0666787,-9.626761
419911243,419910199,1.5310892,0.2919123,-9.700318
419961329,419960240,1.5499704,0.12288008,-9.737129
420011490,420010281,1.5300522,0.108982995,-9.638698
420061487,420060322,1.5129634,0.2475756,-9.762661
420111469,420110370,1.5474375,0.019949714,-9.640463
420161531,420160410,1.5605078,0.20521179,-9.773456
420211651,420210444,1.534552,0.15608066,-9.705876
420261577,420260497,1.5139817,0.19102651,-9.742313
420311621,420310527,1.5078495,0.25760567,-9.655296
420361679,420360571,1.5336,0.14691274,-9.771126
420411719,420410610,1.5642549,0.16043758,-9.7073555
420461723,420460654,1.5327092,0.14334089,-9.735064
420511873,420510689,1.545245,0.1033249,-9.573082
420562023,420560731,1.5605879,0.21781902,-9.766532
420611861,420610771,1.5366184,0.2065242,-9.661514
420662021,420660812,1.5084811,0.22699767,-9.869789
420712024,420710853,1.5245817,0.24209283,-9.52835
420762219,420760894,1.5445743,0.027221434,-9.65524
420812125,420810942,1.5553567,0.1820089,-9.662052
420862234,420860975,1.5379442,0.16851744,-9.70963
420912166,420911018,1.5168186,0.16314854,-9.710766
420962321,420961057,1.4788711,0.2503473,-9.504498
421012322,421011098,1.5652717,0.15963757,-9.779077
421062180,421061139,1.5849884,0.21349852,-9.576073
421112443,421111180,1.5615954,0.12081842,-9.743105
421162283,421161220,1.5353963,0.089215174,-9.774257
421212317,421211261,1.5021683,0.25757095,-9.707453
421262371,421261306,1.5124942,0.20595688,-9.617046
421312392,421311343,1.5630093,0.2623855,-9.74831
421362461,421361401,1.5477502,0.14315847,-9.586743
421412485,421411424,1.5656741,0.1486465,-9.850693
421512558,421511506,1.5509719,-0.008447267,-9.841032
421562621,421561547,1.5520377,0.1792164,-9.578311
421612632,421611590,1.5687795,0.251932,-9.777621
421662814,421661628,1.5298865,0.21772894,-9.633968
421712707,421711669,1.4987855,0.39941013,-9.828317
421762763,421761710,1.5379696,0.12863114,-9.599598
421812845,421811751,1.5529885,0.15104035,-9.769911
421862849,421861800,1.572102,0.13185135,-9.664153
421912871,421911835,1.533588,0.16272478,-9.726908
421962934,421961875,1.49898,0.25745726,-9.72986
422012962,422011914,1.5155406,0.2404831,-9.575472
422062987,422061955,1.5365593,0.31027955,-9.673847
422113081,422111995,1.568606,0.11711867,-9.651576
422163254,422162035,1.526871,0.09146987,-9.718819
422213119,422212077,1.5365629,0.13204972,-9.627932
422263151,422262118,1.5447673,0.16986868,-9.816951
422313269,422312166,1.5372957,0.3281358,-9.623927
422363227,422362200,1.5350819,0.21683998,-9.632239
422413292,422412250,1.5396471,0.14690983,-9.6258545
422463527,422462281,1.5227648,0.1497525,-9.668022
422513371,422512322,1.5460011,0.06597881,-9.712564
422563567,422562366,1.5780017,0.24776098,-9.734242
422613455,422612409,1.5560077,0.18071073,-9.658703
422663500,422662452,1.5368968,0.2834354,-9.7085
422713557,422712507,1.4960909,0.24133137,-9.732374
422763627,422762563,1.5273075,0.17819972,-9.723532
422813645,422812575,1.5561292,0.14556268,-9.598784
422863800,422862608,1.6061339,0.09156179,-9.724055
422913743,422912649,1.597059,0.13931663,-9.693519
422963730,422962690,1.5265827,0.16079263,-9.692476
423013781,423012733,1.5040413,0.19425954,-9.683821
