timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
399615498,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
399704976,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
399795894,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
399905111,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
400199448,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
400395845,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
400500132,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
400595720,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
400705826,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
400746012,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
401097013,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
401206395,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
401296347,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
401410701,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
401506636,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
401600616,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
401700824,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
401796771,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
401891138,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402006751,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402101210,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
402211099,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402301488,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402401494,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
402511414,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
402607794,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402701640,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
402807646,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
402961821,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
403098728,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
403207846,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
403298898,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
403398779,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
403508155,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
403602448,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
403712570,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
403758352,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
403872436,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
404002533,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
404068688,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
404202722,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
404292906,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
404403091,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
404499169,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
404583300,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
404693179,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
404809002,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
404880025,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
405003599,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
405113452,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405203688,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405303669,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405413943,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405509802,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405533822,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405699947,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405809479,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
405905854,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406010185,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406114342,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
406204400,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
406314528,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406424564,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406504653,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406604681,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
406715655,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
406805022,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
406851272,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
407005105,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407205297,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407291624,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407405534,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
407502013,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407605693,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407675691,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
407805886,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407895991,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
407996310,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408086023,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
408201985,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
408312011,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408406247,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
408496399,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408606447,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408706404,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408766521,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
408896568,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
409006812,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409103413,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409177002,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409312945,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409407067,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
409497224,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409607277,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
409697202,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
409807253,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
409913620,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410007458,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410073748,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
410197736,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410304308,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410394354,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
410503942,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410593764,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
410708389,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
410798352,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
410908962,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411005137,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
411114350,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
411204359,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411298747,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411408677,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411498943,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411614650,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411679036,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
411798940,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
411909023,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
412010849,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
412055450,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412209423,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412315555,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412405386,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412509682,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
412579595,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
412705657,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412809744,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
412896521,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
413009982,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
413090150,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
413205922,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
413310564,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
413406646,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
413497059,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
413606342,0,-0.0,0.23366834,0.0,0.0,0.0,0.0,0.0,0.0
413700832,0,-0.0,0.39447236,0.0,0.0,0.0,0.0,0.0,0.0
413810724,0,-0.0,0.46984926,0.0,0.0,0.0,0.0,0.0,0.0
413900929,0,-0.0,0.42713568,0.0,0.0,0.0,0.0,0.0,0.0
414010732,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
414097313,0,-0.0,0.06281407,0.0,0.0,0.0,0.0,0.0,0.0
414210873,0,-0.0,-0.073619634,0.0,0.0,0.0,0.0,0.0,0.0
414300961,0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414411091,0,-0.0,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
414501243,0,-0.0,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
414597716,0,-0.0,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
414707134,0,-0.0625,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
414811543,0,-0.097222224,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
414902245,0,-0.104166664,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
415011494,0,-0.11805555,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
415097930,0,-0.121527776,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
415207689,0,-0.1423611,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
415298133,0,-0.16319445,0.17085427,0.0,0.0,0.0,0.0,0.0,0.0
415407712,0,-0.12847222,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415511897,0,-0.045138888,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415602108,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415712120,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415802401,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415902252,0,-0.090277776,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
415998154,0,-0.21875,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
416108311,0,-0.34375,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
416309287,0,-0.2847222,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
416398480,0,-0.16319445,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
416499497,0,-0.15277778,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
416698962,0,-0.5138889,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
416809155,0,-0.18402778,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
417010145,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417103653,0,0.114503816,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417199290,0,0.32569975,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417309341,0,0.21882951,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417413615,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417509374,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417600085,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417693823,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417799683,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
417893898,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418004321,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418074159,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418191048,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418300352,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418390268,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418510241,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418614674,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418704951,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418794881,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418910886,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
418994992,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419105113,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419215051,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419281409,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419395218,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419505435,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419601819,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419711399,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
419801545,0,-0.0,0.17336683,0.010075566,0.0,0.0,0.0,0.0,0.0
419912246,0,-0.0,0.17336683,0.012594459,0.0,0.0,0.0,0.0,0.0
420001550,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
420081683,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
420202355,0,-0.0,0.17336683,-0.06234414,0.0,0.0,0.0,0.0,0.0
420291773,0,-0.0,0.17336683,-0.2169576,0.0,0.0,0.0,0.0,0.0
420401824,0,-0.0,0.17336683,-0.33915213,0.0,0.0,0.0,0.0,0.0
420502068,0,-0.0,0.17336683,-0.1670823,0.0,0.0,0.0,0.0,0.0
420592061,0,-0.0,0.17336683,-0.012468828,0.0,0.0,0.0,0.0,0.0
420702163,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
420746331,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
420896559,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
420972319,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
421092351,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
421187313,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
421296644,0,-0.0,0.17336683,-0.0074812965,0.0,0.0,0.0,0.0,0.0
421402819,0,-0.0,0.17336683,-0.2094763,0.0,0.0,0.0,0.0,0.0
421492628,0,-0.0,0.17336683,-0.3042394,0.0,0.0,0.0,0.0,0.0
421606970,0,-0.0,0.17336683,-0.1820449,0.0,0.0,0.0,0.0,0.0
421693554,0,-0.0,0.17336683,-0.0648379,0.0,0.0,0.0,0.0,0.0
421807372,0,-0.0,0.17336683,-0.029925186,0.0,0.0,0.0,0.0,0.0
421903681,0,-0.0,0.17336683,-0.2169576,0.0,0.0,0.0,0.0,0.0
421993663,0,-0.0,0.17336683,-0.3765586,0.0,0.0,0.0,0.0,0.0
422097410,0,-0.0,0.17336683,-0.4189526,0.0,0.0,0.0,0.0,0.0
422203205,0,-0.0,0.17336683,-0.16957606,0.0,0.0,0.0,0.0,0.0
422313354,0,-0.0,0.17336683,-0.0723192,0.0,0.0,0.0,0.0,0.0
422397653,0,-0.0,0.17336683,-0.0723192,0.0,0.0,0.0,0.0,0.0
422504151,0,-0.0,0.17336683,-0.10473815,0.0,0.0,0.0,0.0,0.0
422603927,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
422713645,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
422798019,0,-0.0,0.1758794,0.0,0.0,0.0,0.0,0.0,0.0
422894334,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
423014053,0,-0.0,0.17336683,0.15617129,0.0,0.0,0.0,0.0,0.0
423104130,0,-0.0,0.17336683,0.26700252,0.0,0.0,0.0,0.0,0.0
423208648,0,-0.0,0.17336683,0.34508815,0.0,0.0,0.0,0.0,0.0
423298255,0,-0.0,0.1758794,0.3602015,0.0,0.0,0.0,0.0,0.0
423404363,0,-0.0,0.17336683,0.3274559,0.0,0.0,0.0,0.0,0.0
423514411,0,-0.0,0.17336683,0.08312342,0.0,0.0,0.0,0.0,0.0
423605124,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
423678729,0,-0.0,0.17336683,0.0,0.0,0.0,0.0,0.0,0.0
423808875,0,-0.0,0.17336683,0.0,0.009803922,0.0,0.0,0.0,0.0
423898964,0,-0.0,0.17336683,0.0,0.09313726,0.0,0.0,0.0,0.0
423995511,0,-0.0,0.17336683,0.0,0.13357843,0.0,0.0,0.0,0.0
424114806,0,-0.0,0.17336683,0.0,0.13357843,0.0,0.0,0.0,0.0
424209307,0,-0.0,0.17336683,0.0,0.12990196,0.0,0.0,0.0,0.0
424299262,0,-0.0,0.17336683,0.0,0.12990196,0.0,0.0,0.0,0.0
424409294,0,-0.0,0.17336683,0.0,0.12745099,0.0,0.0,0.0,0.0
424499510,0,-0.0,0.17336683,0.0,0.12745099,0.0,0.0,0.0,0.0
424596104,0,-0.0,0.17336683,0.0,0.1384804,0.0,0.0,0.0,0.0
424706091,0,-0.0,0.17336683,0.0,0.17034313,0.0,0.0,0.0,0.0
424805399,0,-0.0,0.17336683,0.0,0.17156863,0.0,0.0,0.0,0.0
424896000,0,-0.0,0.17336683,0.0,0.21078432,0.0,0.0,0.0,0.0
425005716,0,-0.0,0.1758794,0.0,0.22426471,0.0,0.0,0.0,0.0
425100757,0,-0.0,0.17336683,0.0,0.24754901,0.0,0.0,0.0,0.0
425170200,0,-0.0,0.17336683,0.0,0.24754901,0.0,0.0,0.0,0.0
425296648,0,-0.0,0.17336683,0.0,0.24754901,0.0,0.0,0.0,0.0
425415815,0,-0.0,0.17336683,0.0,0.24632353,0.0,0.0,0.0,0.0
425506670,0,-0.0,0.17336683,0.0,0.25,0.0,0.0,0.0,0.0
425600558,0,-0.0,0.17336683,0.0,0.28308824,0.0,0.0,0.0,0.0
425696621,0,-0.0,0.1758794,0.0,0.28431374,0.0,0.0,0.0,0.0
425806407,0,-0.0,0.17336683,0.0,0.31985295,0.0,0.0,0.0,0.0
425910719,0,-0.0,0.17336683,0.0,0.31985295,0.0,0.0,0.0,0.0
426000893,0,-0.0,0.17336683,0.0,0.31985295,0.0,0.0,0.0,0.0
426097084,0,-0.0,0.1758794,0.042821158,0.31862745,0.0,0.0,0.0,0.0
426197335,0,-0.0,0.17336683,0.10075567,0.31985295,0.0,0.0,0.0,0.0
426307330,0,-0.0,0.17336683,0.11335012,0.39215687,0.0,0.0,0.0,0.0
426376754,0,-0.0,0.17336683,0.11083123,0.4007353,0.0,0.0,0.0,0.0
426486728,0,-0.0,0.17336683,0.09823678,0.4019608,0.0,0.0,0.0,0.0
426597554,0,-0.0,0.17336683,0.047858942,0.41421568,0.0,0.0,0.0,0.0
426711244,0,-0.0,0.17336683,0.08816121,0.48161766,0.0,0.0,0.0,0.0
426807570,0,-0.0,0.17336683,0.15113351,0.5036765,0.0,0.0,0.0,0.0
426897635,0,-0.0,0.17336683,0.15617129,0.5502451,0.0,0.0,0.0,0.0
427007665,0,-0.0,0.18341708,0.23677582,0.5686275,0.0,0.0,0.0,0.0
427091561,0,-0.0,0.19849247,0.04534005,0.5625,0.0,0.0,0.0,0.0
427207448,0,-0.0,0.23869346,0.0,0.5661765,0.0,0.0,0.0,0.0
427311640,0,-0.0,0.27386934,0.0,0.58455884,0.0,0.0,0.0,0.0
427407712,0,-0.0,0.36180905,0.0,0.5857843,0.0,0.0,0.0,0.0
427497730,0,-0.0,0.38693467,0.0,0.5919118,0.0,0.0,0.0,0.0
427607657,0,-0.0,0.41708544,0.0,0.625,0.0,0.0,0.0,0.0
427702090,0,-0.0,0.44723618,0.0,0.6911765,0.0,0.0,0.0,0.0
427811957,0,-0.0,0.4321608,0.0,0.69240195,0.0,0.0,0.0,0.0
427902103,0,-0.0,0.40452263,0.0,0.69240195,0.0,0.0,0.0,0.0
428012264,0,-0.0,0.49497488,0.0,0.6936275,0.0,0.0,0.0,0.0
428102278,0,-0.0,0.60301507,0.0,0.6936275,0.0,0.0,0.0,0.0
428212258,0,-0.0,0.41959798,0.0,0.69240195,0.0,0.0,0.0,0.0
428314480,0,-0.0,0.2713568,0.0,0.6936275,0.0,0.0,0.0,0.0
428399213,0,0.012722646,0.2512563,0.0,0.6936275,0.0,0.0,0.0,0.0
428512420,0,0.04071247,0.18592964,0.0,0.6936275,0.0,0.0,0.0,0.0
428598922,0,0.07379135,0.17839196,0.0,0.6936275,0.0,0.0,0.0,0.0
428708718,0,0.053435113,0.17839196,0.0,0.6936275,0.0,0.0,0.0,0.0
428812621,0,0.07124682,0.17839196,0.0,0.69240195,0.0,0.0,0.0,0.0
428903003,0,0.114503816,0.17839196,0.0,0.6911765,0.0,0.0,0.0,0.0
428999048,0,0.15012723,0.13065326,0.0,0.6911765,0.0,0.0,0.0,0.0
429109183,0,0.25699747,0.16582915,0.0,0.6911765,0.0,0.0,0.0,0.0
429193249,0,0.18829517,0.17085427,0.0,0.6911765,0.0,0.0,0.0,0.0
429303295,0,0.13994911,0.17085427,0.0,0.6911765,0.0,0.0,0.0,0.0
429404715,0,0.14249364,0.16331658,0.0,0.6911765,0.0,0.0,0.0,0.0
