timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
15539164,15538183,2162698,-0.25498247,-0.10414778,-9.842564,38.17706,0,0,0,0
15639214,15638220,2162698,-0.14963761,-0.1316811,-9.929952,38.17706,0,0,0,0
15739266,15738268,2162698,-0.19752164,-0.19991584,-9.91439,38.17706,0,0,0,0
16039298,16038392,2162698,-0.1592144,-0.1604115,-9.919178,38.271175,0,0,0,0
16139348,16138435,2162698,-0.16400282,-0.15562311,-9.933543,38.271175,0,0,0,0
16239381,16238478,2162698,-0.19033903,-0.17597382,-9.911995,38.271175,0,0,0,0
16339421,16338523,2162698,-0.16879122,-0.16160862,-9.908403,38.271175,0,0,0,0
16639631,16638660,2162698,-0.18435353,-0.17477672,-9.923966,38.271175,0,0,0,0
16739681,16738717,2162698,-0.14844051,-0.17357962,-9.920375,38.271175,0,0,0,0
16939672,16938778,2162698,-0.19632454,-0.15562311,-9.913192,38.271175,0,0,0,0
17039741,17038825,2162698,-0.19991584,-0.19153613,-9.871294,38.271175,0,0,0,0
17139835,17138874,2162698,-0.1388637,-0.16759412,-9.888053,38.271175,0,0,0,0
17339868,17338953,2162698,-0.18674773,-0.15801731,-9.939528,38.271175,0,0,0,0
17439919,17439001,2162698,-0.1400608,-0.17956513,-9.890448,38.271175,0,0,0,0
17539940,17539042,2162698,-0.18914193,-0.1604115,-9.858126,38.271175,0,0,0,0
17640034,17639086,2162698,-0.17477672,-0.142455,-9.920375,38.271175,0,0,0,0
17740031,17739137,2162698,-0.18315643,-0.19033903,-9.923966,38.271175,0,0,0,0
17840063,17839169,2162698,-0.1604115,-0.17238252,-9.932345,38.271175,0,0,0,0
18037676,18036765,2162698,-0.17238252,-0.16759412,-9.916783,38.271175,0,0,0,0
18137760,18136806,2162698,-0.13247916,-0.20749748,-9.89364,38.271175,0,0,0,0
18237810,18236845,2162698,-0.20031486,-0.13327724,-9.933543,38.271175,0,0,0,0
18337867,18336895,2162698,-0.13726756,-0.1731806,-9.945514,38.271175,0,0,0,0
18437904,18436932,2162698,-0.17477672,-0.1604115,-9.873688,38.271175,0,0,0,0
18537933,18536974,2162698,-0.1604115,-0.1683922,-9.932744,38.271175,0,0,0,0
18838080,18837112,2162698,-0.18674773,-0.20111294,-9.929553,38.271175,0,0,0,0
18938083,18937169,2162698,-0.21547815,-0.13806564,-9.851341,38.271175,0,0,0,0
19238193,19237286,2162698,-0.19632454,-0.14764245,-9.882466,38.45941,0,0,0,0
19338230,19337328,2162698,-0.16360378,-0.1604115,-9.91439,38.45941,0,0,0,0
19438302,19437383,2162698,-0.165998,-0.1364695,-9.825804,38.45941,0,0,0,0
19538319,19537413,2162698,-0.1436521,-0.20829555,-9.937532,38.45941,0,0,0,0
19638358,19637456,2162698,-0.177969,-0.14684437,-9.924765,38.45941,0,0,0,0
21139023,21138125,2162698,-0.18834387,-0.16120958,-9.933543,38.45941,0,0,0,0
21239113,21238191,2162698,-0.13327724,-0.17158444,-9.945514,38.45941,0,0,0,0
21539190,21538293,2162698,-0.1947284,-0.17876706,-9.879274,38.45941,0,0,0,0
21639247,21638344,2162698,-0.17717093,-0.165998,-9.948707,38.45941,0,0,0,0
21939383,21938480,2162698,-0.17717093,-0.13327724,-9.925562,38.45941,0,0,0,0
22039440,22038516,2162698,-0.22744916,-0.20590134,-9.885659,38.553528,0,0,0,0
22339544,22338640,2162698,-0.16440184,-0.16120958,-9.938332,38.553528,0,0,0,0
22439576,22438686,2162698,-0.18195933,-0.13327724,-9.885659,38.553528,0,0,0,0
22639677,22638771,2162698,-0.20031486,-0.16679604,-9.900823,38.553528,0,0,0,0
22739713,22738818,2162698,-0.1436521,-0.14045984,-9.91359,38.553528,0,0,0,0
22839755,22838862,2162698,-0.17637286,-0.20749748,-9.924765,38.553528,0,0,0,0
22939820,22938906,2162698,-0.17238252,-0.12689269,-9.909601,38.553528,0,0,0,0
23139920,23139010,2162698,-0.17158444,-0.13567144,-9.871294,38.741764,0,0,0,0
23239934,23239043,2162698,-0.16919024,-0.19153613,-9.937532,38.741764,0,0,0,0
23440020,23439127,2162698,-0.15881538,-0.13487336,-9.911197,38.741764,0,0,0,0
23637609,23636712,2162698,-0.16759412,-0.16160862,-9.944317,38.741764,0,0,0,0
23737660,23736756,2162698,-0.16639702,-0.17238252,-9.890448,38.741764,0,0,0,0
23837702,23836801,2162698,-0.18315643,-0.18674773,-9.923966,38.741764,0,0,0,0
23937764,23936855,2162698,-0.18315643,-0.17836803,-9.880871,38.741764,0,0,0,0
24037799,24036899,2162698,-0.10175357,-0.18435353,-9.879673,38.741764,0,0,0,0
24137827,24136933,2162698,-0.16280572,-0.19273324,-9.88925,38.741764,0,0,0,0
24237875,24236979,2162698,-0.17357962,-0.20590134,-9.908403,38.741764,0,0,0,0
24337916,24337022,2162698,-0.20709845,-0.16400282,-9.885659,38.741764,0,0,0,0
24538012,24537111,2162698,-0.1364695,-0.16280572,-9.927557,38.741764,0,0,0,0
24738104,24737200,2162698,-0.19871874,-0.16160862,-9.941922,38.741764,0,0,0,0
24838167,24837250,2162698,-0.14604631,-0.14844051,-9.938332,38.741764,0,0,0,0
24938200,24937291,2162698,-0.14604631,-0.12210429,-9.974244,38.741764,0,0,0,0
25038251,25037334,2162698,-0.14604631,-0.16160862,-9.896433,38.741764,0,0,0,0
25438410,25437513,2162698,-0.16879122,-0.15562311,-9.915586,38.741764,0,0,0,0
25538455,25537558,2162698,-0.17118542,-0.1400608,-9.916783,38.741764,0,0,0,0
25738561,25737664,2162698,-0.15442601,-0.21667525,-9.995792,38.741764,0,0,0,0
25838646,25837690,2162698,-0.16998832,-0.18435353,-9.873688,38.741764,0,0,0,0
25938640,25937734,2162698,-0.16160862,-0.19991584,-9.993398,38.741764,0,0,0,0
26038685,26037779,2162698,-0.15442601,-0.18435353,-9.956287,38.741764,0,0,0,0
26138720,26137823,2162698,-0.16400282,-0.17238252,-9.908403,38.741764,0,0,0,0
26238819,26237868,2162698,-0.16160862,-0.12210429,-9.840169,38.741764,0,0,0,0
26638941,26638047,2162698,-0.17597382,-0.1316811,-9.931149,38.741764,0,0,0,0
26739001,26738095,2162698,-0.17717093,-0.15203181,-9.939528,38.741764,0,0,0,0
27139184,27138281,2162698,-0.21787235,-0.09816227,-9.903615,38.83588,0,0,0,0
27439306,27438399,2162698,-0.19632454,-0.18076223,-9.89763,38.83588,0,0,0,0
27639411,27638495,2162698,-0.17956513,-0.16519992,-9.91798,38.83588,0,0,0,0
27739442,27738539,2162698,-0.18794483,-0.19153613,-9.968259,38.83588,0,0,0,0
27839487,27838585,2162698,-0.18555063,-0.19393034,-9.902418,38.83588,0,0,0,0
28039625,28038674,2162698,-0.16998832,-0.16519992,-9.861717,39.024117,0,0,0,0
28139627,28138730,2162698,-0.1388637,-0.16400282,-9.929952,39.024117,0,0,0,0
28239663,28238764,2162698,-0.16639702,-0.12210429,-9.85214,39.024117,0,0,0,0
28339738,28338824,2162698,-0.1412579,-0.17836803,-9.947908,39.024117,0,0,0,0
28939987,28939086,2162698,-0.16160862,-0.15562311,-9.903615,39.024117,0,0,0,0
29137588,29136688,2162698,-0.19073807,-0.15163277,-9.869698,38.93,0,0,0,0
29237642,29236730,2162698,-0.15163277,-0.16440184,-9.900823,38.93,0,0,0,0
29437697,29436805,2162698,-0.19871874,-0.15961345,-9.907207,38.93,0,0,0,0
29637787,29636895,2162698,-0.19552647,-0.16679604,-9.910399,38.93,0,0,0,0
29737840,29736942,2162698,-0.1683922,-0.18116125,-9.908802,38.93,0,0,0,0
30037972,30037076,2162698,-0.22106463,-0.20749748,-9.900024,39.024117,0,0,0,0
30638267,30637349,2162698,-0.15243085,-0.13966176,-9.899225,39.024117,0,0,0,0
30738332,30737404,2162698,-0.15243085,-0.15402699,-9.967062,39.024117,0,0,0,0
30838350,30837439,2162698,-0.19712262,-0.17717093,-9.915985,39.024117,0,0,0,0
31138474,31137575,2162698,-0.18674773,-0.1340753,-9.834582,39.024117,0,0,0,0
31238527,31237634,2162698,-0.18594965,-0.16679604,-9.887255,39.024117,0,0,0,0
31338564,31337671,2162698,-0.18994,-0.1604115,-9.924765,39.024117,0,0,0,0
31438609,31437711,2162698,-0.19393034,-0.17637286,-9.8728895,39.024117,0,0,0,0
31538660,31537763,2162698,-0.18914193,-0.13567144,-9.888851,39.024117,0,0,0,0
31638713,31637809,2162698,-0.15083471,-0.1364695,-9.955889,39.024117,0,0,0,0
31838800,31837883,2162698,-0.16200764,-0.16360378,-9.937532,39.024117,0,0,0,0
31938831,31937937,2162698,-0.19552647,-0.20031486,-9.892043,39.024117,0,0,0,0
32038880,32037990,2162698,-0.14923857,-0.17158444,-9.8728895,39.118233,0,0,0,0
32239043,32238075,2162698,-0.19792067,-0.1604115,-9.873688,39.118233,0,0,0,0
32339019,32338116,2162698,-0.19632454,-0.15961345,-9.931149,39.118233,0,0,0,0
32439078,32438165,2162698,-0.18674773,-0.165998,-9.895236,39.118233,0,0,0,0
32539200,32538245,2162698,-0.17876706,-0.15642118,-9.947908,39.118233,0,0,0,0
32639163,32638263,2162698,-0.20191102,-0.16919024,-9.937532,39.118233,0,0,0,0
32939366,32938460,2162698,-0.18914193,-0.15801731,-9.882466,39.118233,0,0,0,0
33039407,33038438,2162698,-0.16759412,-0.18355545,-9.938332,39.118233,0,0,0,0
33239508,33238553,2162698,-0.18834387,-0.15322891,-9.894437,39.118233,0,0,0,0
33439566,33438619,2162698,-0.1731806,-0.1875458,-9.880871,39.118233,0,0,0,0
33539560,33538665,2162698,-0.18116125,-0.21707428,-9.935139,39.118233,0,0,0,0
33839752,33838805,2162698,-0.21308395,-0.1947284,-9.896034,39.118233,0,0,0,0
34139852,34138941,2162698,-0.1755748,-0.14445017,-9.960677,39.118233,0,0,0,0
34439973,34439075,2162698,-0.18674773,-0.12529655,-9.899225,39.118233,0,0,0,0
34837647,34836749,2162698,-0.12689269,-0.17836803,-9.842564,39.118233,0,0,0,0
34937759,34936808,2162698,-0.1592144,-0.19153613,-9.944317,39.118233,0,0,0,0
35037744,35036846,2162698,-0.15203181,-0.16519992,-9.890448,39.212353,0,0,0,0
35237855,35236940,2162698,-0.14963761,-0.16759412,-9.880871,39.212353,0,0,0,0
35337877,35336984,2162698,-0.17477672,-0.19393034,-9.927557,39.212353,0,0,0,0
35437984,35437029,2162698,-0.18555063,-0.20949265,-9.91798,39.212353,0,0,0,0
35537993,35537089,2162698,-0.16879122,-0.14604631,-9.913192,39.212353,0,0,0,0
35938165,35937262,2162698,-0.1400608,-0.12689269,-9.907207,39.212353,0,0,0,0
36038264,36037309,2162698,-0.15682021,-0.14724341,-9.898827,39.30647,0,0,0,0
36238331,36237420,2162698,-0.16160862,-0.19512744,-9.913192,39.30647,0,0,0,0
36338357,36337446,2162698,-0.15442601,-0.16879122,-9.8437605,39.30647,0,0,0,0
36438411,36437501,2162698,-0.17238252,-0.16160862,-9.890448,39.30647,0,0,0,0
36538451,36537534,2162698,-0.19991584,-0.12210429,-9.941922,39.30647,0,0,0,0
36838581,36837674,2162698,-0.18195933,-0.107739076,-9.941922,39.30647,0,0,0,0
36938637,36937730,2162698,-0.22385786,-0.15801731,-9.89763,39.30647,0,0,0,0
37038660,37037764,2162698,-0.16639702,-0.20231004,-9.828198,39.25941,0,0,0,0
37138712,37137815,2162698,-0.16879122,-0.16639702,-9.937134,39.25941,0,0,0,0
37238750,37237856,2162698,-0.18315643,-0.21547815,-9.8916445,39.25941,0,0,0,0
37338826,37337911,2162698,-0.17836803,-0.16280572,-9.8916445,39.25941,0,0,0,0
37538919,37538013,2162698,-0.16160862,-0.11851298,-9.878476,39.25941,0,0,0,0
37739025,37738088,2162698,-0.19273324,-0.1412579,-9.877279,39.25941,0,0,0,0
37839059,37838133,2162698,-0.15801731,-0.17597382,-9.931149,39.25941,0,0,0,0
37939100,37938190,2162698,-0.15682021,-0.1592144,-9.977836,39.25941,0,0,0,0
38139179,38138281,2162698,-0.1448492,-0.14724341,-9.938332,39.30647,0,0,0,0
38339269,38338367,2162698,-0.18435353,-0.21428105,-9.902418,39.30647,0,0,0,0
38439322,38438413,2162698,-0.23702596,-0.1400608,-9.903615,39.30647,0,0,0,0
38539374,38538456,2162698,-0.17836803,-0.1592144,-9.894038,39.30647,0,0,0,0
38639419,38638505,2162698,-0.18555063,-0.17118542,-9.850943,39.30647,0,0,0,0
38739448,38738551,2162698,-0.17956513,-0.14963761,-9.996989,39.30647,0,0,0,0
39239693,39238794,2162698,-0.19033903,-0.18555063,-9.907207,39.400585,0,0,0,0
39339820,39338837,2162698,-0.142455,-0.16639702,-9.925163,39.400585,0,0,0,0
39639988,39638986,2162698,-0.17118542,-0.18315643,-9.91439,39.400585,0,0,0,0
39739981,39739024,2162698,-0.17836803,-0.15083471,-9.832987,39.400585,0,0,0,0
39839964,39839061,2162698,-0.1604115,-0.19512744,-9.870096,39.400585,0,0,0,0
39940008,39939108,2162698,-0.15442601,-0.15322891,-9.959879,39.400585,0,0,0,0
40337720,40336819,2162698,-0.17717093,-0.16759412,-9.946312,39.494705,0,0,0,0
40437733,40436837,2162698,-0.17956513,-0.15243085,-9.847352,39.494705,0,0,0,0
40537776,40536888,2162698,-0.16519992,-0.15482503,-9.979831,39.494705,0,0,0,0
40637818,40636928,2162698,-0.13088302,-0.1388637,-9.942321,39.494705,0,0,0,0
40737872,40736977,2162698,-0.21068975,-0.14445017,-9.910399,39.494705,0,0,0,0
41438200,41437302,2162698,-0.20191102,-0.14205596,-9.885659,39.494705,0,0,0,0
41738357,41737443,2162698,-0.20270906,-0.19792067,-9.896034,39.494705,0,0,0,0
41838391,41837489,2162698,-0.1731806,-0.17397866,-9.923966,39.494705,0,0,0,0
42038494,42037585,2162698,-0.22425689,-0.24740085,-9.962274,39.58882,0,0,0,0
42638748,42637859,2162698,-0.2705448,-0.109335214,-10.018138,39.58882,0,0,0,0
42738824,42737932,2162698,-0.23064144,-0.12928689,-9.908005,39.58882,0,0,0,0
42838850,42837952,2162698,-0.18674773,-0.13487336,-9.92237,39.58882,0,0,0,0
42938995,42938022,2162698,-0.10295067,-0.20191102,-9.878476,39.58882,0,0,0,0
43038935,43038047,2162698,-0.19073807,-0.11252748,-9.929553,39.494705,0,0,0,0
43139003,43138105,2162698,-0.18036321,-0.14923857,-9.882466,39.494705,0,0,0,0
43639225,43638329,2162698,-0.18116125,-0.16998832,-9.953495,39.494705,0,0,0,0
43839325,43838422,2162698,-0.15243085,-0.19632454,-9.885659,39.494705,0,0,0,0
43939378,43938469,2162698,-0.15642118,-0.14923857,-9.888851,39.494705,0,0,0,0
44339556,44338668,2162698,-0.1731806,-0.14445017,-9.894437,39.494705,0,0,0,0
44739764,44738856,2162698,-0.0055864705,-0.40940848,-9.787497,39.494705,0,0,0,0
44839820,44838899,2162698,-0.07102798,-0.23782404,-9.911197,39.494705,0,0,0,0
45039907,45039001,2162698,-0.22505496,-0.010374875,-9.950302,39.58882,0,0,0,0
45340014,45339125,2162698,-0.21308395,-0.12290235,-9.858524,39.58882,0,0,0,0
45440097,45439170,2162698,-0.1923342,-0.06623958,-9.874486,39.58882,0,0,0,0
45537624,45536725,2162698,-0.18555063,-0.11851298,-9.925163,39.58882,0,0,0,0
45637680,45636779,2162698,-0.23104046,-0.15322891,-9.946711,39.58882,0,0,0,0
45737710,45736810,2162698,-0.20231004,-0.1376666,-9.953894,39.58882,0,0,0,0
45837764,45836860,2162698,-0.17956513,-0.093373865,-9.969456,39.58882,0,0,0,0
46037854,46036952,2162698,-0.19153613,-0.17836803,-9.919178,39.68294,0,0,0,0
46137898,46136998,2162698,-0.17477672,-0.16400282,-9.938332,39.68294,0,0,0,0
46237947,46237045,2162698,-0.17717093,-0.1400608,-9.92636,39.68294,0,0,0,0
46337986,46337092,2162698,-0.16160862,-0.20111294,-9.903615,39.68294,0,0,0,0
46538093,46537186,2162698,-0.20949265,-0.16280572,-9.915586,39.68294,0,0,0,0
46638142,46637241,2162698,-0.22266077,-0.10055647,-9.847352,39.68294,0,0,0,0
46738208,46737294,2162698,-0.19273324,-0.17357962,-9.929952,39.68294,0,0,0,0
46838252,46837337,2162698,-0.18435353,-0.1352724,-9.900024,39.68294,0,0,0,0
46938327,46937412,2162698,-0.18555063,-0.18674773,-9.876082,39.68294,0,0,0,0
47038424,47037432,2162698,-0.19632454,-0.142455,-9.923966,39.777058,0,0,0,0
47138448,47137476,2162698,-0.18315643,-0.1592144,-9.919178,39.777058,0,0,0,0
47438505,47437611,2162698,-0.16519992,-0.15442601,-9.932345,39.777058,0,0,0,0
47538662,47537681,2162698,-0.19033903,-0.20350714,-9.910798,39.777058,0,0,0,0
48639178,48638192,2162698,-0.18794483,-0.19153613,-9.964667,39.871174,0,0,0,0
48739163,48738236,2162698,-0.15083471,-0.16160862,-9.96347,39.871174,0,0,0,0
48839274,48838289,2162698,-0.16879122,-0.16759412,-9.878476,39.871174,0,0,0,0
49339472,49338513,2162698,-0.17357962,-0.20590134,-9.876082,39.871174,0,0,0,0
49739646,49738725,2162698,-0.18076223,-0.1400608,-9.919178,39.871174,0,0,0,0
49939829,49938832,2162698,-0.14724341,-0.14724341,-9.915586,39.871174,0,0,0,0
50039740,50038843,2162698,-0.18076223,-0.1388637,-9.894038,39.871174,0,0,0,0
50139821,50138890,2162698,-0.16400282,-0.19153613,-9.988609,39.871174,0,0,0,0
50239946,50238946,2162698,-0.18555063,-0.15562311,-9.913192,39.871174,0,0,0,0
50340000,50339001,2162698,-0.17597382,-0.1412579,-9.880871,39.871174,0,0,0,0
51037777,51036828,2162698,-0.15721925,-0.13487336,-9.900024,39.871174,0,0,0,0
51137848,51136888,2162698,-0.21388203,-0.14445017,-9.942321,39.965294,0,0,0,0
51237808,51236915,2162698,-0.14285403,-0.15881538,-9.889648,39.965294,0,0,0,0
51337865,51336962,2162698,-0.17477672,-0.1755748,-9.915188,39.965294,0,0,0,0
51537963,51537057,2162698,-0.19792067,-0.19153613,-9.89763,39.965294,0,0,0,0
51738055,51737166,2162698,-0.15083471,-0.1755748,-9.908802,39.965294,0,0,0,0
51838159,51837266,2162698,-0.1731806,-0.165998,-9.9207735,39.965294,0,0,0,0
51938184,51937256,2162698,-0.15243085,-0.15083471,-9.954292,39.965294,0,0,0,0
52038209,52037296,2162698,-0.17397866,-0.15961345,-9.892841,39.965294,0,0,0,0
52138314,52137384,2162698,-0.17876706,-0.17477672,-9.927956,39.965294,0,0,0,0
52238308,52237391,2162698,-0.18195933,-0.121306226,-9.8968315,39.965294,0,0,0,0
52638486,52637582,2162698,-0.16998832,-0.17397866,-9.918379,39.965294,0,0,0,0
52738538,52737646,2162698,-0.20430522,-0.21867043,-9.91439,39.965294,0,0,0,0
52838583,52837683,2162698,-0.18914193,-0.20510328,-9.879274,39.965294,0,0,0,0
53138731,53137823,2162698,-0.18914193,-0.15243085,-9.933543,40.05941,0,0,0,0
53238783,53237886,2162698,-0.19313227,-0.15881538,-9.927158,40.05941,0,0,0,0
53839065,53838156,2162698,-0.19632454,-0.15003665,-9.896034,40.05941,0,0,0,0
53939129,53938204,2162698,-0.1755748,-0.21787235,-9.857727,40.05941,0,0,0,0
54039158,54038253,2162698,-0.1364695,-0.14844051,-9.871294,40.05941,0,0,0,0
54139203,54138302,2162698,-0.16280572,-0.19871874,-9.891246,39.965294,0,0,0,0
54239249,54238347,2162698,-0.18036321,-0.15402699,-9.840967,39.965294,0,0,0,0
54339336,54338411,2162698,-0.18435353,-0.15003665,-9.895236,39.965294,0,0,0,0
54439370,54438470,2162698,-0.19712262,-0.17956513,-9.850544,39.965294,0,0,0,0
54739494,54738590,2162698,-0.17956513,-0.16440184,-9.93913,39.965294,0,0,0,0
54939583,54938686,2162698,-0.16679604,-0.1604115,-9.875283,39.965294,0,0,0,0
55539886,55538980,2162698,-0.15562311,-0.13247916,-9.937532,40.05941,0,0,0,0
55639913,55639020,2162698,-0.18036321,-0.18036321,-9.907207,40.05941,0,0,0,0
55940056,55939164,2162698,-0.19073807,-0.15801731,-9.93913,40.05941,0,0,0,0
56137678,56136767,2162698,-0.18076223,-0.1592144,-9.885659,40.15353,0,0,0,0
56337753,56336856,2162698,-0.1448492,-0.15682021,-9.90601,40.15353,0,0,0,0
56737966,56737053,2162698,-0.17717093,-0.17118542,-9.861717,40.15353,0,0,0,0
57038092,57037194,2162698,-0.20231004,-0.18315643,-9.868899,40.15353,0,0,0,0
57938602,57937643,2162698,-0.19393034,-0.18315643,-9.940725,40.247646,0,0,0,0
58038646,58037684,2162698,-0.19153613,-0.21068975,-9.916783,40.247646,0,0,0,0
58138632,58137723,2162698,-0.18076223,-0.21787235,-9.908403,40.341763,0,0,0,0
58238696,58237783,2162698,-0.19393034,-0.17238252,-9.871294,40.341763,0,0,0,0
58338720,58337820,2162698,-0.15322891,-0.17357962,-9.860519,40.341763,0,0,0,0
58939014,58938110,2162698,-0.15322891,-0.16400282,-9.958682,40.341763,0,0,0,0
59139119,59138212,2162698,-0.15203181,-0.17477672,-9.935937,40.247646,0,0,0,0
59339221,59338318,2162698,-0.18195933,-0.21906945,-9.908403,40.247646,0,0,0,0
59439277,59438353,2162698,-0.22385786,-0.16639702,-9.94312,40.247646,0,0,0,0
