timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
23231540,-31,32767,32767,-4,32767,32767
23256545,32767,32767,32767,32767,32767,32767
23261549,-7,32767,32767,32767,-31,32767
23266548,32767,32767,32767,32767,32767,32767
23271564,1,32767,32767,32767,-27,32767
23316581,-15,32767,32767,32767,32767,32767
23321575,32767,32767,32767,32767,-2,32767
23326579,-7,32767,32767,32767,32767,32767
23331587,32767,32767,32767,32767,10,32767
23336604,0,32767,32767,32767,32767,32767
23341588,32767,32767,32767,12,32767,32767
23346584,11,32767,32767,32767,-32,32767
23361593,-32,32767,32767,32767,32767,32767
23366592,32767,32767,32767,32767,-14,32767
23371594,-24,32767,32767,32767,32767,32767
23376601,32767,32767,32767,32767,-15,32767
23381607,-15,32767,32767,32767,32767,32767
23421625,32767,32767,32767,32767,32767,32767
23426622,-32,32767,32767,32767,32767,32767
23431634,32767,32767,32767,32767,-32,32767
23436627,-24,32767,32767,32767,32767,32767
23441628,32767,32767,32767,32767,-27,32767
23446628,-14,32767,32767,-31,32767,32767
23451635,32767,32767,32767,32767,-15,32767
23456636,-6,32767,32767,32767,32767,32767
23461646,32767,32767,32767,32767,-7,32767
23466636,1,32767,32767,32767,32767,32767
23471651,32767,32767,32767,32767,-1,32767
23511666,-15,32767,32767,32767,11,32767
23516662,32767,32767,32767,32767,32767,32767
23521664,-7,32767,32767,32767,11,32767
23526663,32767,32767,32767,32767,32767,32767
23531670,1,32767,32767,32767,32767,32767
23536671,32767,32767,32767,32767,-32,32767
23541679,11,32767,32767,32767,32767,32767
23576695,-15,32767,32767,32767,-12,32767
23581707,32767,32767,32767,32767,32767,32767
23586690,-6,32767,32767,32767,-7,32767
23591692,32767,32767,32767,32767,32767,32767
23596697,1,32767,32767,32767,-2,32767
23631710,-25,32767,32767,32767,-38,32767
23636712,32767,32767,32767,32767,32767,32767
23641723,-15,32767,32767,32767,-33,32767
23646716,32767,32767,32767,32767,32767,32767
23651720,-8,32767,32767,32767,-28,32767
23656721,32767,32767,32767,32767,32767,32767
23661742,1,32767,32767,32767,-16,32767
23686730,-32,32767,32767,32767,32767,32767
23691740,32767,32767,32767,32767,-8,32767
23696741,-24,32767,32767,32767,32767,32767
23701750,32767,32767,32767,32767,-3,32767
23706743,-15,32767,32767,32767,32767,32767
23731754,32767,32767,32767,32767,32767,32767
23736756,11,32767,32767,32767,-27,32767
23741766,32767,32767,32767,32767,32767,32767
23746762,32767,32767,32767,32767,-15,32767
23751763,-32,32767,32767,32767,32767,32767
23756765,32767,32767,32767,32767,-15,32767
23761770,-24,32767,32767,32767,32767,32767
23771811,-15,32767,32767,32767,32767,32767
23776774,32767,32767,32767,32767,-8,32767
23781779,-7,32767,32767,32767,32767,32767
23786778,32767,32767,32767,32767,-3,32767
23791806,0,32767,32767,32767,32767,32767
23826796,-24,32767,32767,-3,32767,32767
23831802,32767,32767,32767,32767,-34,32767
23836801,-15,32767,32767,32767,32767,32767
23841805,32767,32767,32767,32767,-28,32767
23846805,-8,32767,32767,32767,32767,32767
23851811,32767,32767,32767,32767,-14,32767
23856834,1,32767,32767,32767,32767,32767
23866814,10,32767,32767,32767,32767,32767
23871820,32767,32767,32767,32767,-3,32767
23876820,32767,32767,32767,0,32767,32767
23881822,-33,32767,32767,32767,10,32767
23911837,-7,32767,32767,32767,32767,32767
23916836,32767,32767,32767,32767,-15,32767
23921847,1,32767,32767,32767,32767,32767
23926840,32767,32767,32767,16,-7,32767
23931846,10,32767,32767,32767,32767,32767
23936855,32767,32767,32767,32767,-2,32767
23941880,32767,32767,32767,32767,32767,32767
23956854,-24,32767,32767,32767,10,32767
23961862,32767,32767,32767,32767,32767,32767
23966858,-15,32767,32767,32767,13,32767
23971864,32767,32767,32767,32767,32767,32767
24036899,32767,32767,32767,32767,32767,32767
24041902,-6,32767,32767,-33,-3,32767
24046897,32767,32767,32767,32767,32767,32767
24051899,2,32767,32767,32767,11,32767
24056901,32767,32767,32767,32767,32767,32767
24061909,10,32767,32767,32767,10,32767
24066903,32767,32767,32767,32767,32767,32767
24071914,32767,32767,32767,32767,32767,32767
24076907,-32,32767,32767,32767,-38,32767
24081909,32767,32767,32767,32767,32767,32767
24086911,-25,32767,32767,32767,-33,32767
24091917,32767,32767,32767,-29,32767,32767
24126934,10,32767,32767,32767,-3,32767
24131933,32767,32767,32767,32767,32767,32767
24136933,32767,32767,32767,32767,9,32767
24141936,-31,32767,32767,32767,32767,32767
24146938,32767,32767,32767,32767,11,32767
24151942,-23,32767,32767,-24,32767,32767
24161957,-14,32767,32767,32767,-37,32767
24166947,32767,32767,32767,32767,32767,32767
24171954,-6,32767,32767,32767,-32,32767
24176953,32767,32767,32767,32767,32767,32767
24226984,-14,32767,32767,32767,32767,32767
24231976,32767,32767,32767,32767,32767,32767
24236979,-7,32767,32767,32767,-32,32767
24241980,32767,32767,32767,32767,32767,32767
24247021,1,32767,32767,32767,-27,32767
24251994,32767,32767,32767,-9,32767,32767
24256987,11,32767,32767,32767,-14,32767
24272002,-33,32767,32767,32767,32767,32767
24277005,32767,32767,32767,32767,-12,32767
24281998,-23,32767,32767,32767,32767,32767
24287004,32767,32767,32767,32767,-7,32767
24292002,-15,32767,32767,32767,32767,32767
24337022,-32,32767,32767,32767,32767,32767
24342025,32767,32767,32767,32767,-16,32767
24347037,-24,32767,32767,32767,32767,32767
24352029,32767,32767,32767,32767,-14,32767
24357031,-15,32767,32767,32767,32767,32767
24362033,32767,32767,32767,-2,-12,32767
24372038,32767,32767,32767,32767,-7,32767
24377041,1,32767,32767,32767,32767,32767
24382042,32767,32767,32767,32767,-2,32767
24387050,10,32767,32767,32767,32767,32767
24392058,32767,32767,32767,32767,10,32767
24422053,-15,32767,32767,32767,11,32767
24427073,32767,32767,32767,32767,32767,32767
24432068,-7,32767,32767,32767,13,32767
24437072,32767,32767,32767,32767,32767,32767
24442077,1,32767,32767,32767,32767,32767
24447112,32767,32767,32767,32767,-34,32767
24452094,10,32767,32767,32767,32767,32767
24482113,32767,32767,32767,32767,32767,32767
24487121,-15,32767,32767,32767,-14,32767
24492104,32767,32767,32767,32767,32767,32767
24497100,-7,32767,32767,32767,-8,32767
24502111,32767,32767,32767,32767,32767,32767
24507118,0,32767,32767,32767,-4,32767
24527122,32767,32767,32767,-31,10,32767
24532109,-32,32767,32767,32767,32767,32767
24537111,32767,32767,32767,32767,11,32767
24542113,-25,32767,32767,32767,32767,32767
24547121,32767,32767,32767,32767,32767,32767
24552118,-13,32767,32767,32767,-33,32767
24557120,32767,32767,32767,32767,32767,32767
24562122,-6,32767,32767,32767,-28,32767
24567125,32767,32767,32767,32767,32767,32767
24572136,2,32767,32767,32767,-15,32767
24577130,32767,32767,32767,-29,32767,32767
24582144,10,32767,32767,32767,-7,32767
24622149,32767,32767,32767,32767,11,32767
24627151,-6,32767,32767,32767,32767,32767
24632153,32767,32767,32767,32767,32767,32767
24637168,2,32767,32767,-30,-33,32767
24642158,32767,32767,32767,32767,32767,32767
24647172,10,32767,32767,32767,-28,32767
24652162,32767,32767,32767,32767,32767,32767
24662180,-32,32767,32767,32767,32767,32767
24667169,32767,32767,32767,32767,-15,32767
24672172,-24,32767,32767,32767,32767,32767
24677173,32767,32767,32767,32767,-14,32767
24732198,32767,32767,32767,32767,32767,32767
24737200,-25,32767,32767,-24,32767,32767
24742209,32767,32767,32767,32767,-34,32767
24747255,-16,32767,32767,32767,32767,32767
24752206,32767,32767,32767,32767,-28,32767
24757209,-8,32767,32767,32767,32767,32767
24772216,32767,32767,32767,32767,-14,32767
24777218,10,32767,32767,32767,32767,32767
24782241,32767,32767,32767,32767,-14,32767
24787226,32767,32767,32767,32767,32767,32767
24792229,-32,32767,32767,32767,-9,32767
24822247,-6,32767,32767,32767,10,32767
24827240,32767,32767,32767,32767,32767,32767
24832257,1,32767,32767,32767,10,32767
24837250,32767,32767,32767,32767,32767,32767
24842250,11,32767,32767,32767,11,32767
24847252,32767,32767,32767,-9,32767,32767
24857256,-31,32767,32767,32767,-29,32767
24862278,32767,32767,32767,32767,32767,32767
24867261,-23,32767,32767,32767,-15,32767
24872263,32767,32767,32767,32767,32767,32767
24932292,-24,32767,32767,32767,32767,32767
24937291,32767,32767,32767,32767,11,32767
24942295,-14,32767,32767,32767,32767,32767
24947313,32767,32767,32767,32767,32767,32767
24952298,-7,32767,32767,32767,-34,32767
24957303,32767,32767,32767,-3,32767,32767
24962315,0,32767,32767,32767,-30,32767
24992316,32767,32767,32767,32767,-14,32767
24997316,-25,32767,32767,32767,32767,32767
25002321,32767,32767,32767,32767,-9,32767
25007322,-15,32767,32767,0,32767,32767
25012334,32767,32767,32767,32767,-4,32767
25017338,-8,32767,32767,32767,32767,32767
25057342,32767,32767,32767,14,-35,32767
25062348,-24,32767,32767,32767,32767,32767
25067347,32767,32767,32767,32767,-30,32767
25072352,-14,32767,32767,32767,32767,32767
25077351,32767,32767,32767,32767,-25,32767
25082356,-7,32767,32767,32767,32767,32767
25107382,32767,32767,32767,32767,-10,32767
25112378,32767,32767,32767,32767,32767,32767
25117380,-31,32767,32767,32767,-5,32767
25122374,32767,32767,32767,-33,32767,32767
25127403,-25,32767,32767,32767,-1,32767
25162392,32767,32767,32767,32767,-24,32767
25167391,11,32767,32767,32767,32767,32767
25172394,32767,32767,32767,-32,-13,32767
25177401,32767,32767,32767,32767,32767,32767
25182401,-33,32767,32767,32767,-5,32767
25187400,32767,32767,32767,32767,32767,32767
25192457,-25,32767,32767,32767,0,32767
25207412,32767,32767,32767,32767,32767,32767
25212414,-5,32767,32767,32767,10,32767
25217417,32767,32767,32767,32767,32767,32767
25222416,3,32767,32767,-30,32767,32767
25227418,32767,32767,32767,32767,-35,32767
25277451,-7,32767,32767,32767,10,32767
25282445,32767,32767,32767,-26,32767,32767
25287454,1,32767,32767,32767,10,32767
25292452,32767,32767,32767,32767,32767,32767
25297461,11,32767,32767,32767,11,32767
25302451,32767,32767,32767,32767,32767,32767
25307454,32767,32767,32767,32767,32767,32767
25332467,-13,32767,32767,-11,-24,32767
25337471,32767,32767,32767,32767,32767,32767
25342471,-6,32767,32767,32767,-14,32767
25347471,32767,32767,32767,32767,32767,32767
25352478,2,32767,32767,32767,-4,32767
25427512,10,32767,32767,32767,-15,32767
25432512,32767,32767,32767,32767,32767,32767
25437513,32767,32767,32767,32767,-15,32767
25442515,-32,32767,32767,-7,32767,32767
25447516,32767,32767,32767,32767,-14,32767
25452518,-24,32767,32767,32767,32767,32767
25462525,-14,32767,32767,32767,32767,32767
25467555,32767,32767,32767,32767,0,32767
25472530,-7,32767,32767,32767,32767,32767
25477535,32767,32767,32767,32767,9,32767
25482534,1,32767,32767,32767,32767,32767
25517555,-24,32767,32767,32767,32767,32767
25522552,32767,32767,32767,32767,-25,32767
25527552,-15,32767,32767,32767,32767,32767
25532557,32767,32767,32767,32767,-15,32767
25537558,-7,32767,32767,32767,32767,32767
25542567,32767,32767,32767,0,-14,32767
25547570,1,32767,32767,32767,32767,32767
25557570,11,32767,32767,32767,32767,32767
25562597,32767,32767,32767,32767,-5,32767
25567570,32767,32767,32767,32767,32767,32767
25572591,-31,32767,32767,32767,0,32767
25577574,32767,32767,32767,32767,32767,32767
25617593,32767,32767,32767,32767,-30,32767
25622594,11,32767,32767,32767,32767,32767
25627600,32767,32767,32767,32767,-26,32767
25632602,32767,32767,32767,32767,32767,32767
25637630,-33,32767,32767,32767,-16,32767
25642603,32767,32767,32767,32767,32767,32767
25647605,-25,32767,32767,32767,-15,32767
25662616,32767,32767,32767,32767,32767,32767
25667621,-7,32767,32767,32767,-6,32767
25672629,32767,32767,32767,32767,32767,32767
25677638,0,32767,32767,32767,-1,32767
25682621,32767,32767,32767,32767,32767,32767
25732654,-6,32767,32767,32767,-26,32767
25737664,32767,32767,32767,32767,32767,32767
25742655,2,32767,32767,32767,-14,32767
25747667,32767,32767,32767,32767,32767,32767
25752682,10,32767,32767,32767,-5,32767
25757673,32767,32767,32767,32767,32767,32767
25772691,32767,32767,32767,32767,10,32767
25777697,-24,32767,32767,32767,32767,32767
25782704,32767,32767,32767,32767,10,32767
25787675,-15,32767,32767,32767,32767,32767
25792681,32767,32767,32767,32767,32767,32767
25837690,32767,32767,32767,32767,-14,32767
25842692,-23,32767,32767,32767,32767,32767
25847694,32767,32767,32767,32767,-11,32767
25852700,-15,32767,32767,32767,32767,32767
25857699,32767,32767,32767,32767,-5,32767
25862701,-8,32767,32767,32767,32767,32767
25867703,32767,32767,32767,32767,-2,32767
25892717,32767,32767,32767,32767,-31,32767
25897716,-33,32767,32767,32767,32767,32767
25902732,32767,32767,32767,32767,-26,32767
25907721,-25,32767,32767,32767,32767,32767
25912728,32767,32767,32767,32767,-15,32767
25947739,11,32767,32767,32767,32767,32767
25952745,32767,32767,32767,32767,-1,32767
25957743,32767,32767,32767,32767,32767,32767
25962749,-31,32767,32767,32767,10,32767
25967748,32767,32767,32767,32767,32767,32767
25972763,-23,32767,32767,32767,10,32767
25977752,32767,32767,32767,32767,32767,32767
25987757,32767,32767,32767,-10,-36,32767
25992759,-5,32767,32767,32767,32767,32767
25997780,32767,32767,32767,32767,-31,32767
26002763,2,32767,32767,32767,32767,32767
26007766,32767,32767,32767,32767,-26,32767
26037779,-24,32767,32767,32767,-11,32767
26042781,32767,32767,32767,32767,32767,32767
26047819,-15,32767,32767,-6,-7,32767
26052794,32767,32767,32767,32767,32767,32767
26057788,-6,32767,32767,32767,-1,32767
26062790,32767,32767,32767,32767,32767,32767
26067801,1,32767,32767,32767,10,32767
26072797,32767,32767,32767,32767,32767,32767
26077803,11,32767,32767,32767,11,32767
26082826,32767,32767,32767,32767,32767,32767
26087805,32767,32767,32767,32767,32767,32767
26147838,32767,32767,32767,-1,32767,32767
26152830,32767,32767,32767,32767,11,32767
26157833,-32,32767,32767,32767,32767,32767
26162835,32767,32767,32767,32767,32767,32767
26167848,-24,32767,32767,32767,-31,32767
26172839,32767,32767,32767,32767,32767,32767
26192848,32767,32767,32767,32767,32767,32767
26197850,1,32767,32767,32767,-15,32767
26202853,32767,32767,32767,32767,32767,32767
26207859,11,32767,32767,15,-15,32767
26212882,32767,32767,32767,32767,32767,32767
26237868,32767,32767,32767,32767,-7,32767
26242870,-15,32767,32767,32767,32767,32767
26247883,32767,32767,32767,32767,-1,32767
26252901,-8,32767,32767,32767,32767,32767
26257877,32767,32767,32767,16,11,32767
26262880,1,32767,32767,32767,32767,32767
26267888,32767,32767,32767,32767,32767,32767
