timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
16068405,0.0,0.0,0.0,0.34580475,0.34580696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.709118,0.0,0.0,nan,0.0,0.0,0.09078348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16268497,0.0,0.0,0.0,0.34837782,0.34838012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.701416,0.0,0.0,nan,0.0,0.0,0.09078045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16468586,0.0,0.0,0.0,0.3507123,0.3507146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.699385,0.0,0.0,nan,0.0,0.0,0.090776116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16668664,0.0,0.0,0.0,0.35263574,0.352638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.696664,0.0,0.0,nan,0.0,0.0,0.09077199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16868758,0.0,0.0,0.0,0.35403597,0.35403806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.691281,0.0,0.0,nan,0.0,0.0,0.09076654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17068838,0.0,0.0,0.0,0.35486877,0.35487065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.683517,0.0,0.0,nan,0.0,0.0,0.09076146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17268921,0.0,0.0,0.0,0.35514072,0.35514235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.681063,0.0,0.0,nan,0.0,0.0,0.09075594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17469008,0.0,0.0,0.0,0.35490233,0.35490382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.673773,0.0,0.0,nan,0.0,0.0,0.090751715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17669101,0.0,0.0,0.0,0.3542294,0.35423067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.666873,0.0,0.0,nan,0.0,0.0,0.09074187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18269359,0.0,0.0,0.0,0.3503909,0.3503917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.655632,0.0,0.0,nan,0.0,0.0,0.09072296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
