timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
23148073,23148055,1114122,2.4693928,3.926622,-6.7764735,38.375,0,0,0,0
23247522,23247502,1114122,2.4693928,3.5892339,-6.352944,38.375,0,0,0,0
23448375,23448356,1114122,2.4478574,3.8333018,-6.6687965,38.375,0,0,0,0
23645246,23645214,1114122,2.2253249,3.6323047,-6.403193,38.375,0,0,0,0
23746568,23746552,1114122,2.3904297,3.7686956,-6.216553,38.25,0,0,0,0
23845289,23845266,1114122,2.2899313,3.7543385,-6.3888364,38.25,0,0,0,0
23947793,23947766,1114122,2.2899313,3.6394832,-6.431907,38.5,0,0,0,0
24047923,24047907,1114122,2.562713,3.5533416,-6.474978,38.5,0,0,0,0
24142867,24142851,1114122,2.6344976,3.5964124,-6.410372,38.375,0,0,0,0
24247974,24247951,1114122,2.376073,3.65384,-6.5754766,38.375,0,0,0,0
24347970,24347954,1114122,2.5914268,3.574877,-6.4390855,38.375,0,0,0,0
24548087,24548071,1114122,2.2899313,3.65384,-6.431907,38.375,0,0,0,0
24745636,24745620,1114122,2.4191437,3.6323047,-6.4965134,38.375,0,0,0,0
24848243,24848218,1114122,2.333002,3.7112677,-6.2811594,38.375,0,0,0,0
24944669,24944650,1114122,2.548356,3.6466615,-6.087341,38.5,0,0,0,0
25048279,25048256,1114122,2.3042881,3.6969109,-6.3744793,38.5,0,0,0,0
25448463,25448443,1114122,2.4622145,3.5676985,-6.518049,38.5,0,0,0,0
25545983,25545966,1114122,2.6344976,3.4313076,-6.553941,38.5,0,0,0,0
25748624,25748608,1114122,2.4335005,3.8261232,-6.525227,38.5,0,0,0,0
25847635,25847612,1114122,2.376073,3.6107693,-6.0514483,38.5,0,0,0,0
25948830,25948813,1114122,2.3976083,3.6753755,-6.144768,38.5,0,0,0,0
26047141,26047124,1114122,2.5052853,3.424129,-6.467799,38.375,0,0,0,0
26146266,26146250,1114122,2.268396,3.6035907,-6.3744793,38.375,0,0,0,0
26248880,26248863,1114122,2.1894326,3.5533416,-6.690332,38.25,0,0,0,0
26647724,26647707,1114122,2.5411775,3.8548372,-6.3170514,38.375,0,0,0,0
26744343,26744324,1114122,2.5052853,3.3667014,-6.3170514,38.5,0,0,0,0
27449523,27449499,1114122,2.548356,3.6610186,-6.302695,38.5,0,0,0,0
27644492,27644473,1114122,2.5124638,3.732803,-6.3888364,38.5,0,0,0,0
27748137,27748114,1114122,2.1678972,3.7256248,-6.2668023,38.5,0,0,0,0
27847061,27847044,1114122,2.440679,3.5964124,-6.187839,38.5,0,0,0,0
28048463,28048433,1114122,2.519642,3.5964124,-6.3960147,38.5,0,0,0,0
28147205,28147188,1114122,2.562713,3.3595228,-6.3744793,38.5,0,0,0,0
28244793,28244776,1114122,2.548356,3.7543385,-6.352944,38.375,0,0,0,0
28347700,28347674,1114122,2.4622145,3.546163,-6.367301,38.375,0,0,0,0
28950057,28950040,1114122,2.4047866,3.4671998,-6.0729837,38.5,0,0,0,0
29145221,29145198,1114122,2.67039,3.7399817,-6.4821563,38.5,0,0,0,0
29247698,29247681,1114122,2.5914268,3.9050865,-6.3744793,38.5,0,0,0,0
29442837,29442821,1114122,2.5052853,3.5676985,-6.431907,38.5,0,0,0,0
29646520,29646503,1114122,2.4909282,3.574877,-6.51087,38.375,0,0,0,0
29744168,29744152,1114122,2.3258235,3.6897323,-6.2883377,38.5,0,0,0,0
30044474,30044457,1114122,2.3832512,3.6179478,-6.2380886,38.5,0,0,0,0
30648324,30648307,1114122,2.656033,3.6179478,-6.5611196,38.625,0,0,0,0
30746923,30746906,1114122,2.455036,3.7471602,-6.3960147,38.75,0,0,0,0
30843378,30843362,1114122,2.7062824,3.682554,-6.5754766,38.625,0,0,0,0
31148501,31148484,1114122,2.2899313,3.7184463,-6.202196,38.625,0,0,0,0
31248647,31248620,1114122,2.3617158,3.7184463,-6.460621,38.625,0,0,0,0
31343637,31343620,1114122,2.318645,3.5533416,-6.446264,38.625,0,0,0,0
31447270,31447253,1114122,2.5052853,3.4887352,-6.2093744,38.625,0,0,0,0
31547068,31547052,1114122,2.426322,3.6107693,-6.195018,38.625,0,0,0,0
31643784,31643757,1114122,2.268396,3.481557,-6.4247284,38.5,0,0,0,0
31846506,31846485,1114122,2.376073,3.682554,-6.23091,38.5,0,0,0,0
31944968,31944952,1114122,2.562713,3.668197,-6.403193,38.625,0,0,0,0
32048979,32048960,1114122,2.5052853,3.7686956,-6.410372,38.625,0,0,0,0
32249499,32249469,1114122,2.5914268,3.574877,-6.3888364,38.625,0,0,0,0
32349055,32349039,1114122,2.4622145,3.4025936,-6.568298,38.5,0,0,0,0
32446638,32446622,1114122,2.519642,3.4887352,-6.4821563,38.75,0,0,0,0
32549229,32549198,1114122,2.3042881,3.531806,-6.187839,38.625,0,0,0,0
32647447,32647430,1114122,2.074577,3.668197,-6.029913,38.625,0,0,0,0
32949454,32949437,1114122,2.5052853,3.5030923,-6.360122,38.625,0,0,0,0
33047004,33046964,1114122,2.4047866,3.6035907,-6.3314085,38.75,0,0,0,0
33248045,33248029,1114122,2.3617158,3.481557,-6.3960147,38.625,0,0,0,0
33449694,33449677,1114122,2.3832512,3.5676985,-6.151947,38.625,0,0,0,0
33548349,33548333,1114122,2.6344976,3.732803,-6.460621,38.625,0,0,0,0
33848645,33848629,1114122,2.3401804,3.5892339,-6.295516,38.75,0,0,0,0
34148947,34148926,1114122,2.4765713,3.6466615,-6.3744793,38.625,0,0,0,0
