timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
91590680,91590360,1114122,2228234,1.9183177e-05,5.714711e-05,2.4297246e-05,-0.0018638455,-0.0015833036,-0.04945979,4998,4987,0
92088334,92088098,1114122,2228234,-2.9715564e-05,8.6450294e-05,5.5369695e-05,7.9913305e-05,-0.0013278167,-0.04954275,4970,4971,0
94091876,94091639,1114122,2228234,-6.1952465e-05,0.00011721287,1.3629984e-05,0.00090679136,-0.000793081,-0.04917907,4995,4995,0
94589671,94586891,1114122,2228234,-6.467273e-05,8.994554e-05,2.0607067e-05,-0.00056542474,-0.0009801738,-0.049201988,4998,5007,0
95589049,95587453,1114122,2228234,-0.00010817647,2.6505963e-05,5.14913e-05,-0.00061065186,-5.0459188e-05,-0.063924745,5032,6200,0
96087957,96087662,1114122,2228234,-0.00012372082,7.0830996e-05,1.8169732e-05,-0.001200097,-0.00057537283,-0.050306514,4974,5040,0
96590734,96590441,1114122,2228234,-8.917282e-05,8.4577965e-05,3.2186395e-05,-0.0002214136,0.00019680253,-0.049996663,4988,4988,0
97088480,97088193,1114122,2228234,-0.00011992362,4.669555e-05,2.6943986e-05,-0.00090762373,-0.0009916695,-0.04921562,4998,5001,0
98091486,98091212,1114122,2228234,-6.3104446e-05,9.6520314e-05,4.865509e-05,0.00015120978,-0.000748177,-0.04994207,4963,5041,0
98590295,98588971,1114122,2228234,-7.0061826e-05,7.781841e-05,3.0362144e-05,-0.001094358,-0.0006164499,-0.049738098,4946,5033,0
99089597,99089232,1114122,2228234,-5.1801195e-05,7.381457e-05,7.366952e-05,0.0004323781,-0.0023888985,-0.04995408,5016,5085,0
99587291,99586998,1114122,2228234,-6.92138e-05,4.4149783e-05,5.887043e-05,-0.00059243187,-0.00022332057,-0.050152637,4984,5016,0
100090082,100089831,1114122,2228234,-6.87927e-05,0.00014625349,2.7451135e-05,-0.0011883917,-0.0021029569,-0.07549385,6475,7541,0
103591938,103591619,1114122,2228234,9.3117815e-06,0.00010022045,3.100485e-05,-0.00071091595,-0.00018985923,-0.040400464,5029,4028,0
104089636,104089351,1114122,2228234,-4.8300662e-05,6.530588e-05,5.9973187e-05,0.00048457077,-0.0010339099,-0.04995141,4981,5046,0
105087659,105087376,1114122,2228234,-5.3251122e-05,8.7033106e-05,5.876007e-05,-0.00030488908,-0.0008545942,-0.04972486,4960,5025,0
105590417,105590141,1114122,2228234,-6.676076e-05,9.883943e-05,4.4979137e-05,-0.0003314741,-0.00088174356,-0.049476184,4993,5004,0
106088170,106087915,1114122,2228234,-6.2990715e-05,9.2033246e-05,8.963577e-05,-0.0007156169,-0.000105498315,-0.04941522,5015,5015,0
106590843,106588249,1114122,2228234,-5.2785446e-05,0.000112327616,7.576673e-05,0.0007524925,-0.0011435713,-0.04022217,5079,3982,0
107091181,107090951,1114122,2228234,-6.719711e-05,0.000107443935,5.436161e-05,0.00057984306,-0.0009539976,-0.047350053,4858,4888,0
107589575,107588718,1114122,2228234,-3.0906554e-05,8.966734e-05,6.751536e-05,-7.38649e-05,-0.000970025,-0.04929296,4984,4944,0
109089744,109089509,1114122,2228234,-3.8392955e-05,0.000118903205,7.047192e-05,-9.0069254e-05,-0.0018641376,-0.048827372,4997,4998,0
109587456,109587254,1114122,2228234,-1.8878975e-05,0.00010995981,1.146197e-05,-0.0011033516,0.00036464073,-0.049255747,4973,4976,0
110590544,110590314,1114122,2228234,-0.000100514255,8.215567e-05,5.2063293e-05,0.00023127033,-0.00057299604,-0.050470546,5033,5026,0
111588639,111588369,1114122,2228234,-0.00012006686,7.903821e-05,3.8528073e-05,-0.0008905036,-0.0006805974,-0.04989048,5027,4959,0
113089391,113089133,1114122,2228234,-4.7835296e-05,8.3508065e-05,8.543651e-05,-0.0007443858,-0.0013413839,-0.04894288,5013,5016,0
113589600,113589436,1114122,2228234,-7.04565e-05,5.738029e-05,5.010045e-05,-0.0006695985,0.00022210779,-0.049650423,5000,4999,0
114590158,114589922,1114122,2228234,-6.2668005e-05,0.00011766705,4.038103e-05,-0.00019429234,-0.00050657894,-0.049506746,4924,5029,0
115590685,115590520,1114122,2228234,-5.1459472e-05,0.00016776382,5.2017473e-05,-0.00059765147,-0.0008053952,-0.04855989,4995,4995,0
116090995,116090775,1114122,2228234,-5.0630195e-05,0.00013871078,5.3924854e-05,-0.0006826248,-0.001239666,-0.049481012,5037,4972,0
118092159,118091933,1114122,2228234,1.2399242e-06,0.00011991602,7.145037e-05,-0.00045656643,-0.0016410723,-0.0483563,5088,4921,0
118589873,118589620,1114122,2228234,-9.889657e-05,7.772289e-05,4.5328856e-05,-0.0007183713,-0.0007658947,-0.05892798,5028,5987,0
119090097,119089865,1114122,2228234,-6.735574e-05,0.00010135291,3.4534645e-05,-0.0009503018,-0.0016537344,-0.049336623,4983,5049,0
120090681,120090419,1114122,2228234,-1.3371694e-05,0.00013299848,5.76164e-05,-0.0011733513,0.00044914067,-0.04973644,5003,5003,0
122089190,122086502,1114122,2228234,-6.6388966e-05,0.00011329514,7.150229e-05,-0.00068206794,-0.00022780869,-0.048422243,4915,4915,0
122589584,122589294,1114122,2228234,-3.0072326e-05,0.00010236794,8.36714e-05,-0.0010193267,-0.00074067916,-0.05021716,5008,5033,0
123088591,123087167,1114122,2228234,-7.848612e-05,8.383e-05,6.491772e-05,-0.0005207117,-0.001100938,-0.050768442,5106,5111,0
123590133,123589903,1114122,2228234,0.000104824525,0.00011218561,8.497917e-05,0.0005360682,-0.0017310511,-0.049395844,5049,4981,0
126091520,126091221,1114122,2228234,0.00039638655,0.0001353761,7.6577926e-05,-0.0011134899,-0.0017585467,-0.04991639,5002,4998,0
127091998,127091795,1114122,2228234,-2.280509e-05,0.00014933897,4.8797152e-05,-0.00041524757,-0.0012976683,-0.05012406,5023,5022,0
128590517,128590381,1114122,2228234,3.4373377e-06,0.00012832368,4.851456e-05,-0.00051226007,-0.0017731439,-0.049583167,5005,4998,0
130088689,130088482,1114122,2228234,8.098392e-05,8.8111374e-05,8.842404e-05,-0.00039976748,-0.00084307673,-0.05017668,5035,5035,0
131086726,131086508,1114122,2228234,-1.6244684e-06,6.1553605e-05,5.0170886e-05,-0.0008413847,-0.00035544558,-0.05002889,4913,5007,0
131592142,131591841,1114122,2228234,-0.00013578648,5.6636345e-05,5.424837e-05,-0.0004568122,0.00014626452,-0.049310483,5034,4968,0
132590060,132589856,1114122,2228234,2.0176594e-05,0.000109742,6.0308434e-05,0.00065885007,-0.0005537649,-0.051074136,4966,5031,0
134090966,134090740,1114122,2228234,-0.00019214061,4.5768353e-05,2.6571093e-05,-0.00078651955,-0.0012406165,-0.049666233,5043,4908,0
134588719,134588513,1114122,2228234,-1.700942e-05,6.431199e-05,4.7439757e-05,-0.00074087555,-0.0011380049,-0.048885614,5040,4963,0
135090179,135088831,1114122,2228234,-0.0004767397,0.00013252588,6.660912e-05,-0.0009394991,-0.000827276,-0.050088473,4817,5080,0
135591837,135591589,1114122,2228234,-0.00021047783,6.4411564e-05,6.6722205e-05,-0.0005555828,0.0003909031,-0.049479038,5007,5009,0
136089733,136089445,1114122,2228234,-6.619841e-05,8.909729e-05,4.597885e-05,-3.181836e-05,-0.0004895619,-0.05063953,5087,5106,0
137087874,137087524,1114122,2228234,-0.00010204941,6.393956e-05,2.491526e-05,-0.00022056323,-0.00031398883,-0.04925562,5104,4966,0
139591598,139591337,1114122,2228234,-3.4125045e-05,0.00012264437,4.9591148e-05,-0.00032883653,-0.0005849077,-0.048998676,4974,4980,0
141087444,141087173,1114122,2228234,-3.4840077e-06,7.429263e-05,4.8078033e-05,-0.00049125595,-0.00024593074,-0.04900797,4936,4935,0
142590715,142590544,1114122,2228234,3.0397294e-05,0.00012257566,1.9178617e-05,-0.0012562482,-0.0021001,-0.06017559,4999,6007,0
143591341,143591147,1114122,2228234,-3.6469497e-05,8.6723245e-05,2.7475035e-05,-0.000600054,-0.0013430581,-0.04731711,5042,4924,0
144091625,144091377,1114122,2228234,-3.3365417e-05,0.00012150346,2.793591e-05,-6.2496997e-07,-0.0007892966,-0.049133923,4984,4988,0
145588950,145587350,1114122,2228234,-4.9328515e-05,9.207009e-05,4.519029e-05,-0.00040563417,-0.0012891287,-0.050709207,5131,5034,0
146588309,146585342,1114122,2228234,-4.6275283e-05,8.8899724e-05,5.329271e-05,-0.0010710581,-0.001283926,-0.04966537,5007,5082,0
147591100,147588528,1114122,2228234,-2.4340356e-05,8.552618e-05,7.457931e-05,0.00011885268,-0.0007261782,-0.050229304,5110,5061,0
148589794,148588941,1114122,2228234,-6.0184095e-05,6.688594e-05,8.021556e-05,-0.0009510034,-0.0005854534,-0.049298126,4970,5032,0
151088190,151087935,1114122,2228234,-9.295174e-05,9.754028e-05,2.549345e-05,-0.000586901,-0.0009826907,-0.050693825,5070,5070,0
151588495,151588202,1114122,2228234,-9.7424556e-05,7.6201504e-05,3.8648235e-05,0.00025765857,-0.0010687271,-0.05078329,5056,5069,0
152591444,152591233,1114122,2228234,-4.7151498e-05,7.231213e-05,4.680372e-05,-0.00041197496,-0.0017692491,-0.048871987,4971,5038,0
153089414,153089034,1114122,2228234,-5.581491e-05,0.00010930122,4.2061565e-05,-0.00012268175,-0.0010546409,-0.04981549,4993,4983,0
153592192,153591885,1114122,2228234,-1.16981555e-05,0.00012480083,4.6679634e-05,8.9612215e-05,-0.0009821837,-0.049958628,5091,5108,0
155087873,155087657,1114122,2228234,1.2568977e-06,0.00011944069,2.9935192e-05,-0.0010747199,-0.0013442932,-0.048522186,4963,4964,0
155588210,155587937,1114122,2228234,-3.0883446e-05,8.7698805e-05,6.35603e-05,-0.0013948627,-0.00060155377,-0.049491897,5005,5005,0
157089392,157088904,1114122,2228234,-1.4793924e-05,6.301003e-05,2.742893e-05,-0.0002905614,-0.0014721754,-0.051150158,5054,5144,0
158092176,158091917,1114122,2228234,-6.2886174e-05,9.155697e-05,5.0830156e-05,0.0007275015,-0.001462086,-0.049873322,5001,5007,0
159090208,159089941,1114122,2228234,-5.075689e-05,9.408559e-05,4.3535543e-05,-0.00086181995,-0.001183122,-0.048854243,4965,5030,0
160088391,160088027,1114122,2228234,-6.669183e-05,9.3310795e-05,3.815641e-05,-0.0006912311,-0.0005170581,-0.038393483,5006,3896,0
160591136,160590843,1114122,2228234,-7.364712e-05,0.00010529111,4.465318e-05,-0.0014915933,-0.000100226156,-0.050350435,5024,5138,0
161088923,161088621,1114122,2228234,-4.1036354e-05,6.9111906e-05,5.3389496e-05,8.343127e-05,-0.00064634247,-0.039794028,5005,3952,0
163090103,163089775,1114122,2228234,-4.528118e-05,9.469527e-05,4.3523232e-05,-9.8490156e-05,-0.0015902135,-0.049171124,5011,4949,0
165588999,165588775,1114122,2228234,-1.637347e-05,0.00011749855,2.1873293e-05,-0.0011923454,-0.0010189653,-0.04990563,5076,5002,0
166091712,166091485,1114122,2228234,-6.2684434e-05,0.0001036622,4.6497138e-05,-0.0009304418,-0.00032501775,-0.049038384,4957,5023,0
168591178,168590437,1114122,2228234,0.00022517025,0.00013953912,5.239768e-05,-0.00065625494,-0.0018606957,-0.051245157,4913,4978,0
170591835,170591587,1114122,2228234,-5.336711e-05,0.00010445093,9.546796e-06,-0.00082708866,-0.0005969075,-0.0493728,4966,5042,0
171087092,171086879,1114122,2228234,-0.00013857555,0.00010149371,5.7728503e-05,-0.0011849677,-0.00027318523,-0.048568636,4982,4982,0
171590128,171589738,1114122,2228234,-7.823148e-05,6.721876e-05,2.0651225e-05,-0.0005750378,-0.00096820353,-0.05093006,5060,5088,0
172087703,172084980,1114122,2228234,-4.7411973e-05,0.00013001556,4.651214e-05,0.0003305226,-0.001917217,-0.04745808,4986,4890,0
172588013,172587751,1114122,2228234,3.0989013e-05,7.020785e-05,5.3204607e-05,-0.0005418344,-0.00078683154,-0.04914145,4953,5029,0
173591398,173590956,1114122,2228234,-5.1287905e-05,9.701568e-05,1.7467253e-05,-0.0008258422,-0.0005317722,-0.05021823,5118,5039,0
174089551,174088630,1114122,2228234,-1.6731694e-05,5.3686384e-05,2.7477936e-05,-0.00039582397,-0.0013955676,-0.050589293,4918,4969,0
175092005,175091694,1114122,2228234,-4.421977e-05,7.564891e-05,2.8277846e-05,7.4885764e-05,-0.00048703313,-0.049964327,4988,4988,0
175592289,175592031,1114122,2228234,-7.138775e-05,0.00012557919,2.628586e-05,-0.00071768794,-0.0013174665,-0.048438977,5039,4944,0
176090071,176089809,1114122,2228234,-6.471635e-05,0.00011003397,3.8934282e-05,-0.0016215064,-0.0015309686,-0.04716771,4945,4865,0
177088265,177087890,1114122,2228234,-9.420259e-05,8.676489e-05,1.86319e-05,-0.0010060425,-0.0003735805,-0.04884345,4890,4984,0
177590904,177590662,1114122,2228234,-3.6336234e-05,0.00010978136,4.510442e-05,-0.0013965138,-0.0010541045,-0.04866001,5011,5007,0
178589156,178588772,1114122,2228234,-4.1772684e-05,9.061518e-05,5.2439154e-05,-0.00027378305,-0.00082335237,-0.04974897,5003,4928,0
179592169,179591841,1114122,2228234,-4.160553e-05,6.593817e-05,4.8281363e-05,-0.0013173135,-0.00069107197,-0.049531363,5015,5015,0
180591052,180590902,1114122,2228234,-3.3262277e-05,0.000115545954,1.9166653e-05,-0.000112783906,-0.0013995568,-0.05160373,5006,5297,0
