timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
55326385,0,0.0,0.0,0.0,0.0,-9.83595,3.2243716e-07,3.31982e-07,0.0,0.04214166,0.018746011,-0.227997,-0.2697279,6.448743e-05,6.63964e-05,0.0,0.024765262,0.036929764,0.013560765,-0.12269078,0.0002478313,0.0,0.12716866,0.30287278,0.53696597,0.1743979,0.14720549,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
55426419,0,0.0,0.0,0.0,0.0,-9.87194,3.2243716e-07,3.31982e-07,0.0,0.042322293,0.018674506,-0.2332246,-0.2836384,6.448743e-05,6.63964e-05,0.0,0.005231334,0.0140657695,-0.06869542,-0.12268444,0.0002478313,0.0,0.121694565,0.31720155,0.5359296,0.17965747,0.14703377,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
55726563,0,0.0,0.0,0.0,0.0,-9.977125,3.2243716e-07,3.31982e-07,0.0,0.041412987,0.019414768,-0.2427672,-0.30907282,6.448743e-05,6.63964e-05,0.0,0.00553957,0.0069920314,-0.008531611,-0.122620836,0.0002478313,0.0,0.13905716,0.30286694,0.5328812,0.17439419,0.14653084,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
56426900,0,0.0,0.0,0.0,0.0,-10.193406,3.2243716e-07,3.31982e-07,0.0,0.039253745,0.01879336,-0.25836167,-0.31941572,6.448743e-05,6.63964e-05,0.0,-0.010162792,0.038522806,-0.018022636,-0.12248015,0.0002478313,0.0,0.14714336,0.31718695,0.5385055,0.1796395,0.14753938,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
56526955,0,0.0,0.0,0.0,0.0,-10.224431,3.2243716e-07,3.31982e-07,0.0,0.037860837,0.019074988,-0.25866723,-0.31860408,6.448743e-05,6.63964e-05,0.0,-0.020847969,-0.014120478,0.0019425245,-0.12243709,0.0002478313,0.0,0.14950848,0.30285695,0.537511,0.17437752,0.147376,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
56627001,0,0.0,0.0,0.0,0.0,-10.254069,3.2243716e-07,3.31982e-07,0.0,0.03768308,0.018814713,-0.26040056,-0.31788698,6.448743e-05,6.63964e-05,0.0,0.018911397,-0.022987664,-0.032780718,-0.12243306,0.0002478313,0.0,0.15462685,0.3171839,0.53653795,0.17963949,0.14721751,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
56727053,0,0.0,0.0,0.0,0.0,-10.281194,3.2243716e-07,3.31982e-07,0.0,0.036566954,0.018893521,-0.26106158,-0.31383353,6.448743e-05,6.63964e-05,0.0,0.0011151782,0.004286736,-0.01918342,-0.12241457,0.0002478313,0.0,0.1584177,0.3028542,0.53558576,0.17437197,0.14706388,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
56927139,0,0.0,0.0,0.0,0.0,-10.333724,3.2243716e-07,3.31982e-07,0.0,0.03621326,0.018882874,-0.2618333,-0.3048824,6.448743e-05,6.63964e-05,0.0,0.01612124,0.017423265,0.00033863183,-0.12237183,0.0002478313,0.0,0.15585041,0.30285063,0.533688,0.17435957,0.14675559,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57027187,0,0.0,0.0,0.0,0.0,-10.361638,3.2243716e-07,3.31982e-07,0.0,0.03655173,0.019209271,-0.2638221,-0.30432293,6.448743e-05,6.63964e-05,0.0,0.024993254,-0.009836195,-0.037934937,-0.12235553,0.0002478313,0.0,0.15120316,0.31717578,0.5327419,0.17961797,0.14660074,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57227303,0,0.0,0.0,0.0,0.0,-10.421206,3.2243716e-07,3.31982e-07,0.0,0.035955388,0.019620586,-0.26694545,-0.3060692,6.448743e-05,6.63964e-05,0.0,0.031469993,0.03443682,-0.015220459,-0.12232952,0.0002478313,0.0,0.15124798,0.3171712,0.5371235,0.17961083,0.14736404,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57327334,0,0.0,0.0,0.0,0.0,-10.450805,3.2243716e-07,3.31982e-07,0.0,0.03522515,0.019381244,-0.26859772,-0.30670434,6.448743e-05,6.63964e-05,0.0,0.028265368,-0.004671064,-0.027453473,-0.12231577,0.0002478313,0.0,0.15254498,0.30284268,0.5361762,0.1743514,0.14720896,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57427390,0,0.0,0.0,0.0,0.0,-10.481892,3.2243716e-07,3.31982e-07,0.0,0.035814043,0.019989308,-0.2700835,-0.30859694,6.448743e-05,6.63964e-05,0.0,-0.00716038,0.0008483622,-0.010806331,-0.12227049,0.0002478313,0.0,0.14731121,0.31716684,0.53524846,0.17960687,0.14705835,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57527434,0,0.0,0.0,0.0,0.0,-10.511422,3.2243716e-07,3.31982e-07,0.0,0.034629222,0.019210337,-0.27089527,-0.3081173,6.448743e-05,6.63964e-05,0.0,0.005932406,-0.0073304474,-0.007891302,-0.12223586,0.0002478313,0.0,0.15262413,0.30283898,0.5343127,0.17434584,0.14690465,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57727534,0,0.0,0.0,0.0,0.0,-10.568634,3.2243716e-07,3.31982e-07,0.0,0.03425428,0.020136163,-0.27370507,-0.306722,6.448743e-05,6.63964e-05,0.0,-0.002510997,0.0040085292,-0.024962999,-0.12215681,0.0002478313,0.0,0.15856647,0.30283508,0.532445,0.17433517,0.14659567,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
57927641,0,0.0,0.0,0.0,0.0,-10.620156,3.2243716e-07,3.31982e-07,0.0,0.033288598,0.020427609,-0.27498552,-0.29887906,6.448743e-05,6.63964e-05,0.0,0.010795685,-0.0028847451,-0.008295013,-0.12207322,0.0002478313,0.0,0.16424465,0.30283096,0.53685737,0.17433251,0.14736241,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58027678,0,0.0,0.0,0.0,0.0,-10.644906,3.2243716e-07,3.31982e-07,0.0,0.03373363,0.020152217,-0.27473736,-0.293815,6.448743e-05,6.63964e-05,0.0,0.031982712,-0.020963458,-0.010718995,-0.122008555,0.0002478313,0.0,0.16286564,0.31715345,0.53595597,0.17958818,0.14721653,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58227766,0,0.0,0.0,0.0,0.0,-10.6922865,3.2243716e-07,3.31982e-07,0.0,0.032570504,0.019807477,-0.27513906,-0.28397194,6.448743e-05,6.63964e-05,0.0,0.017815007,0.031157326,-0.022223782,-0.12193677,0.0002478313,0.0,0.16504955,0.31714922,0.5341256,0.17958272,0.14691447,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58327828,0,0.0,0.0,0.0,0.0,-10.714911,3.2243716e-07,3.31982e-07,0.0,0.0307092,0.019957414,-0.27539954,-0.27891168,6.448743e-05,6.63964e-05,0.0,-0.010416528,0.024342714,0.004486025,-0.121865496,0.0002478313,0.0,0.16548252,0.30282366,0.53322375,0.1743262,0.14676577,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58427867,0,0.0,0.0,0.0,0.0,-10.737658,3.2243716e-07,3.31982e-07,0.0,0.03151862,0.019917367,-0.2738971,-0.27285773,6.448743e-05,6.63964e-05,0.0,0.044470087,0.0046351887,-0.016064603,-0.12183257,0.0002478313,0.0,0.17118263,0.3171452,0.5323127,0.17957671,0.1466137,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58728015,0,0.0,0.0,0.0,0.0,-10.805452,3.2243716e-07,3.31982e-07,0.0,0.029359318,0.019639455,-0.2737826,-0.26177937,6.448743e-05,6.63964e-05,0.0,0.016458694,-0.012821431,0.0041337116,-0.12163307,0.0002478313,0.0,0.16284752,0.3028159,0.53582835,0.17430964,0.14722717,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58828057,0,0.0,0.0,0.0,0.0,-10.82739,3.2243716e-07,3.31982e-07,0.0,0.029488606,0.020440938,-0.2734599,-0.25783545,6.448743e-05,6.63964e-05,0.0,0.008116105,0.034233954,-0.017975224,-0.121596545,0.0002478313,0.0,0.16498375,0.31713617,0.53492916,0.17956334,0.14707793,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
58928105,0,0.0,0.0,0.0,0.0,-10.845473,3.2243716e-07,3.31982e-07,0.0,0.028968763,0.020629834,-0.27299905,-0.25036448,6.448743e-05,6.63964e-05,0.0,0.025903804,-0.015638895,-0.0065816753,-0.12152102,0.0002478313,0.0,0.17843723,0.302812,0.53402036,0.17430459,0.1469253,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
59028156,0,0.0,0.0,0.0,0.0,-10.8607435,3.2243716e-07,3.31982e-07,0.0,0.029749244,0.020716656,-0.2710323,-0.23958771,6.448743e-05,6.63964e-05,0.0,0.028240334,0.015853047,-0.033808496,-0.121463664,0.0002478313,0.0,0.1761322,0.31713167,0.53312856,0.17955872,0.14677656,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
59228261,0,0.0,0.0,0.0,0.0,-10.891416,3.2243716e-07,3.31982e-07,0.0,0.029002853,0.021737978,-0.26811144,-0.22224401,6.448743e-05,6.63964e-05,0.0,0.01129557,0.018071314,-0.040040307,-0.12139146,0.0002478313,0.0,0.17361641,0.3171274,0.53749305,0.17955291,0.1475195,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
59428358,0,0.0,0.0,0.0,0.0,-10.923225,3.2243716e-07,3.31982e-07,0.0,0.02905347,0.021001842,-0.26623312,-0.21053371,6.448743e-05,6.63964e-05,0.0,0.021089392,0.010873854,-0.0072516957,-0.12132867,0.0002478313,0.0,0.1666174,0.31712335,0.53558534,0.17955261,0.14718944,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
59528406,0,0.0,0.0,0.0,0.0,-10.939833,3.2243716e-07,3.31982e-07,0.0,0.029075785,0.020544931,-0.26527283,-0.20619355,6.448743e-05,6.63964e-05,0.0,0.009069928,0.018920312,-0.0109465,-0.12127265,0.0002478313,0.0,0.16629696,0.30280122,0.53464663,0.17429595,0.14702782,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
59928604,0,0.0,0.0,0.0,0.0,-11.012851,3.2243716e-07,3.31982e-07,0.0,0.029299406,0.02130066,-0.26095316,-0.1978209,6.448743e-05,6.63964e-05,0.0,-0.006547696,0.009620775,-0.030534377,-0.12103045,0.0002478313,0.0,0.15814495,0.3027948,0.53713226,0.1742815,0.14744537,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
60028649,0,0.0,0.0,0.0,0.0,-11.0297,3.2243716e-07,3.31982e-07,0.0,0.029418522,0.022008175,-0.25975332,-0.19467174,6.448743e-05,6.63964e-05,0.0,0.007869142,0.020167863,0.022843322,-0.1210049,0.0002478313,0.0,0.15846348,0.31711233,0.5361733,0.17953557,0.14727846,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
60428835,0,0.0,0.0,0.0,0.0,-11.103851,3.2243716e-07,3.31982e-07,0.0,0.02912901,0.021648578,-0.25610593,-0.19139919,6.448743e-05,6.63964e-05,0.0,0.03797318,0.0071972245,-0.007920901,-0.120888144,0.0002478313,0.0,0.14723015,0.3171048,0.53246695,0.17952286,0.1466415,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
60728979,0,0.0,0.0,0.0,0.0,-11.164011,3.2243716e-07,3.31982e-07,0.0,0.028654674,0.021974094,-0.25598073,-0.19553708,6.448743e-05,6.63964e-05,0.0,0.017273368,0.020291436,-0.021435628,-0.12075679,0.0002478313,0.0,0.14845371,0.30278116,0.5359537,0.1742664,0.14723776,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
60829028,0,0.0,0.0,0.0,0.0,-11.183532,3.2243716e-07,3.31982e-07,0.0,0.029729337,0.022255499,-0.25533783,-0.195519,6.448743e-05,6.63964e-05,0.0,0.028575052,0.011595376,0.054888107,-0.12067883,0.0002478313,0.0,0.14906979,0.31709698,0.535025,0.17951864,0.14707777,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
60929076,0,0.0,0.0,0.0,0.0,-11.202225,3.2243716e-07,3.31982e-07,0.0,0.029366724,0.022549747,-0.25456074,-0.19456778,6.448743e-05,6.63964e-05,0.0,0.0069327904,0.0017915807,-0.016518483,-0.12064922,0.0002478313,0.0,0.14777946,0.30277836,0.5341142,0.17426503,0.14692216,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
61129174,0,0.0,0.0,0.0,0.0,-11.241709,3.2243716e-07,3.31982e-07,0.0,0.029436765,0.023473823,-0.2529803,-0.19462095,6.448743e-05,6.63964e-05,0.0,-0.0046675554,0.018748173,0.00693142,-0.12053406,0.0002478313,0.0,0.15121365,0.30277556,0.5322644,0.17426029,0.14660166,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
61229227,0,0.0,0.0,0.0,0.0,-11.259652,3.2243716e-07,3.31982e-07,0.0,0.029224046,0.022972869,-0.25316277,-0.19384286,6.448743e-05,6.63964e-05,0.0,0.008427318,-0.018528117,-0.03664554,-0.120435156,0.0002478313,0.0,0.14995956,0.31709066,0.53761107,0.1795123,0.1475172,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
61329281,0,0.0,0.0,0.0,0.0,-11.275971,3.2243716e-07,3.31982e-07,0.0,0.028685689,0.023776375,-0.25200716,-0.19027603,6.448743e-05,6.63964e-05,0.0,-0.0051602027,0.034853797,0.0071424744,-0.12038189,0.0002478313,0.0,0.1534195,0.30277276,0.5366843,0.17425375,0.14735794,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
61529382,0,0.0,0.0,0.0,0.0,-11.305223,3.2243716e-07,3.31982e-07,0.0,0.028404765,0.022974186,-0.24806878,-0.1796179,6.448743e-05,6.63964e-05,0.0,0.009201884,0.0019169123,-0.020324947,-0.12026102,0.0002478313,0.0,0.15599632,0.30277026,0.5348021,0.17425455,0.14703012,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
61929566,0,0.0,0.0,0.0,0.0,-11.364838,3.2243716e-07,3.31982e-07,0.0,0.02868523,0.022954894,-0.24503228,-0.1696533,6.448743e-05,6.63964e-05,0.0,0.010514397,-0.019929288,-0.22789459,-0.120120466,0.0002478313,0.0,0.14728165,0.3027646,0.5372168,0.17424172,0.14742342,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
62129661,0,0.0,0.0,0.0,0.0,-11.392595,3.2243716e-07,3.31982e-07,0.0,0.029839477,0.02234617,-0.23965041,-0.16032197,6.448743e-05,6.63964e-05,0.0,0.060308203,-0.054391436,0.03077846,-0.12004153,0.0002478313,0.0,0.15385151,0.30276182,0.535282,0.17422952,0.14708354,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
62229719,0,0.0,0.0,0.0,0.0,-11.40431,3.2243716e-07,3.31982e-07,0.0,0.030933527,0.023651699,-0.23770088,-0.1548608,6.448743e-05,6.63964e-05,0.0,0.056874257,-0.05165735,-0.007945291,-0.11998671,0.0002478313,0.0,0.15736675,0.31707472,0.53432983,0.1794842,0.1469173,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
62329794,0,0.0,0.0,0.0,0.0,-11.416633,3.2243716e-07,3.31982e-07,0.0,0.030531414,0.023305042,-0.2359237,-0.15077044,6.448743e-05,6.63964e-05,0.0,0.01843061,-0.0163308,-0.0102529265,-0.119945854,0.0002478313,0.0,0.15197659,0.30275893,0.53336954,0.17423597,0.14674862,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
62629905,0,0.0,0.0,0.0,0.0,-11.45399,3.2243716e-07,3.31982e-07,0.0,0.031078422,0.024524217,-0.2303632,-0.14079094,6.448743e-05,6.63964e-05,0.0,0.014198647,-0.02326841,-0.02989477,-0.11983443,0.0002478313,0.0,0.14759922,0.31706846,0.53680545,0.17948133,0.1473314,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
62729954,0,0.0,0.0,0.0,0.0,-11.464113,3.2243716e-07,3.31982e-07,0.0,0.030832868,0.024268478,-0.22699977,-0.13441853,6.448743e-05,6.63964e-05,0.0,0.0071282145,-0.008088411,0.0077006035,-0.11977792,0.0002478313,0.0,0.15350914,0.30275348,0.5358327,0.174226,0.14716068,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,0,0,1
