timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
63243733,-2.9996047,-3.0823774,27.054165,1.0
63265300,-3.0397367,-3.1236913,27.068457,1.0
63276242,-3.0593958,-3.1437912,27.052734,1.0
63373831,-3.2034652,-3.291659,27.018433,1.0
63384618,-3.2008746,-3.289091,27.035583,1.0
63395368,-3.1948829,-3.2829578,27.039871,1.0
63406322,-3.1848364,-3.2727122,27.054165,1.0
63417086,-3.1691113,-3.2563438,27.015574,1.0
63449672,-3.1057463,-3.1913528,27.035583,1.0
63460426,-3.0930927,-3.1783128,27.028439,1.0
63492899,-3.0866015,-3.1716273,27.027008,1.0
63503846,-3.0941093,-3.1792967,27.018433,1.0
63514602,-3.1045196,-3.1899858,27.017004,1.0
63525425,-3.113475,-3.1993022,27.038443,1.0
63557933,-3.1424248,-3.2290723,27.029867,1.0
63569054,-3.1579928,-3.2450697,27.029867,1.0
63579903,-3.1757643,-3.2633858,27.039871,1.0
63601469,-3.2167552,-3.3054218,27.034155,1.0
63612229,-3.2397287,-3.3289735,27.02415,1.0
63623012,-3.26397,-3.3539145,27.029867,1.0
63677268,-3.355924,-3.4483206,27.014145,1.0
63688064,-3.3706603,-3.4635367,27.027008,1.0
63699013,-3.3837097,-3.4769542,27.028439,1.0
63731483,-3.4055343,-3.4993255,27.02415,1.0
63742224,-3.4105296,-3.5044503,27.02272,1.0
63774830,-3.4356532,-3.5303657,27.02415,1.0
63785568,-3.4481702,-3.5432026,27.019863,1.0
63796491,-3.4625132,-3.5579326,27.018433,1.0
63861531,-3.5595121,-3.65751,27.012716,1.0
63872344,-3.570103,-3.6684234,27.015574,1.0
63915674,-3.6035352,-3.7027588,27.012716,1.0
63926578,-3.6101072,-3.7095213,27.012716,1.0
63937327,-3.6172457,-3.7168562,27.012716,1.0
63969849,-3.63756,-3.73773,27.012716,1.0
63980638,-3.6471252,-3.7475443,27.014145,1.0
63991647,-3.6566074,-3.7572963,27.015574,1.0
64034910,-3.6873512,-3.7888691,27.012716,1.0
64045787,-3.6985376,-3.8003995,27.018433,1.0
64056625,-3.7123973,-3.8146317,27.017004,1.0
64099844,-3.776904,-3.8809104,27.029867,1.0
64110584,-3.7972555,-3.9017482,27.018433,1.0
64121332,-3.816446,-3.9214666,27.018433,1.0
64186376,-3.851643,-3.9577022,27.017004,1.0
64197263,-3.8491828,-3.9551694,27.017004,1.0
64208063,-3.8464668,-3.9523969,27.019863,1.0
64229726,-3.8386643,-3.9443328,27.012716,1.0
64240484,-3.8340619,-3.9396505,27.019863,1.0
64251267,-3.8308296,-3.936406,27.027008,1.0
64283805,-3.8276417,-3.9330928,27.021292,1.0
64294875,-3.8287814,-3.934245,27.018433,1.0
64305632,-3.8307726,-3.936261,27.019863,1.0
64316377,-3.833126,-3.9388013,27.038443,1.0
64327281,-3.8340123,-3.9395432,27.012716,1.0
64338076,-3.8305523,-3.9362032,27.04559,1.0
64348841,-3.8215277,-3.9267151,27.012716,1.0
64392309,-3.709827,-3.812114,27.032726,1.0
64403096,-3.6677372,-3.7688372,27.028439,1.0
64413866,-3.6184044,-3.718066,27.027008,1.0
64424935,-3.5625265,-3.6606839,27.032726,1.0
64435687,-3.5056317,-3.6023414,27.052734,1.0
64446446,-3.4525034,-3.5476968,27.044159,1.0
64489851,-3.2884784,-3.379078,27.027008,1.0
64500614,-3.2591195,-3.3489978,27.04273,1.0
64511434,-3.2354841,-3.3246236,27.027008,1.0
64522484,-3.2178276,-3.3064916,27.018433,1.0
64533245,-3.206618,-3.2949574,27.015574,1.0
64544005,-3.200278,-3.2887483,27.071316,1.0
64587712,-3.2058992,-3.294229,27.02272,1.0
64598518,-3.2146885,-3.303457,27.058453,1.0
64609446,-3.2247984,-3.3137438,27.039871,1.0
64620194,-3.238172,-3.3275518,27.041302,1.0
64630956,-3.2549367,-3.3448193,27.048447,1.0
64674453,-3.274113,-3.364525,27.048447,1.0
64685199,-3.2638927,-3.3539357,27.044159,1.0
64695980,-3.248897,-3.3386536,27.067028,1.0
64717736,-3.2049696,-3.2934968,27.064169,1.0
64728493,-3.1788604,-3.2665813,27.048447,1.0
64739498,-3.1546404,-3.2418218,27.065598,1.0
64761018,-3.1257203,-3.2120872,27.06274,1.0
64771995,-3.1199095,-3.206078,27.055593,1.0
64782767,-3.1161335,-3.2022123,27.058453,1.0
64826082,-3.1427677,-3.229507,27.044159,1.0
64836997,-3.1508546,-3.2378325,27.047018,1.0
64847863,-3.1587117,-3.2459142,27.048447,1.0
64880264,-3.1911378,-3.2792978,27.069885,1.0
64891079,-3.2046022,-3.292852,27.018433,1.0
64902061,-3.2187932,-3.3073707,27.006998,1.0
64912894,-3.2321022,-3.3209827,26.995565,1.0
64923802,-3.2435558,-3.3332398,27.069885,1.0
64934547,-3.2555068,-3.3450596,26.98699,1.0
64988881,-3.3033292,-3.3943934,27.02558,1.0
64999627,-3.3095884,-3.4006796,26.999853,1.0
65010391,-3.3225045,-3.4139998,27.008429,1.0
65021155,-3.3395023,-3.432013,27.104189,1.0
65032106,-3.3519845,-3.4443176,27.008429,1.0
65042860,-3.3575141,-3.4503279,27.065598,1.0
65097153,-3.28597,-3.3768787,27.077032,1.0
65107929,-3.2588828,-3.3487952,27.032726,1.0
65118767,-3.2347112,-3.3239408,27.029867,1.0
65162158,-3.190482,-3.278705,27.074173,1.0
65172914,-3.1859343,-3.2736418,27.002712,1.0
65216259,-3.2011714,-3.289675,27.067028,1.0
65227263,-3.205267,-3.2938135,27.054165,1.0
65238014,-3.205747,-3.294048,27.006998,1.0
65248790,-3.2078755,-3.296112,26.991278,1.0
65259692,-3.211535,-3.2998955,26.995565,1.0
65357294,-3.3500059,-3.4423096,27.02558,1.0
65368057,-3.373716,-3.466896,27.064169,1.0
65378843,-3.3912828,-3.4842508,26.944113,1.0
65389835,-3.407133,-3.5007694,26.98413,1.0
65400678,-3.4219458,-3.5160809,26.999853,1.0
65476359,-3.4991107,-3.5952866,26.972696,1.0
65487324,-3.5178246,-3.6147046,27.00414,1.0
65498137,-3.5346944,-3.6324368,27.069885,1.0
65509020,-3.5487368,-3.6465933,27.027008,1.0
65519896,-3.5607393,-3.6589007,27.02272,1.0
65573967,-3.601491,-3.7010946,27.069885,1.0
65585002,-3.6058192,-3.705048,26.98985,1.0
65595752,-3.605238,-3.7052186,27.114193,1.0
65617387,-3.5953457,-3.6949637,27.0999,1.0
65628159,-3.5876591,-3.6862428,26.968409,1.0
65693457,-3.4824111,-3.578855,27.10133,1.0
65704209,-3.4604604,-3.5553906,26.9484,1.0
65714985,-3.4365866,-3.5317528,27.0999,1.0
65725752,-3.4098794,-3.5037224,26.999853,1.0
65736492,-3.382572,-3.4759943,27.041302,1.0
65747489,-3.3584867,-3.4508824,26.978415,1.0
65790754,-3.282158,-3.3728688,27.06131,1.0
65801522,-3.2608142,-3.3507278,27.02415,1.0
65812485,-3.2387567,-3.3281732,27.044159,1.0
65855842,-3.1860526,-3.2739604,27.029867,1.0
65866615,-3.180454,-3.2681918,27.027008,1.0
65910120,-3.20659,-3.2946062,26.944113,1.0
65920926,-3.2223563,-3.3112624,27.027008,1.0
65931660,-3.2341218,-3.3236215,27.075603,1.0
65953571,-3.2481837,-3.3376641,26.998423,1.0
65964346,-3.2551126,-3.345262,27.084179,1.0
65975123,-3.2581716,-3.3483655,27.077032,1.0
66018331,-3.2754242,-3.3661346,27.089895,1.0
66029189,-3.2833514,-3.3735905,26.96698,1.0
66061670,-3.327734,-3.419301,26.991278,1.0
66072636,-3.3483453,-3.44066,27.02272,1.0
66115929,-3.4290583,-3.523902,27.06131,1.0
66126752,-3.4448144,-3.5398078,27.012716,1.0
66137643,-3.4607565,-3.5559947,26.979843,1.0
66191923,-3.505604,-3.602271,27.012716,1.0
66202763,-3.5192292,-3.6161427,26.991278,1.0
66213533,-3.5351946,-3.6328416,27.039871,1.0
66278472,-3.6185267,-3.7183995,27.029867,1.0
66289313,-3.6346035,-3.7356138,27.141348,1.0
66300202,-3.645295,-3.7458887,27.027008,1.0
66462808,-3.364687,-3.4575634,27.028439,1.0
66473552,-3.3509057,-3.443475,27.041302,1.0
66538688,-3.3269281,-3.4186964,27.032726,1.0
66549465,-3.3261933,-3.417949,27.02272,1.0
66560304,-3.3265407,-3.4184763,27.052734,1.0
66571102,-3.3287652,-3.420673,27.037014,1.0
66581901,-3.3320405,-3.4241936,27.064169,1.0
66592887,-3.335548,-3.4277408,27.054165,1.0
66636209,-3.3165221,-3.408192,27.058453,1.0
66647012,-3.300515,-3.391581,27.029867,1.0
66657908,-3.2817528,-3.3722448,27.019863,1.0
66679484,-3.2464232,-3.3360076,27.035583,1.0
66690437,-3.2293193,-3.3183448,27.019863,1.0
66755448,-3.1703176,-3.257712,27.02272,1.0
66766243,-3.174097,-3.2617319,27.04559,1.0
66777071,-3.1811275,-3.268816,27.019863,1.0
66787977,-3.1893563,-3.2773967,27.04273,1.0
66798767,-3.197046,-3.2851346,27.012716,1.0
66842030,-3.2740474,-3.3642902,27.015574,1.0
66853023,-3.3020375,-3.3933349,27.065598,1.0
66863846,-3.327161,-3.4189172,27.02415,1.0
66918110,-3.4086535,-3.5032172,27.112762,1.0
66928910,-3.4129858,-3.5071409,27.018433,1.0
66939678,-3.4164474,-3.5107145,27.021292,1.0
66972094,-3.4313986,-3.5260112,27.009857,1.0
66983211,-3.436487,-3.5312126,27.012716,1.0
66994043,-3.4405885,-3.535284,26.988419,1.0
67015577,-3.4661062,-3.5616481,27.012716,1.0
67026341,-3.4853928,-3.5817647,27.06274,1.0
67037148,-3.5034254,-3.6001513,27.035583,1.0
67069872,-3.5512412,-3.6492438,27.028439,1.0
67080625,-3.5675097,-3.6659636,27.019863,1.0
67091365,-3.5843663,-3.6832771,27.018433,1.0
67102201,-3.6019006,-3.7012951,27.018433,1.0
67124015,-3.630903,-3.7310889,27.017004,1.0
67134815,-3.6379862,-3.7383943,27.021292,1.0
67178139,-3.644156,-3.7446787,27.019863,1.0
67188914,-3.6399586,-3.7403302,27.014145,1.0
67253977,-3.6217318,-3.7217717,27.047018,1.0
67264759,-3.6235678,-3.7234812,27.018433,1.0
67275731,-3.6230993,-3.7231503,27.04273,1.0
67319029,-3.6024392,-3.7018032,27.015574,1.0
67329853,-3.586733,-3.6856463,27.012716,1.0
67340741,-3.5651155,-3.6634326,27.012716,1.0
67351521,-3.5352142,-3.632992,27.059881,1.0
67373237,-3.4471388,-3.5422015,27.015574,1.0
67384121,-3.3965347,-3.4902184,27.018433,1.0
67394868,-3.3444343,-3.436779,27.035583,1.0
67470896,-3.1187837,-3.2048,27.014145,1.0
67481699,-3.0901656,-3.1754603,27.027008,1.0
67492433,-3.0638366,-3.1483972,27.02558,1.0
67514269,-3.0317614,-3.1153142,27.001282,1.0
67525017,-3.0282948,-3.1118488,27.019863,1.0
67535835,-3.0318968,-3.1155202,27.014145,1.0
67568474,-3.0715818,-3.1562939,27.021292,1.0
67579352,-3.0918906,-3.1772993,27.047018,1.0
67590113,-3.1141243,-3.2000096,27.021292,1.0
67622487,-3.177137,-3.264698,27.009857,1.0
67633490,-3.1955242,-3.2836466,27.021292,1.0
67676772,-3.2792828,-3.3698218,27.031296,1.0
67687529,-3.298751,-3.3898997,27.044159,1.0
67698459,-3.319925,-3.411269,26.975555,1.0
67741668,-3.425083,-3.5196133,27.012716,1.0
67752474,-3.4518955,-3.5474358,27.058453,1.0
67763441,-3.4761941,-3.572475,27.069885,1.0
67796226,-3.524644,-3.6220398,27.041302,1.0
67807022,-3.5273101,-3.6248145,27.047018,1.0
67817772,-3.5235949,-3.6209705,27.04273,1.0
67839279,-3.4990637,-3.5958407,27.048447,1.0
67850031,-3.478945,-3.5752084,27.055593,1.0
67860972,-3.4541914,-3.549702,27.044159,1.0
67936979,-3.2866693,-3.3774676,27.04273,1.0
67947733,-3.28327,-3.3740065,27.048447,1.0
67958543,-3.2839413,-3.3747387,27.048447,1.0
67991048,-3.309559,-3.4010487,27.04559,1.0
68002072,-3.3215156,-3.4134953,27.069885,1.0
68012848,-3.3325021,-3.4246638,27.048447,1.0
68045136,-3.3601823,-3.4534054,27.0999,1.0
68056069,-3.364113,-3.4570627,27.032726,1.0
68066888,-3.3682694,-3.4614,27.044159,1.0
68099373,-3.394148,-3.488135,27.068457,1.0
68110203,-3.4074037,-3.5015588,27.031296,1.0
68153653,-3.4569752,-3.552432,27.019863,1.0
68164392,-3.4701664,-3.5658295,26.996994,1.0
68175196,-3.4854357,-3.5818267,27.048447,1.0
68186147,-3.4990609,-3.5958028,27.044159,1.0
68196894,-3.5074177,-3.6042447,27.019863,1.0
68207710,-3.509474,-3.6066499,27.068457,1.0
68261973,-3.4365678,-3.5315902,27.047018,1.0
68272738,-3.4105186,-3.5051627,27.105618,1.0
68283742,-3.3797169,-3.4731567,27.054165,1.0
68327007,-3.2877152,-3.3784554,27.02272,1.0
68337767,-3.2769575,-3.367465,27.034155,1.0
68446292,-3.2580178,-3.347759,26.991278,1.0
68457053,-3.248389,-3.3379843,27.012716,1.0
68467856,-3.2361126,-3.3253846,27.015574,1.0
68489531,-3.2084773,-3.2970188,27.021292,1.0
68500358,-3.202288,-3.2907057,27.029867,1.0
68511310,-3.2004337,-3.2888703,27.04273,1.0
68554594,-3.2374518,-3.3268697,27.019863,1.0
68565391,-3.2578151,-3.3478086,27.041302,1.0
68576317,-3.2793808,-3.3698497,27.019863,1.0
68597932,-3.319639,-3.4113731,27.047018,1.0
68608809,-3.337587,-3.4296618,27.019863,1.0
68662951,-3.425463,-3.5199964,27.02272,1.0
68673894,-3.448945,-3.5437045,26.951258,1.0
68717465,-3.562534,-3.6608603,27.019863,1.0
68728297,-3.59035,-3.6894944,27.019863,1.0
68771470,-3.6918976,-3.7938554,27.021292,1.0
68782229,-3.7146177,-3.8171883,27.021292,1.0
68792993,-3.737708,-3.8405232,26.959833,1.0
68803956,-3.762122,-3.8660598,27.029867,1.0
68858026,-3.861467,-3.9679952,27.015574,1.0
68868989,-3.8722024,-3.9790173,27.014145,1.0
68923202,-3.9008284,-4.008497,27.017004,1.0
68934004,-3.9055898,-4.013495,27.032726,1.0
68944813,-3.9085746,-4.016932,27.084179,1.0
68955576,-3.9088297,-4.016763,27.019863,1.0
68966672,-3.9077508,-4.015808,27.04273,1.0
68977533,-3.9049096,-4.0127163,27.017004,1.0
69009853,-3.8697948,-3.9767346,27.037014,1.0
69020727,-3.8492832,-3.955515,27.015574,1.0
69031542,-3.8257985,-3.93127,26.998423,1.0
69042312,-3.8005264,-3.9054124,27.015574,1.0
69053141,-3.7739174,-3.8779368,26.98985,1.0
69064192,-3.7453775,-3.849078,27.06274,1.0
69096605,-3.6600828,-3.7611527,27.019863,1.0
69107452,-3.638973,-3.7394474,27.015574,1.0
69118268,-3.6220996,-3.7221441,27.021292,1.0
69150711,-3.5868623,-3.6857052,26.98413,1.0
69161623,-3.5818164,-3.6807857,27.018433,1.0
69269996,-3.4588537,-3.5544596,27.037014,1.0
69280758,-3.4343903,-3.5292194,27.019863,1.0
69291673,-3.4149587,-3.5093014,27.028439,1.0
69335113,-3.3775887,-3.4708457,27.017004,1.0
69345866,-3.3793962,-3.472819,27.037014,1.0
69400047,-3.329374,-3.4214272,27.035583,1.0
69410856,-3.303673,-3.3950884,27.048447,1.0
69421740,-3.2758207,-3.366243,27.015574,1.0
69432615,-3.243191,-3.3331807,27.0999,1.0
69443381,-3.202239,-3.2907557,27.038443,1.0
69454327,-3.1559293,-3.2433665,27.075603,1.0
69465089,-3.1093206,-3.1953068,27.04559,1.0
69508387,-2.9687269,-3.0508802,27.054165,1.0
69519378,-2.94633,-3.0278418,27.049877,1.0
69530120,-2.9306207,-3.0114686,27.00414,1.0
69551814,-2.9102523,-2.9911406,27.121338,1.0
69562570,-2.898617,-2.9788418,27.052734,1.0
69573378,-2.8925,-2.9724703,27.035583,1.0
69606045,-2.9330199,-3.0142267,27.068457,1.0
69616909,-2.956373,-3.0381176,27.047018,1.0
69627659,-2.9820771,-3.0646272,27.065598,1.0
69649463,-3.0407887,-3.125113,27.095613,1.0
69660229,-3.0733483,-3.1583421,27.051306,1.0
69779517,-3.3448625,-3.4373674,27.04273,1.0
69790311,-3.3617065,-3.4546938,27.04559,1.0
69801078,-3.3771064,-3.4707677,27.088467,1.0
69811978,-3.390797,-3.4844587,27.014145,1.0
69822760,-3.404584,-3.4988265,27.048447,1.0
69833510,-3.419017,-3.5135338,27.027008,1.0
69887877,-3.5144439,-3.6116836,27.044159,1.0
69898851,-3.540017,-3.6379123,27.035583,1.0
69909590,-3.5675418,-3.6657455,26.958405,1.0
69931221,-3.6264207,-3.7267418,27.038443,1.0
69941997,-3.6529675,-3.7541928,27.065598,1.0
69952760,-3.676256,-3.7778208,27.017004,1.0
69996119,-3.7145271,-3.8166962,26.956976,1.0
70007049,-3.7047083,-3.807015,27.021292,1.0
70017851,-3.690829,-3.7926984,27.012716,1.0
70028614,-3.6726441,-3.7744515,27.082748,1.0
70050328,-3.619677,-3.7198303,27.052734,1.0
70061126,-3.588797,-3.687903,27.021292,1.0
70180518,-3.3627195,-3.4559488,27.068457,1.0
70191401,-3.3557997,-3.4484918,27.008429,1.0
70202165,-3.3516889,-3.4445877,27.064169,1.0
70234666,-3.373946,-3.4675524,27.094183,1.0
70245413,-3.3880737,-3.4816163,27.015574,1.0
70310447,-3.4449537,-3.5403836,27.067028,1.0
70321259,-3.441509,-3.5367427,27.049877,1.0
70332234,-3.4347024,-3.5298398,27.065598,1.0
70364835,-3.4018242,-3.495434,26.9484,1.0
70375641,-3.3935592,-3.4876473,27.069885,1.0
70440489,-3.3972607,-3.491476,27.075603,1.0
70451322,-3.399864,-3.4940782,27.072744,1.0
70462287,-3.3987508,-3.4925601,27.008429,1.0
70483924,-3.395116,-3.4894643,27.11848,1.0
70494828,-3.3905737,-3.4841986,27.015574,1.0
70549006,-3.3882751,-3.4816248,26.979843,1.0
70559832,-3.3959405,-3.4898279,27.028439,1.0
70570594,-3.405943,-3.5002897,27.059881,1.0
70657053,-3.4945316,-3.5909643,27.001282,1.0
70667945,-3.4889443,-3.58532,27.019863,1.0
70711302,-3.4219003,-3.5160642,26.958405,1.0
70722072,-3.4003859,-3.4942071,27.001282,1.0
70732977,-3.3748937,-3.4683502,27.059881,1.0
70765690,-3.296154,-3.3869803,26.982702,1.0
70776495,-3.283025,-3.3738027,27.038443,1.0
70819968,-3.2516572,-3.341373,26.994135,1.0
70830741,-3.2510931,-3.3412309,27.072744,1.0
70841510,-3.2546287,-3.3447092,27.044159,1.0
70852469,-3.2631645,-3.3531377,26.982702,1.0
70863306,-3.274192,-3.3648698,27.054165,1.0
70906556,-3.3008602,-3.3919995,26.999853,1.0
70917514,-3.3110332,-3.4027774,27.057022,1.0
70928410,-3.3216636,-3.4137836,27.071316,1.0
70950038,-3.3459964,-3.4384086,27.012716,1.0
70960788,-3.368606,-3.4617991,27.039871,1.0
71090881,-3.6229663,-3.723272,27.048447,1.0
71101654,-3.6270921,-3.7276814,27.075603,1.0
71112750,-3.628361,-3.7290013,27.084179,1.0
71123736,-3.627924,-3.72857,27.087036,1.0
71134481,-3.6298504,-3.7304432,27.069885,1.0
71145237,-3.6335633,-3.734099,27.044159,1.0
71199197,-3.5637393,-3.6621501,27.017004,1.0
71210142,-3.5365157,-3.634633,27.092754,1.0
71220893,-3.5059764,-3.6029396,27.034155,1.0
71231717,-3.4717822,-3.5678084,27.035583,1.0
71242646,-3.4356296,-3.5306644,27.037014,1.0
71253403,-3.4001038,-3.4939895,27.008429,1.0
71264141,-3.369678,-3.4628222,27.02558,1.0
71329250,-3.3329797,-3.4250538,27.011288,1.0
71340207,-3.3522027,-3.445013,27.047018,1.0
71350992,-3.3764906,-3.469833,27.02272,1.0
71361774,-3.3978693,-3.4918108,27.02415,1.0
71383584,-3.4209464,-3.5155845,27.034155,1.0
71394343,-3.4238307,-3.518398,27.008429,1.0
71665149,-3.240901,-3.3307557,27.072744,1.0
71675955,-3.253061,-3.3430858,27.04273,1.0
71686747,-3.268085,-3.3588855,27.107046,1.0
71697516,-3.282602,-3.3734443,27.04273,1.0
71708417,-3.2948527,-3.3859096,27.019863,1.0
71719168,-3.305605,-3.3970392,27.034155,1.0
71740949,-3.3238275,-3.41575,27.031296,1.0
71751695,-3.3330262,-3.425203,27.031296,1.0
71762471,-3.3422732,-3.4347732,27.035583,1.0
71805956,-3.366246,-3.459403,27.028439,1.0
71816723,-3.371659,-3.464908,27.018433,1.0
71849298,-3.3928,-3.4866502,27.021292,1.0
71860116,-3.3934784,-3.4873805,27.027008,1.0
71903598,-3.3680818,-3.461206,27.018433,1.0
71914393,-3.3570392,-3.4498909,27.02415,1.0
71925164,-3.3452814,-3.4378407,27.029867,1.0
71957697,-3.3312292,-3.4233472,27.02415,1.0
71968635,-3.334434,-3.426657,27.027008,1.0
71979490,-3.3407319,-3.4331048,27.02272,1.0
72001296,-3.3606308,-3.4535105,27.015574,1.0
72012097,-3.373739,-3.4670968,27.035583,1.0
72023032,-3.388468,-3.4821508,27.021292,1.0
72033774,-3.404651,-3.4988058,27.02558,1.0
72098888,-3.3558125,-3.448634,27.027008,1.0
72109710,-3.3242211,-3.416201,27.032726,1.0
72120605,-3.2875826,-3.3784683,27.018433,1.0
72131353,-3.2489796,-3.3388298,27.02415,1.0
72142184,-3.2124639,-3.3013673,27.035583,1.0
72185745,-3.1173904,-3.2037203,27.044159,1.0
72196507,-3.1057744,-3.1916828,27.029867,1.0
72207278,-3.0993316,-3.185077,27.032726,1.0
72228928,-3.101976,-3.1877415,27.02272,1.0
72239713,-3.108871,-3.1948195,27.021292,1.0
72304867,-3.0813446,-3.1665204,27.021292,1.0
72315738,-3.0677888,-3.1526618,27.031296,1.0
72326478,-3.0523431,-3.136886,27.049877,1.0
72337261,-3.0362825,-3.120306,27.035583,1.0
72348203,-3.0219247,-3.1055508,27.035583,1.0
72358958,-3.009037,-3.09241,27.055593,1.0
72456724,-3.0679898,-3.1528988,27.035583,1.0
72467483,-3.0812547,-3.1665459,27.038443,1.0
72478286,-3.0928137,-3.1784768,27.052734,1.0
72489031,-3.1035798,-3.1895938,27.06274,1.0
72499834,-3.115253,-3.201446,27.035583,1.0
72510829,-3.1268818,-3.213412,27.038443,1.0
72521579,-3.1367424,-3.2236786,27.052734,1.0
72554125,-3.1703618,-3.2581832,27.044159,1.0
72564896,-3.1858835,-3.274026,27.02415,1.0
72575828,-3.2027109,-3.2915087,27.065598,1.0
72586640,-3.2187333,-3.3080387,27.077032,1.0
72662476,-3.3158188,-3.4078197,27.069885,1.0
72673402,-3.3303168,-3.4225407,27.038443,1.0
72684205,-3.3443513,-3.4369984,27.052734,1.0
72694956,-3.3577886,-3.450849,27.059881,1.0
72705892,-3.3697975,-3.463224,27.065598,1.0
72716641,-3.3800588,-3.4737616,27.064169,1.0
72727452,-3.388263,-3.482284,27.079891,1.0
72759972,-3.4000635,-3.4943967,27.074173,1.0
72770931,-3.4035356,-3.497865,27.057022,1.0
72781679,-3.409853,-3.5044656,27.075603,1.0
72792491,-3.4161093,-3.5109215,27.07846,1.0
72825003,-3.423205,-3.5181382,27.065598,1.0
72835978,-3.423908,-3.5188277,27.059881,1.0
72846776,-3.4227083,-3.5175114,27.04273,1.0
72857530,-3.41675,-3.5115383,27.068457,1.0
72868475,-3.4044852,-3.498817,27.048447,1.0
72922805,-3.2800236,-3.3709419,27.058453,1.0
72933554,-3.2508852,-3.3409877,27.057022,1.0
72944383,-3.224134,-3.3133454,27.029867,1.0
72955126,-3.2020562,-3.290845,27.064169,1.0
72966012,-3.1838272,-3.2720253,27.044159,1.0
73031078,-3.1479764,-3.2350075,27.015574,1.0
73041880,-3.154984,-3.242325,27.037014,1.0
73052629,-3.1649954,-3.25266,27.04559,1.0
73063554,-3.1768253,-3.2647784,27.038443,1.0
73074325,-3.189952,-3.2783542,27.054165,1.0
73106843,-3.2376132,-3.327415,27.068457,1.0
73117679,-3.2542593,-3.3442678,27.02272,1.0
73128678,-3.2716649,-3.3623006,27.044159,1.0
73150201,-3.307257,-3.3988547,27.039871,1.0
73161100,-3.322899,-3.4150114,27.054165,1.0
73171850,-3.3332691,-3.425538,27.031296,1.0
73204433,-3.3542504,-3.4470706,27.029867,1.0
73215197,-3.3641696,-3.4572642,27.029867,1.0
73226150,-3.3734725,-3.4669814,27.057022,1.0
73236896,-3.3778274,-3.4713879,27.041302,1.0
73247694,-3.3759093,-3.4694662,27.049877,1.0
73258706,-3.3691764,-3.4623406,27.014145,1.0
73301965,-3.309624,-3.4011993,27.034155,1.0
73312738,-3.2883894,-3.3793695,27.032726,1.0
73323861,-3.265556,-3.3557928,27.012716,1.0
73334613,-3.2421124,-3.3317642,27.02415,1.0
73345346,-3.217787,-3.3068988,27.038443,1.0
73356255,-3.1920793,-3.2804089,27.02558,1.0
73377768,-3.137883,-3.2247128,27.02558,1.0
73388725,-3.110444,-3.1964464,27.012716,1.0
73399584,-3.0835094,-3.168849,27.031296,1.0
73453757,-2.9122376,-2.9928033,27.032726,1.0
73464507,-2.8594754,-2.9385602,27.028439,1.0
73475347,-2.802005,-2.8794868,27.02558,1.0
73518801,-2.556806,-2.6275215,27.021292,1.0
73529549,-2.5037615,-2.5730407,27.028439,1.0
73540360,-2.4652953,-2.5334558,27.015574,1.0
73562078,-2.4309115,-2.4982245,27.029867,1.0
73572867,-2.4378345,-2.5052972,27.019863,1.0
73616408,-2.5536058,-2.624305,27.037014,1.0
73627152,-2.5874846,-2.659096,27.031296,1.0
73637924,-2.6142707,-2.6865916,27.02415,1.0
73659664,-2.6422775,-2.715425,27.035583,1.0
73670455,-2.644982,-2.7181304,27.018433,1.0
73713920,-2.6301615,-2.7029,27.018433,1.0
73724721,-2.621699,-2.6942203,27.032726,1.0
73735526,-2.6201081,-2.6925852,27.032726,1.0
73746640,-2.6263938,-2.6990578,27.035583,1.0
73778960,-2.6859217,-2.760305,27.037014,1.0
73789808,-2.7143743,-2.7895255,27.032726,1.0
73822247,-2.8040235,-2.8815932,27.027008,1.0
73833006,-2.8334632,-2.9117918,27.015574,1.0
73844060,-2.8592782,-2.9383135,27.014145,1.0
73854878,-2.88329,-2.9631443,27.04559,1.0
73876485,-2.9347882,-3.0159826,27.028439,1.0
73887286,-2.9641972,-3.0461981,27.02558,1.0
73952058,-3.151656,-3.238981,27.052734,1.0
73962910,-3.1838067,-3.2719138,27.032726,1.0
73973659,-3.2159805,-3.3048837,27.015574,1.0
73995327,-3.2798755,-3.3706446,27.034155,1.0
74006166,-3.3106806,-3.4022214,27.019863,1.0
74060629,-3.354593,-3.4476511,27.059881,1.0
74071663,-3.3313723,-3.4238186,27.065598,1.0
74082424,-3.3015451,-3.3930187,27.039871,1.0
74093189,-3.2670958,-3.3575668,27.031296,1.0
74104072,-3.226822,-3.3162625,27.055593,1.0
74158174,-2.998209,-3.081266,27.041302,1.0
74169202,-2.9516437,-3.0334687,27.052734,1.0
74179972,-2.9053988,-2.9857996,27.02415,1.0
74201639,-2.8145497,-2.8925602,27.049877,1.0
74212394,-2.7738652,-2.8506556,27.035583,1.0
74255697,-2.7241712,-2.7996793,27.055593,1.0
74266655,-2.7301123,-2.8057919,27.055593,1.0
74277403,-2.7396836,-2.8156216,27.054165,1.0
74309974,-2.7874763,-2.8647883,27.058453,1.0
74320751,-2.8107855,-2.8887439,27.058453,1.0
74353334,-2.901998,-2.9825006,27.06131,1.0
74364219,-2.9324677,-3.0137222,27.04273,1.0
74374964,-2.9626997,-3.0448546,27.065598,1.0
74385770,-2.9921873,-3.0750868,27.051306,1.0
74418365,-3.0750847,-3.1602736,27.048447,1.0
74429276,-3.1009107,-3.1869137,27.067028,1.0
